symbol,side,entry,exit,size,opened_at,closed_at,pnl
USOILZ25.sim,SELL,62.44000,61.86267,1154.7344,1,5,652.67
USOILZ25.sim,SELL,62.09000,61.37589,933.5568,5,7,652.67
USOILZ25.sim,SELL,61.52000,62.25948,676.1466,7,11,-514.00
USOILZ25.sim,SELL,62.05000,62.67741,796.9251,11,13,-514.00
USOILZ25.sim,SELL,62.86000,61.87841,679.1733,13,20,652.67
USOILZ25.sim,BUY,62.27000,61.50634,654.7430,20,25,-514.00
USOILZ25.sim,SELL,62.34500,63.21809,572.6754,25,41,-514.00
USOILZ25.sim,BUY,62.86300,63.82562,692.5514,42,49,652.67
USOILZ25.sim,BUY,63.57300,64.49034,726.7354,49,55,652.67
USOILZ25.sim,BUY,64.00400,63.35204,766.9212,59,61,-514.00
USOILZ25.sim,BUY,63.30400,64.32663,651.9139,61,74,652.67
USOILZ25.sim,BUY,64.28300,65.39596,599.0012,74,89,652.67
USOILZ25.sim,BUY,64.50500,65.65577,579.3220,90,91,652.67
USOILZ25.sim,BUY,65.65400,64.65580,500.9012,91,96,-514.00
USOILZ25.sim,BUY,64.40300,63.47134,536.6762,96,100,-514.00
USOILZ25.sim,SELL,63.50400,62.44576,629.9743,100,108,652.67
USOILZ25.sim,SELL,62.56000,63.49608,534.1412,112,121,-514.00
USOILZ25.sim,SELL,62.76000,63.60741,590.0313,121,127,-514.00
USOILZ25.sim,SELL,63.96000,62.82177,585.7060,127,132,652.67
USOILZ25.sim,BUY,62.43000,61.60890,608.9357,132,136,-514.00
USOILZ25.sim,SELL,62.05000,62.80094,665.8354,137,138,-514.00
USOILZ25.sim,SELL,63.18000,64.14681,517.1639,138,151,-514.00
USOILZ25.sim,BUY,64.12000,63.26759,586.5754,151,160,-514.00
USOILZ25.sim,BUY,63.45000,62.74879,713.0556,160,167,-514.00
USOILZ25.sim,SELL,62.70200,61.67554,649.4805,167,175,652.67
USOILZ25.sim,SELL,62.12100,62.93429,614.7837,175,180,-514.00
USOILZ25.sim,SELL,63.07000,63.87592,620.4107,180,186,-514.00
USOILZ25.sim,BUY,64.21800,65.38427,571.6243,186,199,652.67
USOILZ25.sim,BUY,65.16000,64.22847,536.7505,200,204,-514.00
USOILZ25.sim,BUY,64.48000,63.58034,555.7659,204,205,-514.00
USOILZ25.sim,BUY,63.28900,62.23310,473.5275,205,210,-514.00
USOILZ25.sim,SELL,62.68900,61.32231,487.7981,211,222,652.67
USOILZ25.sim,SELL,61.34000,62.18042,594.9435,227,243,-514.00
USOILZ25.sim,SELL,62.15100,61.01244,585.5325,243,255,652.67
USOILZ25.sim,SELL,61.14000,59.90727,540.8072,255,258,652.67
USOILZ25.sim,SELL,58.80200,57.61971,563.8781,270,277,652.67
USOILZ25.sim,SELL,57.15700,58.13336,512.1084,282,298,-514.00
USOILZ25.sim,SELL,58.19700,59.23775,480.4229,298,302,-514.00
USOILZ25.sim,BUY,60.69600,59.59033,452.2150,317,361,-514.00
USOILZ25.sim,SELL,59.73600,60.30800,480.9475,361,376,-289.10
