symbol,tf,time,open,high,low,close,volume,ret_1,logret_1,atr14,rvol_20,rsi14,ma20,ma50,hour,dow,fwd_ret_1,up_1,fwd_ret_3,up_3,fwd_ret_6,up_6
US500Z25.sim,H4,2025-06-20 00:00:00+00:00,5957.0,5979.5,5955.5,5971.0,4021,,,24.0,,,,,0,4,0.0005861664712778492,1,0.005777926645452958,1,0.0037263439959804856,1
US500Z25.sim,H4,2025-06-20 04:00:00+00:00,5971.0,5977.0,5959.5,5974.5,2536,0.0005861664712778492,0.0005859947428170642,23.535714285714285,,,,,4,4,-0.001506402209389912,0,0.0014227131977571084,1,0.004502468825843042,1
US500Z25.sim,H4,2025-06-20 08:00:00+00:00,5974.5,5986.0,5964.5,5965.5,3710,-0.001506402209389912,-0.0015075379739535322,23.39030612244898,,83.4862385321101,,,8,4,0.006705221691392094,1,0.002346827591987344,1,0.011306680077109998,1
US500Z25.sim,H4,2025-06-20 12:00:00+00:00,5965.5,6007.5,5965.25,6005.5,5747,0.006705221691392094,0.006682841678689044,24.737427113702623,,90.77650768624359,,,12,4,-0.0037465656481558973,0,-0.002039796852884801,0,0.0035134460078263263,1
US500Z25.sim,H4,2025-06-20 16:00:00+00:00,6005.75,6023.25,5962.75,5983.0,14759,-0.0037465656481558973,-0.0037536016045134346,27.29189660558101,,71.62268845242937,,,16,4,-0.0005849908072873555,0,0.0030753802440246503,1,0.004596356342971841,1
US500Z25.sim,H4,2025-06-20 20:00:00+00:00,5982.5,5989.0,5957.5,5979.5,7711,-0.0005849908072873555,-0.0005851619811689801,27.59247541946808,,69.17747471210637,,,20,4,0.0022995233715192853,1,0.00893887448783337,1,0.016355882598879434,1
US500Z25.sim,H4,2025-06-23 00:00:00+00:00,5968.25,6006.85,5964.4,5993.25,19872,0.0022995233715192853,0.0022968835138197363,28.65372717522041,,73.06757662284258,,,0,0,0.001359863179410059,1,0.005564593501022008,1,0.01893797188503732,1
US500Z25.sim,H4,2025-06-23 04:00:00+00:00,5993.3,6003.4,5990.0,6001.4,8968,0.001359863179410059,0.0013589394028556967,27.564175234133213,,75.07554995088482,,,4,0,0.005257106675109258,1,0.0015163128603326026,1,0.018345719332155896,1
US500Z25.sim,H4,2025-06-23 08:00:00+00:00,6001.5,6039.05,6001.25,6032.95,18673,0.005257106675109258,0.0052433363301762625,28.295305574552284,,80.9856042783293,,,8,0,-0.0010525530627635282,0,0.00735129580056193,1,0.015315890236120122,1
US500Z25.sim,H4,2025-06-23 12:00:00+00:00,6032.75,6037.9,6002.5,6026.6,20913,-0.0010525530627635282,-0.001053107385741825,28.802783747798525,,77.02677608274108,,,12,0,-0.00267148972886877,0,0.01329937278067228,1,0.015332028009159338,1
