time,open,high,low,close,tick_volume,spread,real_volume
2025-08-22 15:00:00,112865.000000,113505.000000,112475.000000,113125.000000,1358,4000,0
2025-08-22 16:00:00,113145.000000,113480.000000,112685.000000,113210.000000,2718,6000,0
2025-08-22 17:00:00,113210.000000,117035.000000,113210.000000,116685.000000,8663,6000,0
2025-08-22 18:00:00,116685.000000,118265.000000,116685.000000,117265.000000,4114,6000,0
2025-08-22 19:00:00,117285.000000,117665.000000,116985.000000,117045.000000,3421,6000,0
2025-08-22 20:00:00,117025.000000,117925.000000,117025.000000,117925.000000,3112,6000,0
2025-08-22 21:00:00,117945.000000,118325.000000,117605.000000,117685.000000,1943,4000,0
2025-08-22 22:00:00,117665.000000,117825.000000,117385.000000,117605.000000,1386,4500,0
2025-08-22 23:00:00,117575.000000,118085.000000,117505.000000,117845.000000,1025,4000,0
2025-08-25 01:00:00,114065.000000,114320.000000,113450.000000,114265.000000,2596,6000,0
2025-08-25 02:00:00,114275.000000,114500.000000,114135.000000,114305.000000,2625,6000,0
2025-08-25 03:00:00,114325.000000,114325.000000,112910.000000,113420.000000,3645,6000,0
2025-08-25 04:00:00,113375.000000,113945.000000,113375.000000,113855.000000,2628,7000,0
2025-08-25 05:00:00,113840.000000,114405.000000,113825.000000,114170.000000,1807,6000,0
2025-08-25 06:00:00,114170.000000,114470.000000,113675.000000,113715.000000,1734,6000,0
2025-08-25 07:00:00,113715.000000,113865.000000,113405.000000,113540.000000,2543,6000,0
2025-08-25 08:00:00,113555.000000,113655.000000,113125.000000,113125.000000,1554,7000,0
2025-08-25 09:00:00,113125.000000,113270.000000,112505.000000,112705.000000,1899,6000,0
2025-08-25 10:00:00,112705.000000,112965.000000,112100.000000,112295.000000,2910,4000,0
2025-08-25 11:00:00,112235.000000,112675.000000,111785.000000,112220.000000,3063,4000,0
2025-08-25 12:00:00,112220.000000,112625.000000,112085.000000,112550.000000,1498,4000,0
2025-08-25 13:00:00,112550.000000,112610.000000,111715.000000,111765.000000,2782,5000,0
2025-08-25 14:00:00,111775.000000,112070.000000,111710.000000,112010.000000,2132,4500,0
2025-08-25 15:00:00,112010.000000,112490.000000,111825.000000,112370.000000,2238,4000,0
2025-08-25 16:00:00,112355.000000,112550.000000,111305.000000,112285.000000,4799,4500,0
2025-08-25 17:00:00,112285.000000,113150.000000,112055.000000,113075.000000,3581,6000,0
2025-08-25 18:00:00,113090.000000,113425.000000,112655.000000,113015.000000,2598,6000,0
2025-08-25 19:00:00,113045.000000,113795.000000,112850.000000,113365.000000,2875,6000,0
2025-08-25 20:00:00,113365.000000,113655.000000,113015.000000,113275.000000,3093,5000,0
2025-08-25 21:00:00,113285.000000,113485.000000,113115.000000,113240.000000,2473,4000,0
2025-08-25 22:00:00,113240.000000,113285.000000,111505.000000,111580.000000,3462,4000,0
2025-08-25 23:00:00,111575.000000,111890.000000,110225.000000,110585.000000,6713,4000,0
2025-08-26 01:00:00,110765.000000,111415.000000,110705.000000,110955.000000,1067,5000,0
2025-08-26 02:00:00,110945.000000,111080.000000,110585.000000,110945.000000,1477,4500,0
2025-08-26 03:00:00,110945.000000,110955.000000,109705.000000,109905.000000,4473,4500,0
2025-08-26 04:00:00,109915.000000,110750.000000,109475.000000,110685.000000,2309,6000,0
2025-08-26 05:00:00,110685.000000,110885.000000,110285.000000,110510.000000,1604,4500,0
2025-08-26 06:00:00,110510.000000,110735.000000,110180.000000,110690.000000,1211,6000,0
2025-08-26 07:00:00,110705.000000,111065.000000,110675.000000,110930.000000,1107,6000,0
2025-08-26 08:00:00,110930.000000,111225.000000,110885.000000,111015.000000,1167,5000,0
2025-08-26 09:00:00,111015.000000,111175.000000,110665.000000,110795.000000,1781,4500,0
2025-08-26 10:00:00,110780.000000,111355.000000,110540.000000,111075.000000,1756,6000,0
2025-08-26 11:00:00,111075.000000,111275.000000,110795.000000,110870.000000,1449,4500,0
2025-08-26 12:00:00,110885.000000,111215.000000,110810.000000,110945.000000,1260,4000,0
2025-08-26 13:00:00,110960.000000,111235.000000,110835.000000,110995.000000,1541,4000,0
2025-08-26 14:00:00,111005.000000,111015.000000,110335.000000,110645.000000,1568,4000,0
2025-08-26 15:00:00,110675.000000,111595.000000,110360.000000,110975.000000,2830,4500,0
2025-08-26 16:00:00,110975.000000,111045.000000,110105.000000,110765.000000,4217,5000,0
2025-08-26 17:00:00,110765.000000,111325.000000,110515.000000,111090.000000,4766,4500,0
2025-08-26 18:00:00,111085.000000,111335.000000,110295.000000,110415.000000,3212,4500,0
2025-08-26 19:00:00,110415.000000,110925.000000,110195.000000,110905.000000,2322,4000,0
2025-08-26 20:00:00,110905.000000,110965.000000,110325.000000,110775.000000,2325,4000,0
2025-08-26 21:00:00,110775.000000,111805.000000,110735.000000,111495.000000,2379,4000,0
2025-08-26 22:00:00,111485.000000,111965.000000,111275.000000,111880.000000,2615,4000,0
2025-08-26 23:00:00,111880.000000,112155.000000,111665.000000,112095.000000,1725,4000,0
2025-08-27 01:00:00,112465.000000,112805.000000,112355.000000,112730.000000,1341,4000,0
2025-08-27 02:00:00,112730.000000,113150.000000,112505.000000,112535.000000,1373,4500,0
2025-08-27 03:00:00,112545.000000,112615.000000,112070.000000,112085.000000,1207,4000,0
2025-08-27 04:00:00,112095.000000,112235.000000,111875.000000,112065.000000,1674,3500,0
2025-08-27 05:00:00,112075.000000,112295.000000,111860.000000,111875.000000,1657,4500,0
2025-08-27 06:00:00,111895.000000,112475.000000,111685.000000,112190.000000,1714,4000,0
2025-08-27 07:00:00,112185.000000,112490.000000,112155.000000,112315.000000,1515,4500,0
2025-08-27 08:00:00,112325.000000,112445.000000,112060.000000,112115.000000,1163,4000,0
2025-08-27 09:00:00,112100.000000,112120.000000,111750.000000,111765.000000,1199,5000,0
2025-08-27 10:00:00,111765.000000,111855.000000,111370.000000,111475.000000,1596,4500,0
2025-08-27 11:00:00,111485.000000,111565.000000,111055.000000,111475.000000,2107,4500,0
2025-08-27 12:00:00,111465.000000,111865.000000,111420.000000,111555.000000,2599,5500,0
2025-08-27 13:00:00,111565.000000,112015.000000,111545.000000,111715.000000,1137,5000,0
2025-08-27 14:00:00,111725.000000,112165.000000,111725.000000,112095.000000,635,5000,0
2025-08-27 15:00:00,112095.000000,112155.000000,111755.000000,112075.000000,1498,5000,0
2025-08-27 16:00:00,112075.000000,112675.000000,111725.000000,112245.000000,4733,5000,0
2025-08-27 17:00:00,112250.000000,113430.000000,112015.000000,112555.000000,6021,5500,0
2025-08-27 18:00:00,112560.000000,112840.000000,112195.000000,112750.000000,3710,5500,0
2025-08-27 19:00:00,112745.000000,112995.000000,112265.000000,112855.000000,2908,5500,0
2025-08-27 20:00:00,112855.000000,113220.000000,112625.000000,113090.000000,2613,5500,0
2025-08-27 21:00:00,113095.000000,113415.000000,112660.000000,112700.000000,2378,5000,0
2025-08-27 22:00:00,112705.000000,112970.000000,112305.000000,112870.000000,3937,5000,0
2025-08-27 23:00:00,112865.000000,113145.000000,111725.000000,113125.000000,4787,4500,0
2025-08-28 01:00:00,112245.000000,112385.000000,111805.000000,112130.000000,1342,5000,0
2025-08-28 02:00:00,112145.000000,112255.000000,111835.000000,112020.000000,1417,5000,0
2025-08-28 03:00:00,112005.000000,112295.000000,111605.000000,112105.000000,1643,5000,0
2025-08-28 04:00:00,112115.000000,112475.000000,112065.000000,112395.000000,1739,5000,0
2025-08-28 05:00:00,112395.000000,112535.000000,112185.000000,112245.000000,1518,6000,0
2025-08-28 06:00:00,112245.000000,112820.000000,112155.000000,112765.000000,1224,5000,0
2025-08-28 07:00:00,112755.000000,113865.000000,112695.000000,113745.000000,1842,6000,0
2025-08-28 08:00:00,113745.000000,113955.000000,113435.000000,113635.000000,1727,5500,0
2025-08-28 09:00:00,113635.000000,114065.000000,113465.000000,114005.000000,1596,5500,0
2025-08-28 10:00:00,113995.000000,114180.000000,113780.000000,113895.000000,1606,6000,0
2025-08-28 11:00:00,113895.000000,114135.000000,113755.000000,113895.000000,2015,5000,0
2025-08-28 12:00:00,113875.000000,113915.000000,113635.000000,113650.000000,916,3500,0
2025-08-28 13:00:00,113645.000000,113880.000000,113595.000000,113865.000000,924,3500,0
2025-08-28 14:00:00,113870.000000,113900.000000,113595.000000,113655.000000,695,4000,0
2025-08-28 15:00:00,113645.000000,114085.000000,113450.000000,113965.000000,1583,4000,0
2025-08-28 16:00:00,113965.000000,114205.000000,113285.000000,113545.000000,5594,5500,0
2025-08-28 17:00:00,113575.000000,114065.000000,113270.000000,113920.000000,5190,4500,0
2025-08-28 18:00:00,113920.000000,114060.000000,113100.000000,113435.000000,4461,4000,0
2025-08-28 19:00:00,113430.000000,113975.000000,113105.000000,113115.000000,3529,4000,0
2025-08-28 20:00:00,113110.000000,113435.000000,112975.000000,113190.000000,2891,4000,0
2025-08-28 21:00:00,113185.000000,113515.000000,113005.000000,113130.000000,1954,4500,0
2025-08-28 22:00:00,113125.000000,113345.000000,112615.000000,112665.000000,2217,4000,0
2025-08-28 23:00:00,112675.000000,112875.000000,112575.000000,112625.000000,1350,4000,0
2025-08-29 01:00:00,112570.000000,113225.000000,112570.000000,113050.000000,1675,4000,0
2025-08-29 02:00:00,113065.000000,113330.000000,113015.000000,113310.000000,2444,3500,0
2025-08-29 03:00:00,113310.000000,113400.000000,112835.000000,112935.000000,4218,4000,0
2025-08-29 04:00:00,112935.000000,113010.000000,112140.000000,112185.000000,3841,4000,0
2025-08-29 05:00:00,112180.000000,112500.000000,112070.000000,112140.000000,3057,4000,0
2025-08-29 06:00:00,112140.000000,112535.000000,112010.000000,112400.000000,2282,4000,0
2025-08-29 07:00:00,112405.000000,112570.000000,112085.000000,112180.000000,2018,4000,0
2025-08-29 08:00:00,112180.000000,112275.000000,111775.000000,111965.000000,2418,3000,0
2025-08-29 09:00:00,111965.000000,112055.000000,111560.000000,111915.000000,3869,3000,0
2025-08-29 10:00:00,111915.000000,111925.000000,110525.000000,110655.000000,4015,4000,0
2025-08-29 11:00:00,110660.000000,110930.000000,110235.000000,110270.000000,6757,4000,0
2025-08-29 12:00:00,110265.000000,110590.000000,110060.000000,110420.000000,4164,4000,0
2025-08-29 13:00:00,110415.000000,110705.000000,110385.000000,110680.000000,2550,4000,0
2025-08-29 14:00:00,110675.000000,110815.000000,110490.000000,110765.000000,2629,4000,0
2025-08-29 15:00:00,110760.000000,112085.000000,110725.000000,111390.000000,4808,4000,0
2025-08-29 16:00:00,111385.000000,111445.000000,109440.000000,109640.000000,9602,3500,0
2025-08-29 17:00:00,109630.000000,110040.000000,108580.000000,108705.000000,12947,4000,0
2025-08-29 18:00:00,108705.000000,109255.000000,108665.000000,108935.000000,8155,3500,0
2025-08-29 19:00:00,108940.000000,109460.000000,108685.000000,109315.000000,6081,3000,0
2025-08-29 20:00:00,109295.000000,109340.000000,108740.000000,109060.000000,5926,3000,0
2025-08-29 21:00:00,109065.000000,109095.000000,108660.000000,108715.000000,4249,3000,0
2025-08-29 22:00:00,108710.000000,109310.000000,108495.000000,108725.000000,5004,3500,0
2025-08-29 23:00:00,108730.000000,108840.000000,107990.000000,108325.000000,4559,3500,0
2025-09-01 01:00:00,109495.000000,109810.000000,109275.000000,109395.000000,2177,4000,0
2025-09-01 02:00:00,109395.000000,109450.000000,108530.000000,108780.000000,4204,4000,0
2025-09-01 03:00:00,108775.000000,108925.000000,108075.000000,108730.000000,5681,4000,0
2025-09-01 04:00:00,108740.000000,109020.000000,108445.000000,108680.000000,4327,4000,0
2025-09-01 05:00:00,108680.000000,108740.000000,107955.000000,108180.000000,4916,4000,0
2025-09-01 06:00:00,108185.000000,108335.000000,107925.000000,108180.000000,3695,4000,0
2025-09-01 07:00:00,108140.000000,108305.000000,107765.000000,107895.000000,2858,4000,0
2025-09-01 08:00:00,107900.000000,108535.000000,107765.000000,108395.000000,2678,4000,0
2025-09-01 09:00:00,108395.000000,108685.000000,108120.000000,108615.000000,2873,4000,0
2025-09-01 10:00:00,108620.000000,110035.000000,108530.000000,110025.000000,4816,4000,0
2025-09-01 11:00:00,109995.000000,110385.000000,109970.000000,110185.000000,4112,4000,0
2025-09-01 12:00:00,110180.000000,110490.000000,110045.000000,110085.000000,3095,4000,0
2025-09-01 13:00:00,110095.000000,110100.000000,108750.000000,109140.000000,4419,3500,0
2025-09-01 14:00:00,109135.000000,109435.000000,109020.000000,109340.000000,3130,4000,0
2025-09-01 15:00:00,109330.000000,109730.000000,109185.000000,109695.000000,3168,4000,0
2025-09-01 16:00:00,109700.000000,110065.000000,109465.000000,109550.000000,4896,4000,0
2025-09-01 17:00:00,109575.000000,109890.000000,109380.000000,109720.000000,3943,4000,0
2025-09-01 18:00:00,109710.000000,109960.000000,109095.000000,109325.000000,4393,4000,0
2025-09-01 19:00:00,109325.000000,109680.000000,109190.000000,109365.000000,3497,3000,0
2025-09-01 20:00:00,109365.000000,109540.000000,108940.000000,109500.000000,3044,4000,0
2025-09-01 21:00:00,109500.000000,109840.000000,109490.000000,109800.000000,1483,4000,0
2025-09-01 22:00:00,109805.000000,109885.000000,109720.000000,109775.000000,758,4000,0
2025-09-01 23:00:00,109775.000000,109795.000000,108870.000000,109335.000000,2498,4000,0
2025-09-02 01:00:00,108335.000000,109105.000000,108145.000000,109040.000000,3113,4000,0
2025-09-02 02:00:00,109025.000000,110060.000000,109005.000000,109850.000000,3571,4000,0
2025-09-02 03:00:00,109855.000000,109960.000000,109480.000000,109645.000000,3421,4000,0
2025-09-02 04:00:00,109640.000000,110235.000000,109585.000000,109925.000000,3425,4000,0
2025-09-02 05:00:00,109920.000000,110910.000000,109760.000000,110890.000000,3165,4000,0
2025-09-02 06:00:00,110855.000000,111225.000000,110680.000000,110945.000000,3261,4000,0
2025-09-02 07:00:00,110940.000000,111075.000000,110785.000000,110930.000000,1851,4000,0
2025-09-02 08:00:00,110940.000000,110965.000000,110630.000000,110835.000000,2316,4000,0
2025-09-02 09:00:00,110840.000000,111295.000000,110800.000000,111030.000000,3013,3500,0
2025-09-02 10:00:00,111040.000000,111060.000000,110590.000000,110845.000000,4178,3500,0
2025-09-02 11:00:00,110845.000000,111380.000000,110685.000000,111020.000000,3821,4000,0
2025-09-02 12:00:00,111020.000000,111345.000000,110870.000000,111125.000000,2588,4000,0
2025-09-02 13:00:00,111130.000000,111150.000000,110730.000000,110880.000000,2812,3500,0
2025-09-02 14:00:00,110880.000000,110890.000000,110215.000000,110375.000000,3169,3000,0
2025-09-02 15:00:00,110365.000000,110490.000000,109000.000000,109415.000000,6943,1500,0
2025-09-02 16:00:00,109425.000000,111895.000000,109340.000000,111810.000000,11392,3500,0
2025-09-02 17:00:00,111795.000000,112430.000000,111410.000000,111975.000000,11801,4000,0
2025-09-02 18:00:00,111970.000000,112190.000000,111240.000000,111470.000000,8782,3500,0
2025-09-02 19:00:00,111465.000000,111790.000000,111080.000000,111420.000000,7334,3500,0
2025-09-02 20:00:00,111410.000000,111690.000000,111215.000000,111510.000000,6022,3500,0
2025-09-02 21:00:00,111510.000000,111570.000000,110760.000000,111225.000000,6073,3000,0
2025-09-02 22:00:00,111235.000000,111455.000000,110985.000000,111435.000000,5924,3000,0
2025-09-02 23:00:00,111435.000000,112080.000000,111355.000000,112055.000000,4804,3000,0
2025-09-03 01:00:00,111600.000000,111925.000000,111515.000000,111915.000000,2656,4000,0
2025-09-03 02:00:00,111925.000000,111930.000000,111630.000000,111885.000000,2767,3500,0
2025-09-03 03:00:00,111875.000000,112430.000000,111855.000000,112000.000000,3746,3500,0
2025-09-03 04:00:00,112000.000000,112050.000000,111425.000000,111755.000000,3160,2500,0
2025-09-03 05:00:00,111740.000000,112090.000000,111590.000000,111960.000000,3462,4000,0
2025-09-03 06:00:00,111960.000000,112010.000000,111435.000000,111630.000000,2522,4000,0
2025-09-03 07:00:00,111625.000000,111755.000000,111405.000000,111600.000000,1364,4000,0
2025-09-03 08:00:00,111605.000000,111665.000000,111220.000000,111260.000000,1680,4000,0
2025-09-03 09:00:00,111275.000000,111515.000000,111120.000000,111350.000000,2637,3500,0
2025-09-03 10:00:00,111355.000000,111725.000000,111125.000000,111700.000000,2667,4000,0
2025-09-03 11:00:00,111700.000000,111925.000000,111580.000000,111630.000000,2319,3500,0
2025-09-03 12:00:00,111635.000000,111960.000000,111490.000000,111935.000000,1977,4000,0
2025-09-03 13:00:00,111955.000000,112130.000000,111775.000000,112095.000000,3309,4000,0
