symbol,side,entry,exit,size,opened_at,closed_at,pnl
XAUZ25.sim,SELL,3389.00000,3397.16000,61.2745,1,6,-570.00
XAUZ25.sim,BUY,3399.30000,3390.08094,54.2354,6,15,-570.00
XAUZ25.sim,BUY,3387.10000,3402.37235,43.6519,15,16,596.67
XAUZ25.sim,BUY,3399.10000,3418.57603,34.2301,16,17,596.67
XAUZ25.sim,BUY,3405.30000,3384.32058,23.8329,17,35,-570.00
XAUZ25.sim,SELL,3385.70000,3369.37446,40.8358,35,37,596.67
XAUZ25.sim,SELL,3377.70000,3392.15316,34.5945,38,39,-570.00
XAUZ25.sim,SELL,3394.30000,3410.54607,30.7767,39,55,-570.00
XAUZ25.sim,BUY,3410.90000,3399.99236,45.8394,55,111,-570.00
XAUZ25.sim,BUY,3408.65000,3425.47169,39.6314,128,134,596.67
XAUZ25.sim,BUY,3424.57000,3410.20561,34.8083,137,154,-570.00
XAUZ25.sim,BUY,3406.84000,3421.25026,46.2633,154,157,596.67
XAUZ25.sim,BUY,3428.24000,3414.52595,36.4590,157,176,-570.00
XAUZ25.sim,SELL,3413.16000,3423.86511,46.7067,176,179,-570.00
XAUZ25.sim,SELL,3422.15000,3433.42158,44.3594,179,181,-570.00
XAUZ25.sim,SELL,3435.24000,3447.42194,41.0444,181,195,-570.00
XAUZ25.sim,BUY,3444.94000,3458.67041,48.5540,195,197,596.67
XAUZ25.sim,BUY,3452.26000,3436.22310,31.1781,198,204,-570.00
XAUZ25.sim,BUY,3450.24000,3474.92214,27.0101,204,210,596.67
XAUZ25.sim,BUY,3487.83000,3463.30908,20.3907,214,230,-570.00
XAUZ25.sim,BUY,3461.18000,3434.62932,18.8319,230,237,-570.00
XAUZ25.sim,SELL,3442.03000,3413.95607,23.7468,237,243,596.67
XAUZ25.sim,SELL,3409.24000,3385.27114,27.8139,253,270,596.67
XAUZ25.sim,SELL,3395.94000,3409.87342,35.8849,270,274,-570.00
XAUZ25.sim,SELL,3400.24000,3421.26638,23.7796,274,296,-570.00
XAUZ25.sim,BUY,3413.68000,3400.57925,38.1658,296,300,-570.00
