symbol,side,entry,exit,size,opened_at,closed_at,pnl
XAUZ25.sim,SELL,3389.00000,3399.88000,45.9559,1,7,-500.00
XAUZ25.sim,BUY,3400.90000,3389.69835,44.6363,13,15,-500.00
XAUZ25.sim,BUY,3393.80000,3375.65111,27.5499,25,37,-500.00
XAUZ25.sim,SELL,3377.70000,3396.97088,25.9459,38,40,-500.00
XAUZ25.sim,BUY,3397.70000,3411.42077,36.4411,50,57,500.00
XAUZ25.sim,BUY,3415.70000,3401.07716,34.1931,62,111,-500.00
XAUZ25.sim,SELL,3347.04000,3367.29252,24.6883,77,110,-500.00
XAUZ25.sim,SELL,3348.76000,3368.84008,24.9003,89,110,-500.00
XAUZ25.sim,BUY,3408.65000,3425.47169,29.7235,128,134,500.00
XAUZ25.sim,BUY,3428.16000,3414.32771,36.1473,141,153,-500.00
XAUZ25.sim,BUY,3413.46000,3427.20107,36.3873,153,157,500.00
XAUZ25.sim,BUY,3433.73000,3420.60214,38.0869,165,175,-500.00
XAUZ25.sim,SELL,3418.53000,3433.08168,34.3603,177,181,-500.00
XAUZ25.sim,BUY,3435.73000,3448.22038,40.0308,189,196,500.00
XAUZ25.sim,BUY,3451.56000,3473.11914,23.1920,201,210,500.00
XAUZ25.sim,BUY,3487.83000,3455.13544,15.2931,214,231,-500.00
XAUZ25.sim,BUY,3494.64000,3459.47173,14.2174,226,231,-500.00
XAUZ25.sim,SELL,3438.77000,3416.47449,22.4260,241,243,500.00
XAUZ25.sim,SELL,3409.24000,3385.27114,20.8604,253,270,500.00
XAUZ25.sim,SELL,3394.93000,3411.90132,29.4615,265,290,-500.00
XAUZ25.sim,SELL,3399.06000,3420.51738,23.3020,277,296,-500.00
XAUZ25.sim,SELL,3403.49000,3418.04429,34.3541,289,296,-500.00
XAUZ25.sim,BUY,3408.07000,3422.70069,34.1747,301,305,500.00
XAUZ25.sim,SELL,3393.47000,3376.07464,28.7433,313,321,500.00
XAUZ25.sim,SELL,3382.34000,3398.29098,31.3460,325,355,-500.00
XAUZ25.sim,SELL,3389.35000,3376.11648,37.7828,337,350,500.00
XAUZ25.sim,SELL,3378.95000,3367.74718,44.6316,349,350,500.00
XAUZ25.sim,BUY,3392.34000,3378.32412,35.6738,361,365,-500.00
XAUZ25.sim,SELL,3375.96000,3384.67076,57.4003,373,377,-500.00
XAUZ25.sim,SELL,3384.34000,3373.81481,47.5051,385,387,500.00
XAUZ25.sim,SELL,3359.75000,3370.09161,48.3484,400,406,-500.00
XAUZ25.sim,BUY,3384.23000,3369.45696,33.8454,412,431,-500.00
XAUZ25.sim,BUY,3380.77000,3371.13035,51.8691,424,430,-500.00
XAUZ25.sim,BUY,3383.66000,3367.57684,31.0884,436,449,-500.00
XAUZ25.sim,SELL,3372.95000,3363.57156,53.3137,448,455,500.00
XAUZ25.sim,BUY,3410.04000,3396.02391,35.6733,466,489,-500.00
XAUZ25.sim,BUY,3408.83000,3419.85294,45.3599,478,481,500.00
XAUZ25.sim,BUY,3424.36000,3444.70774,24.5727,490,528,500.00
XAUZ25.sim,BUY,3422.07000,3439.66098,28.4237,502,509,500.00
