symbol,side,entry,exit,size,opened_at,closed_at,pnl
BTCX25.sim,SELL,117045.00000,113771.66667,0.1527,1,3,360.00
BTCX25.sim,SELL,113420.00000,109344.91852,0.1227,3,31,360.00
BTCX25.sim,SELL,110185.00000,113532.12159,0.1494,35,60,-640.00
BTCX25.sim,BUY,113645.00000,111106.19263,0.1969,60,61,-640.00
BTCX25.sim,BUY,111095.00000,114152.63306,0.1635,61,79,360.00
BTCX25.sim,BUY,114205.00000,116644.89688,0.2049,79,87,360.00
BTCX25.sim,BUY,115805.00000,118072.45786,0.2205,88,112,360.00
BTCX25.sim,BUY,117925.00000,115497.04986,0.2059,112,123,-640.00
BTCX25.sim,BUY,115295.00000,113208.08277,0.2396,123,125,-640.00
BTCX25.sim,SELL,114095.00000,112050.80640,0.2446,131,136,360.00
BTCX25.sim,SELL,112985.00000,110901.71997,0.2400,136,146,360.00
BTCX25.sim,SELL,112920.00000,115755.47412,0.1763,153,167,-640.00
BTCX25.sim,BUY,122510.00000,119151.70050,0.1489,193,211,-640.00
BTCX25.sim,SELL,118650.00000,115046.77470,0.1388,211,212,360.00
BTCX25.sim,SELL,116167.50000,112306.49822,0.1295,218,221,360.00
BTCX25.sim,SELL,113430.00000,109250.78979,0.1196,224,235,360.00
BTCX25.sim,SELL,107205.00000,111609.66842,0.1135,242,245,-640.00
BTCX25.sim,SELL,111252.50000,115609.10341,0.1148,245,273,-640.00
BTCX25.sim,BUY,115270.00000,112225.92334,0.1643,278,289,-640.00
BTCX25.sim,BUY,111595.00000,108674.65904,0.1712,289,292,-640.00
BTCX25.sim,SELL,111175.00000,107061.50710,0.1216,293,296,360.00
BTCX25.sim,SELL,107975.00000,103925.36329,0.1235,296,311,360.00
BTCX25.sim,SELL,103302.50000,106440.00000,0.1209,318,334,-519.44
