symbol,side,entry,exit,size,opened_at,closed_at,pnl
US100Z25.sim,SELL,21702.50000,21789.23333,5.7648,1,2,-544.00
US100Z25.sim,BUY,21893.75000,22028.38556,3.7137,2,16,456.00
US100Z25.sim,BUY,21819.25000,21643.45706,2.8443,18,25,-544.00
US100Z25.sim,BUY,21758.25000,21988.25617,2.1739,25,41,456.00
US100Z25.sim,BUY,21953.75000,21787.83272,3.0135,41,43,-544.00
US100Z25.sim,BUY,21840.00000,22038.75832,2.5156,43,44,456.00
US100Z25.sim,BUY,22035.75000,22261.76580,2.2122,45,52,456.00
US100Z25.sim,BUY,22285.25000,22407.54194,4.0886,63,67,456.00
US100Z25.sim,BUY,22443.35000,22529.58906,5.7978,89,103,456.00
US100Z25.sim,BUY,22543.00000,22628.04669,5.8791,110,113,456.00
US100Z25.sim,BUY,22731.25000,22801.75884,7.0913,132,134,456.00
US100Z25.sim,BUY,22735.80000,22625.69157,4.5410,137,138,-544.00
US100Z25.sim,BUY,22609.85000,22743.10398,3.7522,138,139,456.00
US100Z25.sim,BUY,22751.50000,22908.12011,3.1924,139,152,456.00
US100Z25.sim,BUY,22880.25000,22797.24773,6.0239,152,156,-544.00
US100Z25.sim,BUY,22826.30000,22917.33976,5.4921,156,162,456.00
US100Z25.sim,BUY,22885.50000,22775.01422,4.5255,162,178,-544.00
US100Z25.sim,SELL,22793.75000,22715.42865,6.3840,178,180,456.00
US100Z25.sim,SELL,22742.00000,22601.01967,3.5466,183,202,456.00
US100Z25.sim,SELL,22706.30000,22824.58159,4.2272,203,204,-544.00
US100Z25.sim,SELL,22810.85000,22947.56072,3.6574,204,226,-544.00
US100Z25.sim,BUY,23014.25000,22942.20984,6.9406,236,242,-544.00
US100Z25.sim,BUY,22927.00000,22997.75164,7.0670,242,251,456.00
US100Z25.sim,SELL,22974.90000,22877.50318,5.1336,251,269,456.00
US100Z25.sim,SELL,22869.50000,22988.56280,4.1995,269,312,-544.00
US100Z25.sim,BUY,22948.55000,23085.13706,3.6607,313,335,456.00
US100Z25.sim,BUY,22959.50000,22860.78273,5.0650,335,345,-544.00
US100Z25.sim,SELL,22881.35000,23013.75714,3.7762,345,362,-544.00
US100Z25.sim,SELL,22997.50000,22877.12748,4.1538,362,366,456.00
US100Z25.sim,SELL,22881.25000,23014.05828,3.7648,366,383,-544.00
US100Z25.sim,BUY,23001.25000,23082.68629,6.1398,389,392,456.00
US100Z25.sim,BUY,23055.00000,23181.97013,3.9379,393,401,456.00
US100Z25.sim,BUY,23137.25000,23030.25920,4.6733,404,411,-544.00
US100Z25.sim,BUY,23016.75000,22881.69031,3.7021,411,429,-544.00
US100Z25.sim,SELL,22989.95000,23148.46407,3.1543,429,443,-544.00
US100Z25.sim,BUY,23137.25000,23224.23369,5.7482,443,452,456.00
US100Z25.sim,BUY,23268.27000,23212.20009,8.9174,467,474,-544.00
US100Z25.sim,BUY,23203.99000,23282.49588,6.3689,474,489,456.00
US100Z25.sim,BUY,23276.06000,23329.48341,9.3592,489,496,456.00
US100Z25.sim,BUY,23343.25000,23257.45856,5.8281,502,519,-544.00
US100Z25.sim,SELL,23223.75000,23354.09091,3.8361,520,549,-544.00
US100Z25.sim,BUY,23387.06000,23505.49586,4.2217,550,596,456.00
US100Z25.sim,BUY,23536.00000,23480.40388,8.9934,606,611,-544.00
US100Z25.sim,BUY,23519.53000,23456.20054,7.8952,611,613,-544.00
US100Z25.sim,BUY,23493.00000,23568.86435,6.5907,613,628,456.00
US100Z25.sim,BUY,23578.53000,23630.01636,9.7113,633,634,456.00
US100Z25.sim,BUY,23585.75000,23515.54449,7.1219,634,635,-544.00
US100Z25.sim,BUY,23526.75000,23445.28922,6.1379,635,636,-544.00
