symbol,side,entry,exit,size,opened_at,closed_at,pnl
BTCX25.sim,SELL,113125.00000,113573.00000,1.1161,1,4,-640.00
BTCX25.sim,BUY,116065.00000,117553.83437,0.3358,4,6,360.00
BTCX25.sim,BUY,117645.00000,115957.29774,0.2963,6,665,-640.00
BTCX25.sim,BUY,115820.00000,116612.33417,0.6310,669,702,360.00
BTCX25.sim,BUY,116675.00000,115860.52700,0.6139,706,710,-640.00
BTCX25.sim,BUY,115805.00000,116689.31374,0.5654,710,722,360.00
BTCX25.sim,BUY,116765.00000,116036.65612,0.6865,722,727,-640.00
BTCX25.sim,BUY,116170.00000,115415.68438,0.6629,727,729,-640.00
BTCX25.sim,BUY,115035.00000,115955.08595,0.5434,729,768,360.00
BTCX25.sim,BUY,116070.00000,115330.36793,0.6760,768,785,-640.00
BTCX25.sim,SELL,115410.00000,116052.59607,0.7781,785,789,-640.00
BTCX25.sim,SELL,116210.00000,117055.68901,0.5912,789,792,-640.00
BTCX25.sim,BUY,116870.00000,115906.11686,0.5187,793,832,-640.00
BTCX25.sim,SELL,116050.00000,115380.19663,0.7465,835,840,360.00
BTCX25.sim,SELL,116190.00000,115092.38114,0.4555,840,841,360.00
BTCX25.sim,SELL,115960.00000,117375.98928,0.3531,842,856,-640.00
BTCX25.sim,BUY,117705.00000,116677.63779,0.4867,858,926,-640.00
BTCX25.sim,SELL,117125.00000,116442.57222,0.7327,929,932,360.00
BTCX25.sim,SELL,116465.00000,115837.31197,0.7966,939,943,360.00
BTCX25.sim,SELL,115345.00000,114594.63863,0.6663,948,953,360.00
BTCX25.sim,SELL,113805.00000,113013.50936,0.6317,965,981,360.00
BTCX25.sim,SELL,113030.00000,113844.30323,0.6140,981,1000,-640.00
BTCX25.sim,SELL,113830.00000,113004.01599,0.6053,1000,1023,360.00
BTCX25.sim,SELL,112715.00000,111939.16424,0.6445,1029,1042,360.00
BTCX25.sim,SELL,112825.00000,113744.75295,0.5436,1042,1054,-640.00
BTCX25.sim,BUY,113575.00000,114135.17699,0.8926,1054,1061,360.00
BTCX25.sim,BUY,113695.00000,114249.85761,0.9011,1061,1063,360.00
BTCX25.sim,BUY,114235.00000,113427.89979,0.6195,1065,1083,-640.00
BTCX25.sim,SELL,113555.00000,112784.52445,0.6489,1084,1088,360.00
BTCX25.sim,SELL,112605.00000,111732.98602,0.5734,1094,1106,360.00
BTCX25.sim,SELL,112375.00000,111390.06394,0.5076,1106,1107,360.00
BTCX25.sim,SELL,111655.00000,110486.72208,0.4280,1107,1115,360.00
