symbol,side,entry,exit,size,opened_at,closed_at,pnl
USOILZ25.sim,SELL,62.68000,62.93400,1968.5039,1,3,-500.00
USOILZ25.sim,SELL,62.23000,62.42436,2572.5642,13,14,-500.00
USOILZ25.sim,SELL,61.82000,62.21366,1270.1443,28,36,-500.00
USOILZ25.sim,SELL,62.23000,61.82030,2440.8241,40,44,1000.00
USOILZ25.sim,BUY,62.99000,62.71440,1814.1928,54,63,-500.00
USOILZ25.sim,BUY,62.66000,62.41551,2045.0634,66,70,-500.00
USOILZ25.sim,SELL,61.94400,62.24881,1640.3614,80,86,-500.00
USOILZ25.sim,SELL,62.09400,61.46843,1598.5472,92,93,1000.00
USOILZ25.sim,BUY,62.36400,62.09843,1882.7345,104,108,-500.00
USOILZ25.sim,SELL,61.96400,62.27852,1589.7124,116,132,-500.00
USOILZ25.sim,SELL,61.87300,62.08073,2406.9577,128,131,-500.00
USOILZ25.sim,BUY,62.24300,62.86297,1612.9747,140,141,1000.00
USOILZ25.sim,BUY,62.98400,63.39860,2411.9492,152,159,1000.00
USOILZ25.sim,BUY,63.19300,63.84670,1529.7507,164,186,1000.00
USOILZ25.sim,BUY,63.47300,63.30080,2903.5534,176,182,-500.00
USOILZ25.sim,BUY,63.57300,64.14139,1759.3450,188,205,1000.00
USOILZ25.sim,BUY,63.78500,63.61641,2965.7286,200,202,-500.00
USOILZ25.sim,BUY,64.39300,64.19341,2505.1262,218,225,-500.00
USOILZ25.sim,SELL,63.83500,64.04587,2371.1356,231,232,-500.00
USOILZ25.sim,SELL,63.31400,62.95303,2770.2996,243,249,1000.00
USOILZ25.sim,SELL,63.75400,64.04778,1701.9366,255,259,-500.00
USOILZ25.sim,BUY,63.60500,63.92799,3096.1086,267,271,1000.00
USOILZ25.sim,BUY,63.62300,64.24649,1603.8668,279,281,1000.00
USOILZ25.sim,BUY,64.17400,63.98703,2674.2892,291,296,-500.00
USOILZ25.sim,BUY,63.97500,63.67248,1652.7781,303,311,-500.00
USOILZ25.sim,SELL,63.77300,63.92355,3321.1282,315,316,-500.00
USOILZ25.sim,BUY,64.61500,64.98901,2673.7128,327,332,1000.00
USOILZ25.sim,BUY,64.50500,65.25597,1331.6079,343,345,1000.00
USOILZ25.sim,BUY,65.56300,65.33366,2180.1474,355,357,-500.00
USOILZ25.sim,SELL,64.67300,63.76903,1106.2367,369,371,1000.00
USOILZ25.sim,SELL,63.32500,62.64376,1467.9077,388,412,1000.00
USOILZ25.sim,SELL,63.26300,62.81046,2209.7719,400,410,1000.00
USOILZ25.sim,SELL,62.03300,62.42391,1279.0724,418,424,-500.00
USOILZ25.sim,SELL,62.78100,63.04927,1863.7943,430,432,-500.00
USOILZ25.sim,SELL,62.34000,62.65621,1581.2070,442,450,-500.00
USOILZ25.sim,BUY,62.97000,62.76356,2422.0074,454,455,-500.00
USOILZ25.sim,BUY,62.74800,63.29043,1843.5634,466,474,1000.00
USOILZ25.sim,BUY,63.00100,63.46427,2158.5759,478,484,1000.00
USOILZ25.sim,BUY,63.74200,63.51021,2157.1303,490,496,-500.00
USOILZ25.sim,BUY,63.16900,62.95814,2371.2628,502,525,-500.00
USOILZ25.sim,SELL,61.78000,61.98003,2499.6858,521,522,-500.00
USOILZ25.sim,BUY,62.22000,62.83720,1620.2130,533,543,1000.00
USOILZ25.sim,BUY,62.71000,62.51986,2629.6100,545,546,-500.00
USOILZ25.sim,BUY,62.98000,62.76595,2335.8671,557,567,-500.00
USOILZ25.sim,BUY,62.84000,63.27528,2297.3812,569,571,1000.00
USOILZ25.sim,BUY,64.09000,63.90203,2659.9847,584,590,-500.00
USOILZ25.sim,BUY,64.01000,63.79398,2314.6098,596,597,-500.00
USOILZ25.sim,SELL,63.48000,63.71115,2163.1149,608,614,-500.00
USOILZ25.sim,BUY,63.78000,63.39686,1305.0210,620,621,-500.00
USOILZ25.sim,SELL,63.13100,62.72871,2485.7479,632,637,1000.00
USOILZ25.sim,SELL,62.51000,62.83010,1562.0031,646,657,-500.00
USOILZ25.sim,SELL,62.83100,62.48248,2869.2545,658,660,1000.00
USOILZ25.sim,SELL,62.28100,62.53989,1931.3500,670,684,-500.00
USOILZ25.sim,SELL,62.21000,62.41435,2446.8189,682,684,-500.00
USOILZ25.sim,BUY,63.55000,63.35326,2541.4807,700,706,-500.00
USOILZ25.sim,BUY,64.70000,64.51578,2714.2088,724,728,-500.00
USOILZ25.sim,BUY,64.83000,65.55217,1384.7119,736,758,1000.00
USOILZ25.sim,BUY,65.14100,64.94472,2547.3344,748,753,-500.00
USOILZ25.sim,BUY,65.83000,65.46316,1362.9986,760,761,-500.00
USOILZ25.sim,BUY,65.27000,65.03333,2112.6193,772,774,-500.00
USOILZ25.sim,SELL,62.91000,62.28231,1593.1391,800,801,1000.00
USOILZ25.sim,SELL,62.47200,62.75174,1787.3472,812,820,-500.00
USOILZ25.sim,SELL,62.09800,62.46635,1357.3864,824,836,-500.00
USOILZ25.sim,SELL,61.92100,61.13332,1269.5525,836,849,1000.00
USOILZ25.sim,SELL,61.41100,61.73503,1543.0892,848,850,-500.00
USOILZ25.sim,SELL,60.70000,60.93678,2111.6964,860,864,-500.00
USOILZ25.sim,SELL,60.88100,61.18689,1634.5979,872,873,-500.00
USOILZ25.sim,BUY,61.73000,61.43119,1673.3044,884,893,-500.00
USOILZ25.sim,BUY,61.27000,60.82230,1116.8263,896,918,-500.00
USOILZ25.sim,BUY,61.86900,61.65665,2354.5607,908,912,-500.00
USOILZ25.sim,SELL,61.53000,61.94478,1205.4562,920,923,-500.00
USOILZ25.sim,BUY,62.21000,62.58816,2644.3773,932,937,1000.00
USOILZ25.sim,BUY,62.60800,62.27352,1494.8791,944,948,-500.00
USOILZ25.sim,BUY,62.58200,62.32879,1974.6436,956,960,-500.00
USOILZ25.sim,SELL,61.43800,60.68493,1327.9043,970,980,1000.00
USOILZ25.sim,SELL,58.05200,58.51249,1085.8066,1011,1031,-500.00
USOILZ25.sim,SELL,58.07200,58.32493,1976.8521,1023,1025,-500.00
USOILZ25.sim,SELL,58.04200,58.37814,1487.4558,1035,1042,-500.00
USOILZ25.sim,SELL,58.25200,58.47253,2267.2868,1047,1049,-500.00
USOILZ25.sim,SELL,56.64300,56.99639,1414.8825,1075,1076,-500.00
USOILZ25.sim,SELL,56.94100,56.30210,1565.1943,1087,1101,1000.00
USOILZ25.sim,SELL,56.72400,56.19073,1875.2311,1099,1101,1000.00
USOILZ25.sim,BUY,56.96300,56.72979,2143.9757,1111,1112,-500.00
USOILZ25.sim,BUY,57.44700,57.13947,1625.8562,1123,1124,-500.00
USOILZ25.sim,BUY,57.42000,57.99651,1734.5752,1135,1137,1000.00
USOILZ25.sim,BUY,58.41600,59.24486,1206.4714,1151,1153,1000.00
USOILZ25.sim,BUY,61.66100,61.27424,1292.7892,1179,1181,-500.00
USOILZ25.sim,BUY,61.79000,61.36326,1171.6728,1192,1210,-500.00
USOILZ25.sim,BUY,61.54000,61.20729,1502.8146,1204,1211,-500.00
USOILZ25.sim,SELL,61.81200,60.96542,1181.2202,1216,1233,1000.00
USOILZ25.sim,SELL,61.27800,60.72879,1820.8079,1228,1233,1000.00
USOILZ25.sim,SELL,60.06400,60.49507,1159.9130,1242,1256,-500.00
