symbol,side,entry,exit,size,opened_at,closed_at,pnl
BTCX25.sim,SELL,117045.00000,113771.66667,0.3055,1,3,1000.00
BTCX25.sim,SELL,110905.00000,112578.70006,0.2987,13,15,-500.00
BTCX25.sim,SELL,113115.00000,110549.00535,0.3897,25,29,1000.00
BTCX25.sim,SELL,109365.00000,110952.43011,0.3150,37,40,-500.00
BTCX25.sim,BUY,112480.00000,111107.47595,0.3643,49,53,-500.00
BTCX25.sim,BUY,111095.00000,114152.63306,0.3271,61,79,1000.00
BTCX25.sim,BUY,111205.00000,113846.01112,0.3786,73,78,1000.00
BTCX25.sim,BUY,114950.00000,117089.74978,0.4673,85,92,1000.00
BTCX25.sim,BUY,114965.00000,117266.25757,0.4345,97,104,1000.00
BTCX25.sim,BUY,115810.00000,114858.73652,0.5256,109,110,-500.00
BTCX25.sim,BUY,117125.00000,116138.26516,0.5067,121,122,-500.00
BTCX25.sim,SELL,113665.00000,114632.70826,0.5167,133,139,-500.00
BTCX25.sim,SELL,112920.00000,114337.73706,0.3527,153,157,-500.00
BTCX25.sim,BUY,115105.00000,117475.14588,0.4219,165,168,1000.00
BTCX25.sim,BUY,122510.00000,120830.85025,0.2978,193,205,-500.00
BTCX25.sim,BUY,120525.00000,118681.73302,0.2713,205,211,-500.00
BTCX25.sim,SELL,116167.50000,112306.49822,0.2590,218,221,1000.00
BTCX25.sim,SELL,111757.50000,108180.32026,0.2795,234,235,1000.00
BTCX25.sim,SELL,110995.00000,112961.86148,0.2542,246,253,-500.00
BTCX25.sim,SELL,108252.50000,110275.98239,0.2471,258,263,-500.00
BTCX25.sim,BUY,112025.00000,110493.93242,0.3266,270,271,-500.00
BTCX25.sim,BUY,115090.00000,113871.00668,0.4102,282,284,-500.00
BTCX25.sim,SELL,108730.00000,110859.84692,0.2348,294,300,-500.00
BTCX25.sim,SELL,108390.00000,104942.66214,0.2901,306,310,1000.00
BTCX25.sim,SELL,103302.50000,105369.66962,0.2419,318,333,-500.00
BTCX25.sim,SELL,102647.50000,104619.03805,0.2536,331,333,-500.00
