symbol,side,entry,exit,size,opened_at,closed_at,pnl
BTCX25.sim,SELL,113210.00000,115207.33333,0.2503,1,2,-500.00
BTCX25.sim,BUY,114170.00000,111882.63333,0.2186,13,19,-500.00
BTCX25.sim,SELL,113075.00000,111321.33617,0.2851,25,31,500.00
BTCX25.sim,SELL,110690.00000,112490.36065,0.2777,37,55,-500.00
BTCX25.sim,SELL,110415.00000,112002.62293,0.3149,49,54,-500.00
BTCX25.sim,BUY,112315.00000,111095.66735,0.4101,61,65,-500.00
BTCX25.sim,BUY,112855.00000,111504.62045,0.3703,73,110,-500.00
BTCX25.sim,BUY,113635.00000,112210.66766,0.3510,85,104,-500.00
BTCX25.sim,BUY,113190.00000,111886.26632,0.3835,97,108,-500.00
BTCX25.sim,SELL,111915.00000,110819.85963,0.4566,109,110,500.00
BTCX25.sim,SELL,109395.00000,111168.37042,0.2819,124,152,-500.00
BTCX25.sim,SELL,109140.00000,110766.17389,0.3075,136,151,-500.00
BTCX25.sim,SELL,109850.00000,111328.34458,0.3382,148,157,-500.00
BTCX25.sim,BUY,110375.00000,109216.37081,0.4315,160,161,-500.00
BTCX25.sim,BUY,112000.00000,110634.86796,0.3663,172,208,-500.00
BTCX25.sim,BUY,111750.00000,112819.78599,0.4674,184,186,500.00
BTCX25.sim,BUY,112545.00000,111409.23085,0.4402,196,200,-500.00
BTCX25.sim,SELL,110920.00000,109812.17584,0.4513,208,210,500.00
BTCX25.sim,SELL,111715.00000,113078.79857,0.3666,220,225,-500.00
BTCX25.sim,BUY,110830.00000,112700.26527,0.2673,232,254,500.00
BTCX25.sim,SELL,111450.00000,112682.33558,0.4057,244,254,-500.00
BTCX25.sim,BUY,113070.00000,112002.05608,0.4682,256,264,-500.00
BTCX25.sim,BUY,112395.00000,113416.83653,0.4893,268,270,500.00
BTCX25.sim,SELL,111205.00000,112549.88522,0.3718,280,294,-500.00
BTCX25.sim,SELL,111945.00000,112836.60126,0.5608,292,294,-500.00
BTCX25.sim,BUY,114005.00000,115206.80398,0.4160,305,331,500.00
BTCX25.sim,BUY,114490.00000,115382.21056,0.5604,317,331,500.00
BTCX25.sim,BUY,114855.00000,115982.31473,0.4435,329,333,500.00
BTCX25.sim,BUY,115435.00000,116399.79003,0.5182,341,350,500.00
BTCX25.sim,BUY,116525.00000,115445.51241,0.4632,354,356,-500.00
BTCX25.sim,SELL,115085.00000,116289.16277,0.4152,366,384,-500.00
BTCX25.sim,SELL,115680.00000,116680.24826,0.4999,378,396,-500.00
BTCX25.sim,BUY,115515.00000,116315.67410,0.6245,390,395,500.00
BTCX25.sim,BUY,116910.00000,115996.94296,0.5476,402,416,-500.00
BTCX25.sim,BUY,116400.00000,115567.49068,0.6006,414,418,-500.00
BTCX25.sim,SELL,116880.00000,118324.17042,0.3462,426,446,-500.00
BTCX25.sim,BUY,117715.00000,116704.94103,0.4950,438,463,-500.00
BTCX25.sim,BUY,118225.00000,117224.68515,0.4998,450,460,-500.00
BTCX25.sim,SELL,116855.00000,115940.97019,0.5470,462,471,500.00
BTCX25.sim,SELL,115565.00000,114541.08085,0.4883,474,476,500.00
BTCX25.sim,SELL,113735.00000,112486.57141,0.4005,491,497,500.00
BTCX25.sim,SELL,113885.00000,112884.21975,0.4996,503,511,500.00
BTCX25.sim,SELL,112975.00000,111946.83455,0.4863,515,521,500.00
BTCX25.sim,SELL,113835.00000,114761.70022,0.5395,527,531,-500.00
BTCX25.sim,BUY,114185.00000,113291.45228,0.5596,539,541,-500.00
BTCX25.sim,SELL,112270.00000,110946.83740,0.3779,554,557,500.00
BTCX25.sim,SELL,110245.00000,111617.66629,0.3643,566,584,-500.00
BTCX25.sim,SELL,109575.00000,111056.87665,0.3374,578,849,-500.00
BTCX25.sim,BUY,112465.00000,113705.55244,0.4030,590,599,500.00
