time,open,high,low,close,tick_volume,spread,real_volume
2025-07-16 01:00:00,3381.000000,3384.200000,3381.000000,3384.200000,4,960,0
2025-07-16 01:30:00,3384.200000,3385.800000,3384.200000,3385.800000,4,640,0
2025-07-16 02:00:00,3381.000000,3385.800000,3381.000000,3385.800000,7,960,0
2025-07-16 02:30:00,3387.400000,3390.600000,3387.400000,3389.000000,14,800,0
2025-07-16 03:00:00,3389.000000,3389.000000,3385.800000,3387.400000,7,960,0
2025-07-16 03:30:00,3385.800000,3389.000000,3385.800000,3385.800000,16,1280,0
2025-07-16 04:00:00,3387.400000,3395.500000,3385.800000,3394.300000,137,240,0
2025-07-16 04:30:00,3393.100000,3394.300000,3390.700000,3391.900000,164,180,0
2025-07-16 05:00:00,3391.900000,3392.100000,3388.500000,3390.100000,117,200,0
2025-07-16 05:30:00,3390.500000,3391.700000,3386.100000,3387.300000,87,240,0
2025-07-16 06:00:00,3387.300000,3394.100000,3386.900000,3393.700000,22,280,0
2025-07-16 06:30:00,3394.100000,3396.500000,3394.100000,3396.100000,60,200,0
2025-07-16 07:00:00,3394.900000,3396.100000,3394.100000,3395.700000,35,240,0
2025-07-16 07:30:00,3395.700000,3399.300000,3395.700000,3399.300000,29,240,0
2025-07-16 08:00:00,3399.300000,3400.900000,3399.300000,3400.900000,18,200,0
2025-07-16 08:30:00,3400.100000,3401.300000,3396.900000,3398.500000,103,200,0
2025-07-16 09:00:00,3397.900000,3402.500000,3397.300000,3402.100000,29,240,0
2025-07-16 09:30:00,3402.100000,3403.300000,3399.700000,3400.500000,54,240,0
2025-07-16 10:00:00,3399.300000,3400.900000,3397.900000,3399.100000,27,240,0
2025-07-16 10:30:00,3399.100000,3399.100000,3396.700000,3399.100000,47,300,0
2025-07-16 11:00:00,3399.100000,3403.900000,3399.100000,3401.500000,32,180,0
2025-07-16 11:30:00,3401.500000,3404.500000,3401.500000,3403.900000,44,240,0
2025-07-16 12:00:00,3403.300000,3404.500000,3400.300000,3402.100000,63,180,0
2025-07-16 12:30:00,3402.100000,3403.900000,3401.500000,3402.100000,60,180,0
2025-07-16 13:00:00,3401.500000,3402.100000,3397.900000,3399.700000,43,180,0
2025-07-16 13:30:00,3399.100000,3400.900000,3397.900000,3397.900000,12,300,0
2025-07-16 14:00:00,3396.100000,3399.300000,3395.300000,3396.500000,71,240,0
2025-07-16 14:30:00,3396.500000,3402.900000,3396.500000,3400.900000,59,160,0
2025-07-16 15:00:00,3400.900000,3402.100000,3396.100000,3396.500000,79,280,0
2025-07-16 15:30:00,3393.700000,3399.700000,3392.500000,3395.500000,139,240,0
2025-07-16 16:00:00,3396.100000,3400.900000,3394.900000,3396.700000,91,240,0
2025-07-16 16:30:00,3394.900000,3395.500000,3383.500000,3387.100000,240,240,0
2025-07-16 17:00:00,3387.100000,3390.700000,3383.300000,3387.100000,311,180,0
2025-07-16 17:30:00,3385.300000,3403.900000,3380.500000,3399.100000,322,240,0
2025-07-16 18:00:00,3400.300000,3434.500000,3399.700000,3425.500000,410,300,0
2025-07-16 18:30:00,3426.100000,3439.300000,3397.700000,3405.300000,289,280,0
2025-07-16 19:00:00,3404.900000,3416.900000,3400.500000,3414.500000,168,280,0
2025-07-16 19:30:00,3415.300000,3416.500000,3409.700000,3410.500000,90,240,0
2025-07-16 20:00:00,3410.900000,3416.100000,3410.900000,3413.300000,181,160,0
2025-07-16 20:30:00,3414.100000,3418.900000,3412.100000,3415.900000,95,160,0
2025-07-16 21:00:00,3416.500000,3418.100000,3413.300000,3415.700000,48,240,0
2025-07-16 21:30:00,3413.700000,3416.900000,3410.900000,3412.500000,171,120,0
2025-07-16 22:00:00,3412.100000,3412.500000,3408.500000,3408.900000,43,240,0
2025-07-16 22:30:00,3408.100000,3410.100000,3407.300000,3408.900000,35,240,0
2025-07-16 23:00:00,3408.900000,3410.900000,3408.100000,3409.700000,51,200,0
2025-07-16 23:30:00,3410.100000,3410.100000,3407.300000,3408.900000,16,280,0
2025-07-17 01:00:00,3405.000000,3408.200000,3403.400000,3406.600000,8,960,0
2025-07-17 01:30:00,3406.600000,3406.600000,3403.400000,3405.000000,5,1120,0
2025-07-17 02:00:00,3405.000000,3405.000000,3403.400000,3403.400000,2,1280,0
2025-07-17 02:30:00,3401.800000,3403.400000,3400.200000,3401.800000,5,1120,0
2025-07-17 03:00:00,3401.800000,3401.800000,3401.800000,3401.800000,1,1280,0
2025-07-17 03:30:00,3398.600000,3398.600000,3393.800000,3393.800000,9,1120,0
2025-07-17 04:00:00,3395.400000,3400.900000,3393.800000,3399.700000,36,360,0
2025-07-17 04:30:00,3400.300000,3403.900000,3397.300000,3403.300000,100,300,0
2025-07-17 05:00:00,3403.300000,3405.100000,3400.300000,3400.900000,17,240,0
2025-07-17 05:30:00,3399.700000,3400.300000,3397.300000,3400.300000,51,300,0
2025-07-17 06:00:00,3401.500000,3401.500000,3396.700000,3398.900000,97,180,0
2025-07-17 06:30:00,3400.500000,3403.300000,3399.700000,3402.100000,42,240,0
2025-07-17 07:00:00,3402.100000,3402.100000,3399.300000,3401.700000,81,160,0
2025-07-17 07:30:00,3401.300000,3404.900000,3400.900000,3403.700000,73,280,0
2025-07-17 08:00:00,3403.700000,3403.900000,3399.300000,3400.900000,98,200,0
2025-07-17 08:30:00,3401.700000,3402.100000,3397.300000,3398.500000,71,200,0
2025-07-17 09:00:00,3397.900000,3397.900000,3389.500000,3390.100000,83,300,0
2025-07-17 09:30:00,3389.500000,3396.100000,3388.900000,3394.900000,49,240,0
2025-07-17 10:00:00,3393.700000,3394.300000,3387.100000,3388.900000,38,300,0
2025-07-17 10:30:00,3388.900000,3390.700000,3384.700000,3385.700000,36,240,0
2025-07-17 11:00:00,3384.900000,3391.300000,3384.900000,3390.500000,101,160,0
2025-07-17 11:30:00,3391.700000,3392.500000,3388.100000,3388.900000,49,240,0
2025-07-17 12:00:00,3388.500000,3391.700000,3386.500000,3391.300000,48,280,0
2025-07-17 12:30:00,3388.900000,3390.100000,3384.900000,3385.300000,52,200,0
2025-07-17 13:00:00,3385.300000,3388.900000,3384.900000,3388.100000,113,200,0
2025-07-17 13:30:00,3390.100000,3391.700000,3383.700000,3385.700000,59,200,0
2025-07-17 14:00:00,3384.500000,3387.700000,3382.100000,3385.700000,72,200,0
2025-07-17 14:30:00,3385.300000,3385.900000,3381.700000,3384.100000,56,180,0
2025-07-17 15:00:00,3382.900000,3388.300000,3382.100000,3386.500000,101,240,0
2025-07-17 15:30:00,3385.300000,3385.300000,3368.100000,3373.700000,436,240,0
2025-07-17 16:00:00,3373.700000,3379.300000,3370.100000,3376.900000,278,240,0
2025-07-17 16:30:00,3376.100000,3380.500000,3372.500000,3377.700000,176,240,0
2025-07-17 17:00:00,3377.500000,3390.500000,3377.500000,3390.100000,232,200,0
2025-07-17 17:30:00,3390.100000,3396.100000,3388.900000,3394.300000,363,180,0
2025-07-17 18:00:00,3394.900000,3397.900000,3390.700000,3397.300000,218,180,0
2025-07-17 18:30:00,3396.700000,3398.500000,3394.900000,3397.300000,203,160,0
2025-07-17 19:00:00,3397.700000,3399.700000,3395.300000,3399.100000,148,120,0
2025-07-17 19:30:00,3399.700000,3400.500000,3396.900000,3398.500000,195,120,0
2025-07-17 20:00:00,3398.900000,3401.700000,3398.100000,3400.900000,207,80,0
2025-07-17 20:30:00,3400.700000,3401.500000,3395.700000,3397.300000,194,80,0
2025-07-17 21:00:00,3397.300000,3398.100000,3394.500000,3397.300000,91,200,0
2025-07-17 21:30:00,3398.100000,3399.700000,3396.900000,3398.500000,115,120,0
2025-07-17 22:00:00,3399.100000,3400.900000,3396.700000,3399.100000,91,180,0
2025-07-17 22:30:00,3398.500000,3400.900000,3398.500000,3399.700000,35,180,0
2025-07-17 23:00:00,3399.700000,3400.300000,3398.500000,3399.100000,13,300,0
2025-07-17 23:30:00,3399.700000,3399.700000,3397.900000,3397.900000,5,300,0
2025-07-18 01:00:00,3389.000000,3392.200000,3389.000000,3392.200000,5,1920,0
2025-07-18 01:30:00,3392.200000,3392.200000,3389.000000,3392.200000,5,1920,0
2025-07-18 02:00:00,3395.400000,3398.600000,3395.400000,3398.600000,8,800,0
2025-07-18 03:30:00,3397.000000,3397.000000,3395.400000,3395.400000,5,480,0
2025-07-18 04:00:00,3397.000000,3398.600000,3394.900000,3396.100000,18,300,0
2025-07-18 04:30:00,3395.300000,3399.700000,3394.900000,3398.100000,72,240,0
2025-07-18 05:00:00,3397.700000,3405.300000,3396.500000,3403.700000,223,160,0
2025-07-18 05:30:00,3402.900000,3403.700000,3397.300000,3397.700000,45,240,0
2025-07-18 06:00:00,3397.700000,3399.300000,3394.500000,3395.300000,59,280,0
2025-07-18 06:30:00,3396.900000,3397.300000,3394.500000,3395.300000,44,280,0
2025-07-18 07:00:00,3394.900000,3396.500000,3394.900000,3396.100000,10,280,0
