symbol,side,entry,exit,size,opened_at,closed_at,pnl
US30Z25.sim,SELL,42116.00000,42558.60000,1.1297,1,30,-528.00
US30Z25.sim,BUY,42538.00000,42335.78880,2.4727,36,49,-528.00
US30Z25.sim,BUY,42363.00000,42641.62269,2.3927,49,80,638.67
US30Z25.sim,BUY,42558.00000,42420.69118,3.6414,82,86,-528.00
US30Z25.sim,BUY,42383.00000,42612.63150,2.9032,86,87,638.67
US30Z25.sim,BUY,42715.00000,43013.48064,2.2335,87,96,638.67
US30Z25.sim,BUY,43211.00000,43114.40016,5.1760,119,128,-528.00
US30Z25.sim,BUY,43210.00000,43377.30898,3.9846,128,132,638.67
US30Z25.sim,BUY,43394.00000,43315.69492,6.3853,142,175,-528.00
US30Z25.sim,SELL,43349.00000,43249.97891,6.7326,175,180,638.67
US30Z25.sim,SELL,43289.00000,43376.84619,5.6918,184,205,-528.00
US30Z25.sim,BUY,43380.00000,43432.25514,12.7579,205,213,638.67
US30Z25.sim,BUY,43399.00000,43352.06063,10.6520,213,217,-528.00
US30Z25.sim,BUY,43417.00000,43489.48707,9.1970,217,219,638.67
US30Z25.sim,BUY,43820.00000,43883.27024,10.5368,254,262,638.67
US30Z25.sim,BUY,43847.00000,43909.39954,10.6838,263,265,638.67
US30Z25.sim,BUY,44063.00000,43934.21084,3.8823,273,274,-528.00
US30Z25.sim,BUY,43933.00000,44124.48969,3.4815,274,277,638.67
US30Z25.sim,BUY,44120.00000,44334.82870,3.1032,277,281,638.67
US30Z25.sim,BUY,44368.00000,44309.49166,8.5458,298,303,-528.00
US30Z25.sim,BUY,44319.00000,44261.85258,8.7493,303,312,-528.00
US30Z25.sim,BUY,44287.00000,44209.31680,6.4364,312,314,-528.00
US30Z25.sim,BUY,44311.00000,44214.95795,5.2061,314,319,-528.00
US30Z25.sim,SELL,44242.00000,44347.02195,4.7609,319,322,-528.00
US30Z25.sim,SELL,44350.00000,44458.87829,4.5923,322,357,-528.00
US30Z25.sim,BUY,44796.00000,44940.72078,4.6066,372,389,638.67
US30Z25.sim,BUY,44915.00000,44860.22415,9.1281,390,391,-528.00
US30Z25.sim,BUY,44876.00000,44815.12760,8.2139,391,400,-528.00
US30Z25.sim,BUY,44841.00000,44773.43581,7.4004,400,401,-528.00
US30Z25.sim,BUY,44786.00000,44713.04437,6.8535,401,403,-528.00
US30Z25.sim,SELL,44729.00000,44829.43541,4.9783,404,407,-528.00
US30Z25.sim,SELL,44787.00000,44899.85973,4.4303,407,447,-528.00
US30Z25.sim,BUY,44821.00000,44906.01333,7.8419,447,449,638.67
US30Z25.sim,BUY,45062.00000,44967.66472,5.3002,458,470,-528.00
US30Z25.sim,BUY,44969.00000,44920.47978,10.3050,470,476,-528.00
