symbol,side,entry,exit,size,opened_at,closed_at,pnl
US100Z25.sim,SELL,21702.50000,21789.23333,5.7648,1,2,-544.00
US100Z25.sim,BUY,21886.75000,22021.38556,3.7137,2,5,456.00
US100Z25.sim,BUY,22029.00000,21859.20109,2.9447,5,6,-544.00
US100Z25.sim,BUY,21883.25000,21641.55761,2.0687,6,8,-544.00
US100Z25.sim,BUY,21730.75000,22019.77228,1.7300,8,13,456.00
US100Z25.sim,BUY,22071.60000,22421.81278,1.4277,13,19,456.00
US100Z25.sim,BUY,22793.75000,22627.35772,3.0049,47,48,-544.00
US100Z25.sim,BUY,22700.50000,22911.06664,2.3745,48,59,456.00
US100Z25.sim,BUY,22892.25000,23071.32535,2.7921,59,60,456.00
US100Z25.sim,BUY,22927.00000,23097.90059,2.9257,64,83,456.00
US100Z25.sim,BUY,22983.75000,22805.88955,2.8112,83,97,-544.00
US100Z25.sim,BUY,22850.25000,23067.90027,2.2973,97,104,456.00
US100Z25.sim,BUY,23115.00000,22911.67904,2.4592,104,113,-544.00
US100Z25.sim,BUY,23045.50000,23281.47291,2.1189,113,121,456.00
US100Z25.sim,BUY,23186.49000,23353.59124,2.9922,125,131,456.00
US100Z25.sim,BUY,23346.25000,23172.26372,2.8738,132,137,-544.00
US100Z25.sim,BUY,23198.00000,23393.90251,2.5523,137,144,456.00
US100Z25.sim,BUY,23410.28000,23617.41789,2.4139,144,167,456.00
US100Z25.sim,BUY,23506.28000,23663.22198,3.1859,167,174,456.00
US100Z25.sim,BUY,23569.00000,23330.12603,2.0932,179,180,-544.00
US100Z25.sim,BUY,23328.75000,23046.91522,1.7741,180,184,-544.00
US100Z25.sim,SELL,23059.78000,23345.54423,1.7497,189,192,-544.00
US100Z25.sim,SELL,23350.50000,23076.76192,1.8266,192,199,456.00
US100Z25.sim,SELL,23071.75000,23323.56136,1.9856,199,203,-544.00
US100Z25.sim,SELL,23368.50000,23628.40979,1.9237,203,208,-544.00
US100Z25.sim,BUY,23460.53000,23730.42717,1.8526,209,216,456.00
US100Z25.sim,BUY,23699.75000,23900.35147,2.4925,219,227,456.00
US100Z25.sim,BUY,23898.75000,23689.67152,2.3914,233,257,-544.00
US100Z25.sim,SELL,23340.00000,23085.72032,1.9663,266,273,456.00
US100Z25.sim,SELL,23253.00000,23493.76238,2.0767,273,275,-544.00
US100Z25.sim,SELL,23528.25000,23218.15292,1.6124,275,315,456.00
US100Z25.sim,SELL,23377.06000,23698.06059,1.5576,317,329,-544.00
US100Z25.sim,BUY,23686.56000,23923.68539,2.1086,329,349,456.00
US100Z25.sim,BUY,23895.50000,25482.06000,3.3401,350,606,5255.30
