symbol,side,entry,exit,size,opened_at,closed_at,pnl
USOILZ25.sim,SELL,62.44000,61.86267,866.0508,1,5,486.00
USOILZ25.sim,SELL,62.09000,61.37589,700.1676,5,7,486.00
USOILZ25.sim,SELL,61.52000,62.50598,507.1099,7,13,-514.00
USOILZ25.sim,SELL,62.86000,61.87841,509.3800,13,20,486.00
USOILZ25.sim,BUY,62.27000,63.28821,491.0572,20,41,486.00
USOILZ25.sim,BUY,62.86300,63.82562,519.4135,42,49,486.00
USOILZ25.sim,BUY,63.57300,64.49034,545.0515,49,55,486.00
USOILZ25.sim,BUY,64.00400,63.13472,575.1909,59,62,-514.00
USOILZ25.sim,BUY,63.26400,64.21988,523.0786,62,74,486.00
USOILZ25.sim,BUY,64.28300,65.39596,449.2509,74,89,486.00
USOILZ25.sim,BUY,64.50500,65.65577,434.4915,90,91,486.00
USOILZ25.sim,BUY,65.65400,64.32307,375.6759,91,96,-514.00
USOILZ25.sim,BUY,64.40300,63.16079,402.5072,96,101,-514.00
USOILZ25.sim,SELL,63.31400,62.21526,455.0647,101,108,486.00
USOILZ25.sim,SELL,62.56000,63.80811,400.6059,112,127,-514.00
USOILZ25.sim,SELL,63.96000,62.82177,439.2795,127,132,486.00
USOILZ25.sim,BUY,62.43000,63.52481,456.7018,132,138,486.00
USOILZ25.sim,SELL,63.18000,61.89092,387.8729,138,174,486.00
USOILZ25.sim,SELL,62.12100,63.20539,461.0878,175,181,-514.00
USOILZ25.sim,SELL,63.33000,64.50102,426.9796,181,187,-514.00
USOILZ25.sim,BUY,64.29000,65.29631,496.8626,191,194,486.00
USOILZ25.sim,BUY,65.16000,63.91796,402.5629,200,205,-514.00
USOILZ25.sim,BUY,63.28900,61.88113,355.1456,205,216,-514.00
USOILZ25.sim,SELL,62.02000,60.74913,393.4304,220,223,486.00
USOILZ25.sim,SELL,61.34000,62.46055,446.2077,227,246,-514.00
USOILZ25.sim,BUY,62.59000,61.58142,495.7463,246,253,-514.00
USOILZ25.sim,BUY,61.42000,60.05534,366.3922,253,258,-514.00
USOILZ25.sim,SELL,58.80200,57.61971,422.9086,270,277,486.00
USOILZ25.sim,SELL,57.15700,58.45881,384.0813,282,299,-514.00
USOILZ25.sim,SELL,58.23200,59.55278,378.5649,299,302,-514.00
USOILZ25.sim,BUY,60.69600,59.22178,339.1613,317,367,-514.00
USOILZ25.sim,SELL,59.24600,60.30800,387.3555,367,376,-425.37
