symbol,side,entry,exit,size,opened_at,closed_at,pnl
USOILZ25.sim,SELL,62.68000,62.17200,1312.3360,1,9,666.67
USOILZ25.sim,SELL,62.23000,62.52154,1715.0428,13,17,-500.00
USOILZ25.sim,SELL,61.82000,62.41048,846.7629,28,46,-500.00
USOILZ25.sim,SELL,62.23000,61.82030,1627.2161,40,44,666.67
USOILZ25.sim,BUY,62.99000,62.57659,1209.4619,54,64,-500.00
USOILZ25.sim,BUY,62.66000,62.29326,1363.3756,66,70,-500.00
USOILZ25.sim,SELL,61.94400,62.40122,1093.5743,80,86,-500.00
USOILZ25.sim,SELL,62.09400,61.46843,1065.6981,92,93,666.67
USOILZ25.sim,BUY,62.36400,61.96564,1255.1563,104,111,-500.00
USOILZ25.sim,SELL,61.96400,62.43578,1059.8083,116,133,-500.00
USOILZ25.sim,SELL,61.87300,62.18460,1604.6385,128,132,-500.00
USOILZ25.sim,BUY,62.24300,62.86297,1075.3165,140,141,666.67
USOILZ25.sim,BUY,62.98400,63.39860,1607.9661,152,159,666.67
USOILZ25.sim,BUY,63.19300,63.84670,1019.8338,164,186,666.67
USOILZ25.sim,BUY,63.47300,63.81741,1935.7023,176,183,666.67
USOILZ25.sim,BUY,63.57300,64.14139,1172.8967,188,205,666.67
USOILZ25.sim,BUY,63.78500,64.12219,1977.1524,200,205,666.67
USOILZ25.sim,BUY,64.39300,64.09361,1670.0841,218,226,-500.00
USOILZ25.sim,SELL,63.83500,64.15130,1580.7571,231,232,-500.00
USOILZ25.sim,SELL,63.31400,62.95303,1846.8664,243,249,666.67
USOILZ25.sim,SELL,63.75400,64.19467,1134.6244,255,281,-500.00
USOILZ25.sim,BUY,63.60500,63.92799,2064.0724,267,271,666.67
USOILZ25.sim,BUY,63.62300,64.24649,1069.2445,279,281,666.67
USOILZ25.sim,BUY,64.17400,63.89355,1782.8595,291,303,-500.00
USOILZ25.sim,BUY,63.97500,64.58004,1101.8521,303,319,666.67
USOILZ25.sim,SELL,63.77300,63.99883,2214.0855,315,316,-500.00
USOILZ25.sim,BUY,64.61500,64.98901,1782.4752,327,332,666.67
USOILZ25.sim,BUY,64.50500,65.25597,887.7386,343,345,666.67
USOILZ25.sim,BUY,65.56300,65.21899,1453.4316,355,361,-500.00
USOILZ25.sim,SELL,64.67300,63.76903,737.4911,369,371,666.67
USOILZ25.sim,SELL,63.32500,62.64376,978.6052,388,412,666.67
USOILZ25.sim,SELL,63.26300,62.81046,1473.1812,400,410,666.67
USOILZ25.sim,SELL,62.03300,62.61936,852.7149,418,424,-500.00
USOILZ25.sim,SELL,62.78100,63.18340,1242.5296,430,433,-500.00
USOILZ25.sim,SELL,62.34000,62.81432,1054.1380,442,452,-500.00
USOILZ25.sim,BUY,62.97000,62.66034,1614.6716,454,455,-500.00
USOILZ25.sim,BUY,62.74800,63.29043,1229.0422,466,474,666.67
