symbol,tf,time,open,high,low,close,volume,ret_1,logret_1,atr14,rvol_20,rsi14,ma20,ma50,hour,dow,fwd_ret_1,up_1,fwd_ret_3,up_3,fwd_ret_6,up_6
US500Z25.sim,M30,2025-06-20 01:00:00+00:00,5957.0,5963.5,5955.5,5962.0,1043,,,8.0,,,,,1,4,0.0015934250251592452,1,0.001257967125125825,1,0.0003354579000336422,1
US500Z25.sim,M30,2025-06-20 01:30:00+00:00,5962.0,5978.0,5960.5,5971.5,841,0.0015934250251592452,0.0015921568704637679,8.678571428571429,,,,,1,4,-0.0006698484467889676,0,0.0005861173909402773,1,-0.0010047726701833959,0
US500Z25.sim,M30,2025-06-20 02:00:00+00:00,5972.0,5974.0,5966.75,5967.5,530,-0.0006698484467889676,-0.0006700728954953661,8.576530612244898,,96.86274509803921,,,2,4,0.000335148722245604,1,0.0005865102639295294,1,0.00016757436112269097,1
US500Z25.sim,M30,2025-06-20 02:30:00+00:00,5967.75,5972.5,5967.0,5969.5,411,0.000335148722245604,0.0003350925724578957,8.356778425655977,,96.91486205873628,,,2,4,0.0009213501968339255,1,-0.0009213501968339255,0,0.0,0
US500Z25.sim,M30,2025-06-20 03:00:00+00:00,5969.75,5979.5,5968.0,5975.0,679,0.0009213501968339255,0.0009209260142686304,8.581294252394835,,97.05952717544966,,,3,4,-0.0006694560669455729,0,-0.0015899581589957634,0,-0.0002510460251046176,0
US500Z25.sim,M30,2025-06-20 03:30:00+00:00,5975.0,5975.5,5969.5,5971.0,517,-0.0006694560669455729,-0.0006696802527201839,8.39691609150949,,93.62121356379674,,,3,4,-0.0011723329425556983,0,-0.0004186903366270034,0,0.00033495226930169153,1
US500Z25.sim,M30,2025-06-20 04:00:00+00:00,5971.0,5973.0,5959.5,5964.0,719,-0.0011723329425556983,-0.0011730206623621342,8.761422084973098,,87.76203501864342,,,4,4,0.00025150905432602677,1,0.0009221998658617281,1,0.0016767270288398084,1
US500Z25.sim,M30,2025-06-20 04:30:00+00:00,5964.0,5967.0,5959.75,5965.5,535,0.00025150905432602677,0.00025147743122566624,8.653463364617878,,87.93626471007232,,,4,4,0.0005028916268543515,1,0.0013410443382784187,1,0.0015086748805632766,1
US500Z25.sim,M30,2025-06-20 05:00:00+00:00,5965.75,5969.5,5963.5,5968.5,264,0.0005028916268543515,0.0005027652192381993,8.463930267145173,,88.29518033669751,,,5,4,0.0001675462846610909,1,0.00075395828097502,1,0.00041886571165283826,1
US500Z25.sim,M30,2025-06-20 05:30:00+00:00,5968.5,5972.0,5968.5,5969.5,182,0.0001675462846610909,0.00016753225034982222,8.109363819491946,,88.4188676121297,,,5,4,0.0006700728704247538,1,0.000753831979227737,1,0.0013820252952507772,1
US500Z25.sim,M30,2025-06-20 06:00:00+00:00,5969.5,5974.0,5967.5,5973.5,256,0.0006700728704247538,0.000669848471835266,7.994409260956807,,88.92309163588247,,,6,4,-8.370302167903798e-05,0,0.00016740604335807596,1,0.0010044362601488999,1
US500Z25.sim,M30,2025-06-20 06:30:00+00:00,5973.5,5975.75,5972.75,5973.0,243,-8.370302167903798e-05,-8.3706524971916e-05,7.6376657423170355,,88.40495558076891,,,6,4,0.00016742005692282902,1,-0.00033484011384565804,0,8.371002846141451e-05,1
US500Z25.sim,M30,2025-06-20 07:00:00+00:00,5973.0,5974.75,5971.5,5974.0,183,0.00016742005692282902,0.0001674060437490965,7.324261046437247,,88.54866984497092,,,7,4,8.36960160697231e-05,1,0.0006277201205222571,1,0.0005021760964178945,1
US500Z25.sim,M30,2025-06-20 07:30:00+00:00,5974.5,5977.0,5973.5,5974.5,154,8.36960160697231e-05,8.369251375306419e-05,7.0510995431203005,,88.62458863148002,,,7,4,-0.0005858230814294041,0,0.0008368901163278153,1,0.000920579127960508,1
US500Z25.sim,M30,2025-06-20 08:00:00+00:00,5974.5,5975.0,5969.5,5971.0,224,-0.0005858230814294041,-0.0005859947428170642,6.9403067186117084,,84.40616479377022,,,8,4,0.0011304639088929314,1,0.0004186903366270034,1,0.001381678110869311,1
