symbol,tf,time,open,high,low,close,volume,ret_1,logret_1,atr14,rvol_20,rsi14,ma20,ma50,hour,dow,fwd_ret_1,up_1,fwd_ret_3,up_3,fwd_ret_6,up_6
AUDJPY.sim,M30,2025-05-20 12:30:00+00:00,92.765,92.765,92.71,92.719,483,,,0.05500000000000682,,,,,12,1,-0.00023727607070822554,0,-0.00012942331129539575,0,-0.0008951779031266538,0
AUDJPY.sim,M30,2025-05-20 13:00:00+00:00,92.718,92.75,92.694,92.697,1071,-0.00023727607070822554,-0.00023730422512890925,0.055071428571434725,,0.0,,,13,1,0.00033442290473262304,1,0.0001294540276384204,1,0.00039914991855183324,1
AUDJPY.sim,M30,2025-05-20 13:30:00+00:00,92.697,92.738,92.67,92.728,969,0.00033442290473262304,0.0003343669978566055,0.05599489795918923,,9.779179810726646,,,13,1,-0.00022646881200927282,0,-0.0012401863514794886,0,-0.00022646881200927282,0
AUDJPY.sim,M30,2025-05-20 14:00:00+00:00,92.729,92.732,92.646,92.707,1086,-0.00022646881200927282,-0.00022649445994282758,0.05813811953353275,,9.127972819932822,,,14,1,2.157334397634436e-05,1,-0.0007658537111544517,0,-0.001779800878034976,0
AUDJPY.sim,M30,2025-05-20 14:30:00+00:00,92.705,92.786,92.675,92.709,1113,2.157334397634436e-05,2.1573111275152712e-05,0.06191396813828071,,9.744406181324976,,,14,1,-0.0010354981716985678,0,0.000269660982213038,1,-0.0015424608182592614,0
AUDJPY.sim,M30,2025-05-20 15:00:00+00:00,92.701,92.727,92.603,92.613,1545,-0.0010354981716985678,-0.001036034670324426,0.06634868469983277,,7.214570469767821,,,15,1,0.00024834526470352003,1,0.0010149762992235356,1,-0.0007774286547245213,0
AUDJPY.sim,M30,2025-05-20 15:30:00+00:00,92.612,92.649,92.545,92.636,1905,0.00024834526470352003,0.0002483144321230313,0.06903806436413037,,13.039620414348391,,,15,1,0.001057904054579284,1,-0.0010147242972493586,0,0.0003994127553004212,1
AUDJPY.sim,M30,2025-05-20 16:00:00+00:00,92.637,92.776,92.631,92.734,1658,0.001057904054579284,0.0010573448684265685,0.07446391690954934,,32.48801201033318,,,16,1,-0.00029115534755319583,0,-0.0018116332736644036,0,0.0005607436323247228,1
AUDJPY.sim,M30,2025-05-20 16:30:00+00:00,92.735,92.807,92.673,92.707,2859,-0.00029115534755319583,-0.0002911977415003264,0.07871649427315298,,30.46636522495794,,,16,1,-0.001779800878034976,0,-0.0017905875500231483,0,0.0023730678373803382,1
AUDJPY.sim,M30,2025-05-20 17:00:00+00:00,92.707,92.707,92.539,92.542,2689,-0.001779800878034976,-0.0017813866054163796,0.08509388753935579,,21.614537500173,,,17,1,0.0002593417043073032,1,0.0014155734693437338,1,0.004235914503684768,1
