symbol,side,entry,exit,size,opened_at,closed_at,pnl
US100Z25.sim,SELL,21702.50000,21789.23333,5.7648,1,2,-500.00
US100Z25.sim,BUY,21899.50000,22000.00631,4.9748,13,15,500.00
US100Z25.sim,BUY,21758.25000,21988.25617,2.1739,25,41,500.00
US100Z25.sim,BUY,21857.25000,21986.31476,3.8740,37,41,500.00
US100Z25.sim,BUY,22285.25000,22407.54194,4.0886,63,67,500.00
US100Z25.sim,BUY,22443.35000,22529.58906,5.7978,89,103,500.00
US100Z25.sim,BUY,22543.00000,22628.04669,5.8791,110,113,500.00
US100Z25.sim,BUY,22731.25000,22801.75884,7.0913,132,134,500.00
US100Z25.sim,BUY,22821.75000,22701.75320,4.1668,144,180,-500.00
US100Z25.sim,BUY,22826.30000,22917.33976,5.4921,156,162,500.00
US100Z25.sim,BUY,22877.75000,22791.84215,5.8202,168,178,-500.00
US100Z25.sim,SELL,22742.00000,22601.01967,3.5466,183,202,500.00
US100Z25.sim,SELL,22768.25000,22687.92972,6.2251,195,200,500.00
US100Z25.sim,BUY,22824.85000,22941.48029,4.2871,207,226,500.00
US100Z25.sim,BUY,22853.25000,22916.08519,7.9573,221,225,500.00
US100Z25.sim,BUY,23014.25000,22942.20984,6.9406,236,242,-500.00
US100Z25.sim,SELL,22935.75000,23012.80055,6.4892,248,251,-500.00
US100Z25.sim,BUY,22948.80000,22873.62115,6.6508,260,269,-500.00
US100Z25.sim,SELL,22883.50000,23012.84606,3.8656,272,312,-500.00
US100Z25.sim,BUY,22947.50000,22863.71538,5.9677,284,290,-500.00
US100Z25.sim,SELL,22904.30000,23001.28459,5.1555,296,312,-500.00
US100Z25.sim,SELL,22925.30000,22996.66780,7.0060,308,312,-500.00
US100Z25.sim,BUY,23056.65000,22952.36579,4.7946,320,335,-500.00
US100Z25.sim,BUY,23043.35000,22978.04742,7.6567,332,335,-500.00
US100Z25.sim,BUY,23043.75000,22956.91099,5.7578,344,345,-500.00
US100Z25.sim,SELL,22907.60000,23006.11809,5.0752,356,360,-500.00
US100Z25.sim,SELL,22850.25000,22968.60910,4.2244,368,381,-500.00
US100Z25.sim,SELL,22898.00000,22973.55521,6.6177,380,381,-500.00
US100Z25.sim,BUY,23055.00000,23181.97013,3.9379,393,401,500.00
US100Z25.sim,BUY,23099.00000,22979.00798,4.1669,405,412,-500.00
US100Z25.sim,SELL,23015.00000,22920.52818,5.2926,417,429,500.00
US100Z25.sim,SELL,22989.95000,23148.46407,3.1543,429,443,-500.00
US100Z25.sim,BUY,23040.30000,23114.53864,6.7350,441,443,500.00
US100Z25.sim,BUY,23268.27000,23212.20009,8.9174,467,474,-500.00
US100Z25.sim,BUY,23225.27000,23312.12236,5.7569,479,496,500.00
US100Z25.sim,BUY,23288.78000,23236.69806,9.6003,491,495,-500.00
US100Z25.sim,BUY,23346.25000,23267.88942,6.3808,503,519,-500.00
US100Z25.sim,SELL,23281.25000,23343.19450,8.0717,515,519,-500.00
US100Z25.sim,SELL,23181.25000,23289.07427,4.6372,527,544,-500.00
US100Z25.sim,SELL,23260.25000,23193.64795,7.5073,539,542,500.00
