symbol,side,entry,exit,size,opened_at,closed_at,pnl
US500Z25.sim,SELL,5969.50000,6000.20000,16.2866,1,13,-500.00
US500Z25.sim,BUY,5989.00000,6019.35515,21.9622,13,15,666.67
US500Z25.sim,BUY,5993.25000,6032.92332,16.8039,25,33,666.67
US500Z25.sim,BUY,6026.60000,6056.21465,22.5114,37,39,666.67
US500Z25.sim,BUY,6116.00000,6145.05236,22.9471,61,64,666.67
US500Z25.sim,BUY,6142.25000,6159.24616,39.2245,73,84,666.67
US500Z25.sim,BUY,6152.85000,6140.95220,42.0246,85,86,-500.00
US500Z25.sim,BUY,6152.40000,6165.72656,50.0254,97,101,666.67
US500Z25.sim,BUY,6216.10000,6198.03721,27.6812,134,135,-500.00
US500Z25.sim,BUY,6246.25000,6232.55050,36.4977,147,154,-500.00
US500Z25.sim,BUY,6251.50000,6232.02906,25.6793,159,175,-500.00
US500Z25.sim,BUY,6243.75000,6231.63496,41.2710,171,175,-500.00
US500Z25.sim,BUY,6248.25000,6273.57018,26.3295,183,205,666.67
US500Z25.sim,BUY,6256.60000,6244.18065,40.2598,195,198,-500.00
US500Z25.sim,BUY,6276.60000,6293.91805,38.4955,207,221,666.67
US500Z25.sim,BUY,6277.40000,6289.43847,55.3780,219,221,666.67
US500Z25.sim,BUY,6310.75000,6299.15228,43.1119,232,237,-500.00
US500Z25.sim,SELL,6290.05000,6302.36968,40.5855,244,247,-500.00
US500Z25.sim,BUY,6297.35000,6312.87436,42.9433,256,261,666.67
US500Z25.sim,SELL,6275.50000,6298.80762,21.4522,268,308,-500.00
US500Z25.sim,SELL,6282.90000,6264.08660,35.4357,280,286,666.67
US500Z25.sim,SELL,6271.75000,6287.53096,31.6838,292,307,-500.00
US500Z25.sim,SELL,6280.15000,6292.18427,41.5480,304,308,-500.00
US500Z25.sim,BUY,6303.25000,6325.22376,30.3392,317,335,666.67
US500Z25.sim,BUY,6308.85000,6297.27876,43.2106,329,331,-500.00
US500Z25.sim,BUY,6329.50000,6317.88141,43.0345,341,342,-500.00
US500Z25.sim,SELL,6290.40000,6307.59842,29.0724,353,357,-500.00
US500Z25.sim,SELL,6273.00000,6288.08030,33.1558,368,378,-500.00
US500Z25.sim,SELL,6302.00000,6317.64471,31.9597,380,389,-500.00
US500Z25.sim,BUY,6323.00000,6305.51356,28.5936,392,402,-500.00
US500Z25.sim,BUY,6293.85000,6271.35103,22.2232,404,409,-500.00
US500Z25.sim,SELL,6271.65000,6285.96385,34.9312,416,423,-500.00
US500Z25.sim,SELL,6292.25000,6318.00841,19.4111,428,447,-500.00
US500Z25.sim,BUY,6308.25000,6326.13767,37.2696,440,449,666.67
US500Z25.sim,BUY,6346.00000,6336.34247,51.7731,464,471,-500.00
US500Z25.sim,BUY,6334.75000,6354.03973,34.5607,476,493,666.67
US500Z25.sim,BUY,6351.75000,6343.29961,59.1689,488,492,-500.00
US500Z25.sim,BUY,6348.35000,6334.93421,37.2695,500,516,-500.00
US500Z25.sim,SELL,6337.40000,6346.14309,57.1880,512,514,-500.00
US500Z25.sim,SELL,6344.50000,6359.83487,32.6054,524,525,-500.00
US500Z25.sim,BUY,6370.05000,6359.10436,45.6803,536,539,-500.00
US500Z25.sim,BUY,6399.00000,6411.87697,51.7720,554,563,666.67
US500Z25.sim,BUY,6409.00000,6429.11852,33.1370,566,590,666.67
US500Z25.sim,BUY,6408.75000,6421.86673,50.8257,578,588,666.67
US500Z25.sim,BUY,6444.25000,6435.34608,56.1550,603,605,-500.00
US500Z25.sim,SELL,6424.15000,6436.65906,39.9710,615,625,-500.00
US500Z25.sim,BUY,6439.90000,6431.94882,62.8838,627,631,-500.00
US500Z25.sim,SELL,6412.05000,6423.02935,45.5401,642,660,-500.00
US500Z25.sim,SELL,6410.75000,6419.54226,56.8682,654,656,-500.00
