symbol,side,entry,exit,size,opened_at,closed_at,pnl
US30Z25.sim,SELL,42115.00000,42687.26667,0.8737,1,6,-500.00
US30Z25.sim,BUY,42914.00000,43575.06735,0.7564,13,30,500.00
US30Z25.sim,BUY,44853.00000,44570.32720,1.7688,64,71,-500.00
US30Z25.sim,BUY,44624.00000,44928.52175,1.6419,76,89,500.00
US30Z25.sim,SELL,44649.00000,44924.24279,1.8166,88,89,-500.00
US30Z25.sim,SELL,44452.00000,44737.87169,1.7490,100,104,-500.00
US30Z25.sim,SELL,44393.00000,44061.22805,1.5071,112,113,500.00
US30Z25.sim,BUY,44791.00000,44516.32599,1.8203,124,125,-500.00
US30Z25.sim,BUY,44521.00000,44781.36833,1.9204,136,139,500.00
US30Z25.sim,BUY,44896.00000,45171.63086,1.8140,148,159,500.00
US30Z25.sim,BUY,45125.00000,44870.50901,1.9647,160,167,-500.00
US30Z25.sim,SELL,44821.00000,44591.71111,2.1807,172,174,500.00
US30Z25.sim,SELL,43987.00000,44436.25428,1.1130,189,201,-500.00
US30Z25.sim,SELL,44400.20000,44050.17452,1.4285,201,209,500.00
US30Z25.sim,SELL,44125.00000,44487.23348,1.3803,213,227,-500.00
US30Z25.sim,SELL,44129.00000,44404.64017,1.8140,225,227,-500.00
US30Z25.sim,BUY,44874.00000,45178.98246,1.6394,238,241,500.00
US30Z25.sim,BUY,45044.10000,44761.08261,1.7667,250,269,-500.00
US30Z25.sim,BUY,44997.00000,44716.19879,1.7806,262,269,-500.00
US30Z25.sim,SELL,44986.00000,45275.83955,1.7251,274,275,-500.00
US30Z25.sim,BUY,45312.30000,45610.43192,1.6771,286,293,500.00
US30Z25.sim,BUY,45632.00000,45377.14161,1.9619,299,314,-500.00
US30Z25.sim,BUY,45633.40000,45373.29305,1.9223,311,314,-500.00
US30Z25.sim,SELL,45273.00000,45668.34824,1.2647,323,329,-500.00
US30Z25.sim,BUY,45465.00000,45867.55112,1.2421,335,358,500.00
US30Z25.sim,BUY,45703.00000,46012.97113,1.6131,347,358,500.00
US30Z25.sim,BUY,46191.00000,46512.04097,1.5574,365,383,500.00
US30Z25.sim,BUY,46140.00000,46398.18428,1.9366,377,382,500.00
US30Z25.sim,BUY,46549.50000,46977.65023,1.1678,389,406,500.00
US30Z25.sim,BUY,46708.00000,47034.36163,1.5320,401,406,500.00
US30Z25.sim,BUY,46482.00000,46175.07901,1.6291,413,419,-500.00
US30Z25.sim,SELL,46560.10000,46898.04091,1.4795,425,451,-500.00
US30Z25.sim,BUY,46597.00000,46941.07677,1.4532,437,453,500.00
US30Z25.sim,BUY,46801.00000,47119.29713,1.5709,449,454,500.00
US30Z25.sim,BUY,46960.00000,46593.58732,1.3646,461,478,-500.00
US30Z25.sim,BUY,46876.00000,46542.37392,1.4987,473,479,-500.00
US30Z25.sim,SELL,46079.20000,46766.91179,0.7270,486,502,-500.00
US30Z25.sim,SELL,46551.40000,45885.95697,0.7514,498,512,500.00
US30Z25.sim,SELL,46062.90000,46596.03698,0.9378,510,520,-500.00
US30Z25.sim,BUY,46944.50000,47350.02087,1.2330,522,544,500.00
US30Z25.sim,BUY,46690.90000,47079.92662,1.2853,534,543,500.00
US30Z25.sim,BUY,47776.40000,48061.01448,1.7568,560,562,500.00
US30Z25.sim,BUY,47731.25000,47312.97094,1.1954,572,580,-500.00
US30Z25.sim,SELL,47206.30000,46785.64238,1.1886,585,604,500.00
US30Z25.sim,SELL,47433.75000,47091.39068,1.4605,597,598,500.00
