symbol,side,entry,exit,size,opened_at,closed_at,pnl
US100Z25.sim,SELL,21702.50000,21767.55000,7.6864,1,2,-544.00
US100Z25.sim,BUY,21893.75000,22028.38556,4.9516,2,16,622.67
US100Z25.sim,BUY,21819.25000,21687.40530,3.7923,18,25,-544.00
US100Z25.sim,BUY,21758.25000,21988.25617,2.8985,25,41,622.67
US100Z25.sim,BUY,21953.75000,21829.31204,4.0181,41,43,-544.00
US100Z25.sim,BUY,21840.00000,22038.75832,3.3542,43,44,622.67
US100Z25.sim,BUY,22035.75000,22261.76580,2.9496,45,52,622.67
US100Z25.sim,BUY,22285.25000,22407.54194,5.4514,63,67,622.67
US100Z25.sim,BUY,22443.35000,22529.58906,7.7304,89,103,622.67
US100Z25.sim,BUY,22543.00000,22628.04669,7.8388,110,113,622.67
US100Z25.sim,BUY,22731.25000,22801.75884,9.4551,132,134,622.67
US100Z25.sim,BUY,22735.80000,22653.21868,6.0546,137,138,-544.00
US100Z25.sim,BUY,22609.85000,22743.10398,5.0030,138,139,622.67
US100Z25.sim,BUY,22751.50000,22908.12011,4.2566,139,152,622.67
US100Z25.sim,BUY,22880.25000,22817.99830,8.0319,152,156,-544.00
US100Z25.sim,BUY,22826.30000,22917.33976,7.3228,156,162,622.67
US100Z25.sim,BUY,22885.50000,22802.63566,6.0340,162,178,-544.00
US100Z25.sim,SELL,22793.75000,22715.42865,8.5119,178,180,622.67
US100Z25.sim,SELL,22742.00000,22601.01967,4.7288,183,202,622.67
US100Z25.sim,SELL,22706.30000,22795.01120,5.6363,203,204,-544.00
US100Z25.sim,SELL,22810.85000,22913.38304,4.8765,204,225,-544.00
US100Z25.sim,BUY,23014.25000,22960.21988,9.2541,236,241,-544.00
US100Z25.sim,BUY,22946.25000,22896.39954,10.0300,241,244,-544.00
US100Z25.sim,BUY,22904.75000,22985.75901,8.2295,244,251,622.67
US100Z25.sim,SELL,22974.90000,22877.50318,6.8449,251,269,622.67
US100Z25.sim,SELL,22869.50000,22958.79710,5.5993,269,283,-544.00
US100Z25.sim,BUY,22964.35000,22898.82484,7.6307,283,289,-544.00
US100Z25.sim,BUY,22882.60000,22971.44445,7.5038,289,312,622.67
US100Z25.sim,BUY,22948.55000,23085.13706,4.8809,313,335,622.67
US100Z25.sim,BUY,22959.50000,22885.46205,6.7533,335,345,-544.00
US100Z25.sim,SELL,22881.35000,22980.65535,5.0350,345,359,-544.00
US100Z25.sim,SELL,22968.80000,22856.36010,5.9291,359,366,622.67
US100Z25.sim,SELL,22881.25000,22980.85621,5.0198,366,382,-544.00
US100Z25.sim,SELL,22990.85000,23074.34277,5.9885,382,392,-544.00
US100Z25.sim,BUY,23055.00000,23181.97013,5.2506,393,401,622.67
