symbol,side,entry,exit,size,opened_at,closed_at,pnl
BTCX25.sim,SELL,117045.00000,113771.66667,0.2037,1,3,526.67
BTCX25.sim,SELL,113420.00000,109344.91852,0.1636,3,31,526.67
BTCX25.sim,SELL,110185.00000,112695.34119,0.1992,35,49,-640.00
BTCX25.sim,BUY,112480.00000,110421.21393,0.2429,49,55,-640.00
BTCX25.sim,SELL,109785.00000,111562.30725,0.2813,55,57,-640.00
BTCX25.sim,SELL,110785.00000,112582.88856,0.2781,57,59,-640.00
BTCX25.sim,BUY,113025.00000,111152.18593,0.2670,59,61,-640.00
BTCX25.sim,BUY,111095.00000,114152.63306,0.2180,61,79,526.67
BTCX25.sim,BUY,114205.00000,116644.89688,0.2732,79,87,526.67
BTCX25.sim,BUY,115805.00000,118072.45786,0.2940,88,112,526.67
BTCX25.sim,BUY,117925.00000,116104.03739,0.2746,112,122,-640.00
BTCX25.sim,BUY,116205.00000,114708.24471,0.3341,122,125,-640.00
BTCX25.sim,SELL,114095.00000,112050.80640,0.3261,131,136,526.67
BTCX25.sim,SELL,112985.00000,114547.46002,0.3200,136,139,-640.00
BTCX25.sim,SELL,114595.00000,112592.45593,0.3329,139,142,526.67
BTCX25.sim,SELL,112495.00000,110369.72909,0.3137,142,146,526.67
BTCX25.sim,SELL,112920.00000,115046.60559,0.2351,153,157,-640.00
BTCX25.sim,SELL,114475.00000,116550.06839,0.2410,157,167,-640.00
BTCX25.sim,BUY,122510.00000,119991.27537,0.1985,193,211,-640.00
BTCX25.sim,SELL,118650.00000,115046.77470,0.1850,211,212,526.67
BTCX25.sim,SELL,116167.50000,112306.49822,0.1727,218,221,526.67
BTCX25.sim,SELL,113430.00000,109250.78979,0.1595,224,235,526.67
BTCX25.sim,SELL,107205.00000,110508.50131,0.1514,242,244,-640.00
BTCX25.sim,SELL,110572.50000,114017.82988,0.1451,244,253,-640.00
BTCX25.sim,SELL,112885.00000,108199.55049,0.1423,253,255,526.67
BTCX25.sim,SELL,108232.50000,111897.50322,0.1364,255,268,-640.00
BTCX25.sim,BUY,111910.00000,115213.78940,0.2018,268,273,526.67
BTCX25.sim,BUY,115270.00000,112986.94250,0.2190,278,284,-640.00
BTCX25.sim,BUY,113480.00000,111091.86753,0.2094,284,290,-640.00
BTCX25.sim,BUY,111905.00000,109458.77838,0.2044,290,292,-640.00
BTCX25.sim,SELL,111175.00000,107061.50710,0.1621,293,296,526.67
BTCX25.sim,SELL,107975.00000,111012.22753,0.1646,296,300,-640.00
BTCX25.sim,SELL,110130.00000,106595.97266,0.1886,300,307,526.67
BTCX25.sim,SELL,107952.50000,104134.14053,0.1746,307,311,526.67
BTCX25.sim,SELL,103302.50000,106403.25444,0.1613,318,333,-640.00
BTCX25.sim,SELL,106025.00000,106440.00000,0.1607,333,334,-206.68
