time,open,high,low,close,tick_volume,spread,real_volume
2025-06-19 19:00:00,42138.000000,42176.000000,41846.000000,42116.000000,2242,2,0
2025-06-19 20:00:00,42115.000000,42115.000000,42115.000000,42115.000000,1,4,0
2025-06-20 01:00:00,42169.000000,42391.000000,42169.000000,42357.000000,3718,3,0
2025-06-20 02:00:00,42357.000000,42376.000000,42042.000000,42351.000000,1983,3,0
2025-06-20 03:00:00,42351.000000,42416.000000,42348.000000,42379.000000,2620,3,0
2025-06-20 04:00:00,42380.000000,42394.000000,42294.000000,42327.000000,2843,2,0
2025-06-20 05:00:00,42328.000000,42373.000000,42076.000000,42361.000000,1372,2,0
2025-06-20 06:00:00,42360.000000,42412.000000,42061.000000,42396.000000,1244,2,0
2025-06-20 07:00:00,42395.000000,42417.000000,42113.000000,42406.000000,932,2,0
2025-06-20 08:00:00,42406.000000,42430.000000,42372.000000,42428.000000,1554,2,0
2025-06-20 09:00:00,42428.000000,42465.000000,42379.000000,42387.000000,2436,2,0
2025-06-20 10:00:00,42388.000000,42459.000000,42365.000000,42444.000000,2784,2,0
2025-06-20 11:00:00,42444.000000,42512.000000,42371.000000,42377.000000,2941,2,0
2025-06-20 12:00:00,42376.000000,42466.000000,42118.000000,42452.000000,2307,2,0
2025-06-20 13:00:00,42452.000000,42461.000000,42116.000000,42440.000000,2192,2,0
2025-06-20 14:00:00,42438.000000,42612.000000,42421.000000,42532.000000,4208,2,0
2025-06-20 15:00:00,42532.000000,42665.000000,42529.000000,42642.000000,4768,3,0
2025-06-20 16:00:00,42642.000000,42757.000000,42607.000000,42631.000000,10707,2,0
2025-06-20 17:00:00,42631.000000,42683.000000,42523.000000,42538.000000,14064,2,0
2025-06-20 18:00:00,42537.000000,42671.000000,42476.000000,42558.000000,10300,2,0
2025-06-20 19:00:00,42557.000000,42615.000000,42513.000000,42584.000000,8384,2,0
2025-06-20 20:00:00,42583.000000,42628.000000,42403.000000,42456.000000,9048,2,0
2025-06-20 21:00:00,42455.000000,42556.000000,42430.000000,42458.000000,7028,2,0
2025-06-20 22:00:00,42458.000000,42573.000000,42441.000000,42513.000000,9398,2,0
2025-06-20 23:00:00,42513.000000,42601.000000,42501.000000,42569.000000,3234,2,0
2025-06-23 01:00:00,42177.000000,42451.000000,42160.000000,42400.000000,4568,3,0
2025-06-23 02:00:00,42398.000000,42404.000000,42350.000000,42386.000000,2228,3,0
2025-06-23 03:00:00,42385.000000,42393.000000,42322.000000,42339.000000,3229,2,0
2025-06-23 04:00:00,42339.000000,42370.000000,42323.000000,42360.000000,2207,2,0
2025-06-23 05:00:00,42360.000000,42386.000000,42353.000000,42374.000000,1340,2,0
2025-06-23 06:00:00,42371.000000,42393.000000,42368.000000,42382.000000,1029,2,0
2025-06-23 07:00:00,42382.000000,42394.000000,42370.000000,42377.000000,845,2,0
2025-06-23 08:00:00,42379.000000,42440.000000,42375.000000,42421.000000,1729,2,0
2025-06-23 09:00:00,42421.000000,42447.000000,42389.000000,42414.000000,2184,2,0
2025-06-23 10:00:00,42414.000000,42554.000000,42411.000000,42543.000000,4331,2,0
2025-06-23 11:00:00,42543.000000,42608.000000,42520.000000,42571.000000,3429,2,0
2025-06-23 12:00:00,42571.000000,42582.000000,42521.000000,42552.000000,2560,2,0
2025-06-23 13:00:00,42552.000000,42589.000000,42498.000000,42501.000000,3069,2,0
2025-06-23 14:00:00,42502.000000,42511.000000,42380.000000,42439.000000,3669,2,0
2025-06-23 15:00:00,42440.000000,42545.000000,42428.000000,42541.000000,3027,2,0
2025-06-23 16:00:00,42542.000000,42653.000000,42432.000000,42651.000000,9164,2,0
2025-06-23 17:00:00,42651.000000,42743.000000,42556.000000,42558.000000,10403,2,0
2025-06-23 18:00:00,42558.000000,42653.000000,42516.000000,42534.000000,8255,2,0
