symbol,side,entry,exit,size,opened_at,closed_at,pnl
US30Z25.sim,SELL,42116.00000,42706.13333,0.8473,1,33,-500.00
US30Z25.sim,BUY,42390.00000,42749.70726,1.3900,13,34,500.00
US30Z25.sim,BUY,42408.00000,42206.80250,2.4851,25,26,-500.00
US30Z25.sim,BUY,42586.00000,42313.40039,1.8342,37,49,-500.00
US30Z25.sim,BUY,42363.00000,42641.62269,1.7945,49,80,500.00
US30Z25.sim,SELL,42382.00000,42483.54177,4.9241,61,67,-500.00
US30Z25.sim,BUY,42515.00000,42404.96608,4.5441,73,76,-500.00
US30Z25.sim,BUY,42449.00000,42640.11327,2.6162,85,87,500.00
US30Z25.sim,BUY,43211.00000,43339.79979,3.8820,119,131,500.00
US30Z25.sim,BUY,43394.00000,43289.59323,4.7890,142,177,-500.00
US30Z25.sim,BUY,43420.00000,43369.76947,9.9541,159,173,-500.00
US30Z25.sim,BUY,43424.00000,43360.66600,7.8947,171,173,-500.00
US30Z25.sim,SELL,43289.00000,43406.12825,4.2688,184,206,-500.00
US30Z25.sim,SELL,43320.00000,43388.84533,7.2627,196,205,-500.00
US30Z25.sim,BUY,43401.00000,43461.69505,8.2379,209,219,500.00
US30Z25.sim,BUY,43820.00000,43883.27024,7.9026,254,262,500.00
US30Z25.sim,BUY,44063.00000,43891.28113,2.9117,273,275,-500.00
US30Z25.sim,BUY,44368.00000,44289.98888,6.4093,298,311,-500.00
US30Z25.sim,BUY,44367.00000,44291.68070,6.6384,310,311,-500.00
US30Z25.sim,SELL,44350.00000,44495.17105,3.4442,322,357,-500.00
US30Z25.sim,BUY,44414.00000,44333.30610,6.1963,334,339,-500.00
US30Z25.sim,BUY,44365.00000,44293.06980,6.9512,346,354,-500.00
US30Z25.sim,BUY,44796.00000,44940.72078,3.4549,372,389,500.00
US30Z25.sim,BUY,44873.00000,44941.81600,7.2658,386,389,500.00
US30Z25.sim,BUY,44912.00000,44841.27067,7.0692,398,400,-500.00
US30Z25.sim,SELL,44757.00000,44890.41386,3.7477,410,447,-500.00
US30Z25.sim,SELL,44799.00000,44869.56985,7.0852,422,447,-500.00
US30Z25.sim,BUY,44815.00000,44761.90522,9.4171,434,440,-500.00
US30Z25.sim,BUY,44823.00000,44885.39999,8.0128,446,447,500.00
US30Z25.sim,BUY,45062.00000,44936.21963,3.9752,458,476,-500.00
US30Z25.sim,BUY,44969.00000,44904.30638,7.7287,470,476,-500.00
US30Z25.sim,SELL,44866.00000,44951.84085,5.8247,482,496,-500.00
US30Z25.sim,SELL,44889.00000,44971.84106,6.0357,494,496,-500.00
US30Z25.sim,BUY,44939.00000,45029.26959,5.5390,506,516,500.00
US30Z25.sim,BUY,45017.00000,45097.69238,6.1964,518,519,500.00
US30Z25.sim,SELL,44616.00000,44874.45001,1.9346,537,667,-500.00
US30Z25.sim,SELL,44608.00000,44474.33961,3.7408,549,580,500.00
US30Z25.sim,SELL,44702.00000,44622.79226,6.3125,561,563,500.00
US30Z25.sim,SELL,44612.00000,44504.89792,4.6684,573,575,500.00
US30Z25.sim,SELL,44503.00000,44656.02180,3.2675,585,616,-500.00
US30Z25.sim,SELL,44475.00000,44555.86873,6.1829,597,610,-500.00
US30Z25.sim,BUY,44574.00000,44656.25162,6.0789,611,616,500.00
US30Z25.sim,BUY,44573.00000,44734.58956,3.0943,623,631,500.00
US30Z25.sim,BUY,44719.00000,44609.26477,4.5564,636,644,-500.00
US30Z25.sim,SELL,44610.00000,44669.90280,8.3469,648,660,-500.00
US30Z25.sim,BUY,44684.00000,44750.84644,7.4798,660,665,500.00
US30Z25.sim,BUY,44907.00000,44768.76433,3.6170,677,684,-500.00
US30Z25.sim,SELL,44727.00000,44594.17733,3.7644,689,703,500.00
US30Z25.sim,SELL,44669.00000,44551.03465,4.2385,701,704,500.00
US30Z25.sim,SELL,44642.00000,44500.02584,3.5218,713,756,500.00
US30Z25.sim,SELL,44556.00000,44422.33762,3.7408,725,726,500.00
US30Z25.sim,SELL,44403.00000,44488.07508,5.8772,737,752,-500.00
US30Z25.sim,SELL,44462.00000,44566.00733,4.8074,749,757,-500.00
US30Z25.sim,BUY,44609.00000,44759.64371,3.3191,761,779,500.00
US30Z25.sim,BUY,44627.00000,44720.59014,5.3424,773,779,500.00
US30Z25.sim,BUY,44696.00000,44594.09838,4.9067,785,800,-500.00
US30Z25.sim,BUY,44686.00000,44595.20278,5.5068,797,800,-500.00
US30Z25.sim,SELL,44182.00000,44111.56933,7.0992,830,836,500.00
US30Z25.sim,SELL,44268.00000,44349.28059,6.1515,842,844,-500.00
US30Z25.sim,BUY,44258.00000,44537.60961,1.7882,854,895,500.00
US30Z25.sim,BUY,44384.00000,44507.05167,4.0633,866,895,500.00
US30Z25.sim,BUY,44402.00000,44458.73756,8.8125,878,880,500.00
US30Z25.sim,BUY,44378.00000,44460.82898,6.0365,890,893,500.00
US30Z25.sim,BUY,44618.00000,44790.64290,2.8962,902,913,500.00
US30Z25.sim,BUY,44790.00000,44722.49891,7.4073,928,934,-500.00
US30Z25.sim,BUY,44789.00000,44702.33478,5.7693,940,941,-500.00
US30Z25.sim,SELL,44522.00000,44662.87743,3.5492,952,974,-500.00
US30Z25.sim,SELL,44583.00000,44649.57469,7.5104,964,973,-500.00
US30Z25.sim,BUY,44667.00000,44600.05499,7.4688,976,986,-500.00
US30Z25.sim,BUY,44766.00000,44668.69249,5.1383,995,998,-500.00
US30Z25.sim,SELL,44604.00000,44530.04964,6.7613,1007,1021,500.00
US30Z25.sim,SELL,44568.00000,44521.29404,10.7053,1020,1021,500.00
US30Z25.sim,SELL,44491.00000,44577.54280,5.7775,1032,1033,-500.00
US30Z25.sim,BUY,44692.00000,44835.02525,3.4959,1044,1051,500.00
US30Z25.sim,BUY,44828.00000,44895.55113,7.4018,1065,1070,500.00
US30Z25.sim,BUY,44926.00000,44850.41226,6.6148,1079,1080,-500.00
US30Z25.sim,BUY,45138.00000,44994.48114,3.4839,1093,1123,-500.00
US30Z25.sim,BUY,45103.00000,45043.49995,8.4034,1105,1113,-500.00
US30Z25.sim,BUY,45087.00000,45026.94075,8.3251,1117,1120,-500.00
US30Z25.sim,SELL,45047.00000,44907.39308,3.5815,1129,1138,500.00
US30Z25.sim,SELL,44972.00000,44851.99699,4.1666,1141,1173,500.00
US30Z25.sim,BUY,45010.00000,44958.70859,9.7482,1153,1156,-500.00
US30Z25.sim,SELL,44941.00000,44886.82406,9.2292,1165,1172,500.00
US30Z25.sim,SELL,44984.00000,45109.68442,3.9782,1177,1184,-500.00
US30Z25.sim,BUY,45236.00000,45180.61482,9.0277,1204,1207,-500.00
US30Z25.sim,SELL,45125.00000,45058.76917,7.5494,1216,1217,500.00
US30Z25.sim,SELL,45009.00000,44887.34558,4.1100,1230,1266,500.00
US30Z25.sim,SELL,45042.00000,45102.83338,8.2192,1242,1256,-500.00
US30Z25.sim,BUY,45066.00000,45002.57926,7.8839,1254,1256,-500.00
US30Z25.sim,SELL,44868.00000,44718.32372,3.3405,1270,1313,500.00
US30Z25.sim,SELL,44795.00000,44890.11575,5.2568,1282,1311,-500.00
US30Z25.sim,SELL,44856.00000,44810.13185,10.9008,1294,1297,500.00
US30Z25.sim,SELL,44836.00000,44781.03270,9.0963,1306,1310,500.00
US30Z25.sim,SELL,44820.00000,44683.08721,3.6520,1318,1320,500.00
US30Z25.sim,SELL,44708.00000,44548.77586,3.1402,1330,1359,500.00
US30Z25.sim,BUY,44765.00000,44843.12609,6.3999,1342,1344,500.00
US30Z25.sim,SELL,44722.00000,44634.18970,5.6941,1354,1356,500.00
US30Z25.sim,SELL,44489.00000,44257.31322,2.1581,1366,1368,500.00
US30Z25.sim,SELL,44270.00000,44130.62929,3.5876,1380,1388,500.00
US30Z25.sim,SELL,43793.00000,44089.55470,1.6860,1406,1448,-500.00
US30Z25.sim,SELL,43735.00000,43933.64469,2.5171,1418,1436,-500.00
US30Z25.sim,BUY,43830.00000,43928.83611,5.0589,1430,1436,500.00
US30Z25.sim,BUY,43953.50000,44053.34640,5.0077,1442,1448,500.00
US30Z25.sim,BUY,44185.00000,44350.20176,3.0266,1456,1461,500.00
US30Z25.sim,BUY,44348.00000,44252.78003,5.2510,1471,1489,-500.00
US30Z25.sim,BUY,44317.00000,44395.22314,6.3920,1483,1488,500.00
US30Z25.sim,BUY,44287.70000,44143.30874,3.4628,1495,1496,-500.00
US30Z25.sim,SELL,44238.00000,44396.53664,3.1538,1507,1526,-500.00
US30Z25.sim,BUY,44343.00000,44446.22132,4.8440,1519,1528,500.00
US30Z25.sim,BUY,44420.10000,44336.87150,6.0076,1531,1536,-500.00
US30Z25.sim,SELL,44334.00000,44537.94095,2.4517,1544,1580,-500.00
US30Z25.sim,SELL,44316.00000,44442.93793,3.9389,1556,1577,-500.00
US30Z25.sim,BUY,44350.00000,44418.78460,7.2691,1568,1577,500.00
US30Z25.sim,BUY,44509.00000,44400.08872,4.5909,1584,1589,-500.00
US30Z25.sim,SELL,44082.00000,44283.15552,2.4856,1600,1635,-500.00
US30Z25.sim,SELL,44203.00000,44113.15069,5.5649,1612,1618,500.00
US30Z25.sim,SELL,44125.00000,44201.77165,6.5128,1624,1629,-500.00
US30Z25.sim,BUY,44211.00000,44360.84624,3.3368,1636,1648,500.00
US30Z25.sim,BUY,44346.40000,44217.79263,3.8878,1648,1680,-500.00
US30Z25.sim,BUY,44358.00000,44290.93757,7.4557,1660,1680,-500.00
US30Z25.sim,BUY,44376.00000,44305.58807,7.1011,1672,1680,-500.00
US30Z25.sim,SELL,44244.20000,44091.33993,3.2710,1685,1687,500.00
US30Z25.sim,SELL,44065.30000,44170.65610,4.7458,1698,1711,-500.00
US30Z25.sim,SELL,44117.00000,44208.20365,5.4822,1710,1724,-500.00
US30Z25.sim,SELL,44084.00000,44161.95954,6.4136,1722,1724,-500.00
US30Z25.sim,BUY,44540.00000,44612.28620,6.9169,1746,1759,500.00
US30Z25.sim,BUY,44540.00000,44597.03435,8.7666,1758,1759,500.00
US30Z25.sim,BUY,44800.00000,44951.34008,3.3038,1774,1781,500.00
US30Z25.sim,BUY,45013.00000,44957.10513,8.9454,1799,1817,-500.00
US30Z25.sim,BUY,45044.00000,44981.60793,8.0138,1811,1817,-500.00
US30Z25.sim,SELL,44863.00000,45022.49755,3.1348,1823,1830,-500.00
US30Z25.sim,BUY,45296.00000,45215.16256,6.1853,1855,1862,-500.00
US30Z25.sim,SELL,45074.00000,44916.31403,3.1709,1869,1899,500.00
US30Z25.sim,SELL,45084.00000,44969.36439,4.3616,1881,1897,500.00
US30Z25.sim,SELL,45082.00000,45036.14665,10.9043,1893,1896,500.00
US30Z25.sim,SELL,44977.00000,45060.46093,5.9908,1905,1911,-500.00
US30Z25.sim,SELL,44999.00000,44871.01378,3.9067,1917,1950,500.00
US30Z25.sim,SELL,45004.10000,44922.78984,6.1493,1929,1940,500.00
US30Z25.sim,SELL,44916.00000,44975.61440,8.3872,1941,1946,-500.00
US30Z25.sim,BUY,45048.00000,45142.92063,5.2676,1953,1957,500.00
US30Z25.sim,BUY,44972.30000,44814.26916,3.1639,1965,2042,-500.00
US30Z25.sim,SELL,44979.30000,44884.29302,5.2628,1977,1983,500.00
US30Z25.sim,SELL,44902.00000,44983.33908,6.1471,1989,2000,-500.00
US30Z25.sim,BUY,44997.00000,45076.12854,6.3188,2001,2003,500.00
US30Z25.sim,BUY,44965.00000,44767.22876,2.5282,2013,2049,-500.00
US30Z25.sim,BUY,44992.00000,44883.72721,4.6180,2025,2039,-500.00
US30Z25.sim,SELL,44873.00000,44787.01864,5.8152,2039,2049,500.00
US30Z25.sim,SELL,44911.10000,44734.03782,2.8239,2051,2056,500.00
US30Z25.sim,SELL,44881.00000,45022.02302,3.5455,2063,2094,-500.00
US30Z25.sim,BUY,44865.10000,44787.08306,6.4089,2075,2081,-500.00
US30Z25.sim,BUY,44984.00000,45058.49931,6.7115,2090,2094,500.00
US30Z25.sim,BUY,45663.20000,45586.21898,6.4951,2117,2138,-500.00
US30Z25.sim,BUY,45657.10000,45599.14301,8.6271,2129,2138,-500.00
US30Z25.sim,SELL,45598.30000,45517.73832,6.2064,2141,2142,500.00
US30Z25.sim,SELL,45408.10000,45319.41836,5.6381,2156,2160,500.00
US30Z25.sim,SELL,45299.00000,45208.82396,5.5447,2169,2174,500.00
US30Z25.sim,SELL,45289.00000,45374.24625,5.8654,2181,2187,-500.00
US30Z25.sim,BUY,45359.00000,45459.52727,4.9738,2193,2198,500.00
US30Z25.sim,BUY,45499.00000,45459.75384,12.7401,2216,2220,-500.00
US30Z25.sim,BUY,45504.10000,45447.67597,8.8615,2228,2232,-500.00
US30Z25.sim,BUY,45633.20000,45527.56774,4.7334,2245,2246,-500.00
US30Z25.sim,BUY,45702.00000,45770.16468,7.3352,2261,2265,500.00
US30Z25.sim,BUY,45706.00000,45633.09529,6.8583,2273,2279,-500.00
