ts,ticket,symbol,side,volume,entry,close,realized_quote,realized_ccy,reason
2025-06-24 09:00:00+00:00,1,US30Z25.sim,BUY,0.10,43115.00000,43303.31305,18.83,18.83,bt_tp
2025-06-24 19:00:00+00:00,2,US30Z25.sim,SELL,0.10,43293.00000,43390.24646,-9.72,-9.72,bt_sl
2025-06-25 16:00:00+00:00,3,US30Z25.sim,SELL,0.10,43447.00000,43342.00583,10.50,10.50,bt_tp
2025-06-25 19:00:00+00:00,4,US30Z25.sim,SELL,0.10,43377.00000,43266.92371,11.01,11.01,bt_tp
2025-06-26 14:00:00+00:00,5,US30Z25.sim,BUY,0.10,43345.00000,43437.18250,9.22,9.22,bt_tp
2025-06-26 15:00:00+00:00,6,US30Z25.sim,BUY,0.10,43414.00000,43369.81650,-4.42,-4.42,bt_sl
2025-06-26 16:00:00+00:00,7,US30Z25.sim,BUY,0.10,43417.00000,43512.25139,9.53,9.53,bt_tp
2025-06-26 17:00:00+00:00,8,US30Z25.sim,BUY,0.10,43459.00000,43586.61787,12.76,12.76,bt_tp
2025-06-26 22:00:00+00:00,9,US30Z25.sim,BUY,0.10,43590.00000,43746.73549,15.67,15.67,bt_tp
2025-06-27 09:00:00+00:00,10,US30Z25.sim,BUY,0.10,43778.00000,43876.03035,9.80,9.80,bt_tp
2025-06-27 16:00:00+00:00,11,US30Z25.sim,BUY,0.10,43855.00000,43954.16702,9.92,9.92,bt_tp
2025-06-27 17:00:00+00:00,12,US30Z25.sim,BUY,0.10,43952.00000,44074.04119,12.20,12.20,bt_tp
2025-06-27 18:00:00+00:00,13,US30Z25.sim,BUY,0.10,44056.00000,44198.56903,14.26,14.26,bt_tp
2025-06-27 20:00:00+00:00,14,US30Z25.sim,SELL,0.10,44233.00000,44060.56371,17.24,17.24,bt_tp
2025-06-30 17:00:00+00:00,15,US30Z25.sim,SELL,0.10,44339.00000,44219.29515,11.97,11.97,bt_tp
2025-06-30 20:00:00+00:00,16,US30Z25.sim,BUY,0.10,44296.00000,44212.14731,-8.39,-8.39,bt_sl
2025-07-01 15:00:00+00:00,17,US30Z25.sim,BUY,0.10,44344.00000,44290.44651,-5.36,-5.36,bt_sl
2025-07-01 16:00:00+00:00,18,US30Z25.sim,BUY,0.10,44342.00000,44450.75146,10.88,10.88,bt_tp
2025-07-01 19:00:00+00:00,19,US30Z25.sim,BUY,0.10,44658.00000,44854.19110,19.62,19.62,bt_tp
2025-07-03 16:00:00+00:00,20,US30Z25.sim,BUY,0.10,44733.00000,44975.81020,24.28,24.28,bt_tp
2025-07-03 17:00:00+00:00,21,US30Z25.sim,BUY,0.10,45002.00000,45153.67370,15.17,15.17,bt_tp
2025-07-04 10:00:00+00:00,22,US30Z25.sim,SELL,0.10,45128.00000,44951.74946,17.63,17.63,bt_tp
2025-07-04 13:00:00+00:00,23,US30Z25.sim,BUY,0.10,44853.00000,44794.08679,-5.89,-5.89,bt_sl
2025-07-07 01:00:00+00:00,24,US30Z25.sim,BUY,0.10,44818.00000,44943.76295,12.58,12.58,bt_tp
2025-07-07 15:00:00+00:00,25,US30Z25.sim,SELL,0.10,45063.00000,45127.69013,-6.47,-6.47,bt_sl
2025-07-07 17:00:00+00:00,26,US30Z25.sim,SELL,0.10,45032.00000,44895.92328,13.61,13.61,bt_tp
2025-07-08 16:00:00+00:00,27,US30Z25.sim,BUY,0.10,44636.00000,44555.40311,-8.06,-8.06,bt_sl
2025-07-09 14:00:00+00:00,28,US30Z25.sim,SELL,0.10,44539.00000,44637.33256,-9.83,-9.83,bt_sl
2025-07-10 16:00:00+00:00,29,US30Z25.sim,BUY,0.10,44573.00000,44773.05506,20.01,20.01,bt_tp
2025-07-14 09:00:00+00:00,30,US30Z25.sim,BUY,0.10,44402.00000,44335.63537,-6.64,-6.64,bt_sl
2025-07-14 14:00:00+00:00,31,US30Z25.sim,BUY,0.10,44364.00000,44498.34331,13.43,13.43,bt_tp
2025-07-14 16:00:00+00:00,32,US30Z25.sim,BUY,0.10,44452.00000,44577.48332,12.55,12.55,bt_tp
2025-07-15 16:00:00+00:00,33,US30Z25.sim,SELL,0.10,44722.00000,44566.74607,15.53,15.53,bt_tp
2025-07-15 23:00:00+00:00,34,US30Z25.sim,SELL,0.10,44424.00000,44193.60727,23.04,23.04,bt_tp
