ts,ticket,symbol,side,volume,entry,close,realized_quote,realized_ccy,reason
2025-08-15 10:00:00+00:00,1,USOILZ25.sim,BUY,0.10,62.89000,62.53452,-0.04,-0.04,bt_sl
2025-08-15 11:00:00+00:00,2,USOILZ25.sim,BUY,0.10,62.59000,62.38248,-0.02,-0.02,bt_sl
2025-08-15 16:00:00+00:00,3,USOILZ25.sim,BUY,0.10,62.32000,62.09482,-0.02,-0.02,bt_sl
2025-08-18 01:00:00+00:00,4,USOILZ25.sim,SELL,0.10,62.38000,61.79597,0.06,0.06,bt_tp
2025-08-18 12:00:00+00:00,5,USOILZ25.sim,BUY,0.10,62.01400,62.50701,0.05,0.05,bt_tp
2025-08-18 16:00:00+00:00,6,USOILZ25.sim,BUY,0.10,62.09400,61.78122,-0.03,-0.03,bt_sl
2025-08-18 20:00:00+00:00,7,USOILZ25.sim,BUY,0.10,61.68300,62.40703,0.07,0.07,bt_tp
2025-08-19 12:00:00+00:00,8,USOILZ25.sim,SELL,0.10,62.25400,61.83650,0.04,0.04,bt_tp
2025-08-20 09:00:00+00:00,9,USOILZ25.sim,SELL,0.10,62.06300,62.30031,-0.02,-0.02,bt_sl
2025-08-20 11:00:00+00:00,10,USOILZ25.sim,BUY,0.10,62.29300,62.68567,0.04,0.04,bt_tp
2025-08-20 18:00:00+00:00,11,USOILZ25.sim,BUY,0.10,62.20500,62.74279,0.05,0.05,bt_tp
2025-08-21 20:00:00+00:00,12,USOILZ25.sim,BUY,0.10,62.83300,63.57858,0.07,0.07,bt_tp
2025-08-22 10:00:00+00:00,13,USOILZ25.sim,SELL,0.10,63.57400,63.74591,-0.02,-0.02,bt_sl
2025-08-22 14:00:00+00:00,14,USOILZ25.sim,SELL,0.10,63.58400,63.78277,-0.02,-0.02,bt_sl
2025-08-22 17:00:00+00:00,15,USOILZ25.sim,SELL,0.10,63.64300,63.88021,-0.02,-0.02,bt_sl
2025-08-25 11:00:00+00:00,16,USOILZ25.sim,SELL,0.10,63.69400,63.95322,-0.03,-0.03,bt_sl
2025-08-25 16:00:00+00:00,17,USOILZ25.sim,BUY,0.10,63.94300,64.34407,0.04,0.04,bt_tp
2025-08-25 19:00:00+00:00,18,USOILZ25.sim,BUY,0.10,64.50300,65.02452,0.05,0.05,bt_tp
2025-08-26 03:00:00+00:00,19,USOILZ25.sim,SELL,0.10,65.01400,64.49187,0.05,0.05,bt_tp
2025-08-26 10:00:00+00:00,20,USOILZ25.sim,SELL,0.10,64.42400,64.12017,0.03,0.03,bt_tp
2025-08-26 12:00:00+00:00,21,USOILZ25.sim,SELL,0.10,64.14300,63.79148,0.04,0.04,bt_tp
2025-08-26 17:00:00+00:00,22,USOILZ25.sim,BUY,0.10,63.67300,64.12290,0.04,0.04,bt_tp
2025-08-26 18:00:00+00:00,23,USOILZ25.sim,SELL,0.10,63.84300,63.36309,0.05,0.05,bt_tp
2025-08-27 16:00:00+00:00,24,USOILZ25.sim,SELL,0.10,63.43500,63.72176,-0.03,-0.03,bt_sl
2025-08-27 21:00:00+00:00,25,USOILZ25.sim,BUY,0.10,63.63400,64.17996,0.05,0.05,bt_tp
2025-08-28 10:00:00+00:00,26,USOILZ25.sim,BUY,0.10,63.53400,63.84059,0.03,0.03,bt_tp
2025-08-28 11:00:00+00:00,27,USOILZ25.sim,BUY,0.10,63.74500,63.55093,-0.02,-0.02,bt_sl
