ts,ticket,symbol,side,volume,entry,close,realized_quote,realized_ccy,reason
2025-08-26 23:00:00+00:00,1,BTCX25.sim,BUY,0.10,110415.00000,112002.62293,158.76,158.76,bt_tp
2025-08-27 02:00:00+00:00,2,BTCX25.sim,SELL,0.10,112095.00000,112845.81692,-75.08,-75.08,bt_sl
2025-08-27 11:00:00+00:00,3,BTCX25.sim,SELL,0.10,112535.00000,111071.01725,146.40,146.40,bt_tp
2025-08-27 16:00:00+00:00,4,BTCX25.sim,BUY,0.10,111475.00000,112551.93906,107.69,107.69,bt_tp
2025-08-27 17:00:00+00:00,5,BTCX25.sim,BUY,0.10,112245.00000,113356.01091,111.10,111.10,bt_tp
2025-08-28 07:00:00+00:00,6,BTCX25.sim,SELL,0.10,112750.00000,113416.75743,-66.68,-66.68,bt_sl
2025-08-28 23:00:00+00:00,7,BTCX25.sim,SELL,0.10,114005.00000,112610.57864,139.44,139.44,bt_tp
2025-08-29 08:00:00+00:00,8,BTCX25.sim,SELL,0.10,113050.00000,111835.72805,121.43,121.43,bt_tp
2025-08-29 10:00:00+00:00,9,BTCX25.sim,SELL,0.10,111965.00000,110853.68419,111.13,111.13,bt_tp
2025-08-29 15:00:00+00:00,10,BTCX25.sim,BUY,0.10,110655.00000,111977.45498,132.25,132.25,bt_tp
2025-08-29 16:00:00+00:00,11,BTCX25.sim,SELL,0.10,111390.00000,110044.95709,134.50,134.50,bt_tp
2025-09-01 07:00:00+00:00,12,BTCX25.sim,BUY,0.10,108705.00000,107773.50611,-93.15,-93.15,bt_sl
2025-09-01 10:00:00+00:00,13,BTCX25.sim,BUY,0.10,107895.00000,109390.10580,149.51,149.51,bt_tp
2025-09-02 01:00:00+00:00,14,BTCX25.sim,SELL,0.10,110025.00000,108365.60224,165.94,165.94,bt_tp
2025-09-02 05:00:00+00:00,15,BTCX25.sim,BUY,0.10,109040.00000,110421.16682,138.12,138.12,bt_tp
2025-09-02 15:00:00+00:00,16,BTCX25.sim,SELL,0.10,110890.00000,109374.62132,151.54,151.54,bt_tp
2025-09-02 16:00:00+00:00,17,BTCX25.sim,BUY,0.10,109415.00000,110816.47863,140.15,140.15,bt_tp
2025-09-03 17:00:00+00:00,18,BTCX25.sim,SELL,0.10,111810.00000,112757.97407,-94.80,-94.80,bt_sl
2025-09-04 07:00:00+00:00,19,BTCX25.sim,SELL,0.10,112915.00000,111516.09408,139.89,139.89,bt_tp
2025-09-04 17:00:00+00:00,20,BTCX25.sim,BUY,0.10,110890.00000,110380.87476,-50.91,-50.91,bt_sl
2025-09-05 01:00:00+00:00,21,BTCX25.sim,SELL,0.10,110250.00000,110852.72380,-60.27,-60.27,bt_sl
