ts,ticket,symbol,side,volume,entry,close,realized_quote,realized_ccy,reason
2025-08-25 01:00:00+00:00,1,BTCX25.sim,BUY,0.10,117265.00000,116560.51457,-70.45,-70.45,bt_sl
2025-08-25 09:30:00+00:00,2,BTCX25.sim,SELL,0.10,113540.00000,112914.94816,62.51,62.51,bt_tp
2025-08-25 10:30:00+00:00,3,BTCX25.sim,SELL,0.10,112825.00000,112268.88230,55.61,55.61,bt_tp
2025-08-25 11:00:00+00:00,4,BTCX25.sim,SELL,0.10,112625.00000,111978.01417,64.70,64.70,bt_tp
2025-08-25 16:30:00+00:00,5,BTCX25.sim,SELL,0.10,112415.00000,111635.08620,77.99,77.99,bt_tp
2025-08-25 16:45:00+00:00,6,BTCX25.sim,SELL,0.10,111585.00000,112014.02211,-42.90,-42.90,bt_sl
2025-08-25 22:30:00+00:00,7,BTCX25.sim,BUY,0.10,112880.00000,112372.17994,-50.78,-50.78,bt_sl
2025-08-26 13:00:00+00:00,8,BTCX25.sim,SELL,0.10,110855.00000,111145.24959,-29.02,-29.02,bt_sl
2025-08-26 14:00:00+00:00,9,BTCX25.sim,BUY,0.10,111135.00000,110856.99031,-27.80,-27.80,bt_sl
2025-08-26 15:30:00+00:00,10,BTCX25.sim,SELL,0.10,110810.00000,111060.19782,-25.02,-25.02,bt_sl
2025-08-26 17:00:00+00:00,11,BTCX25.sim,SELL,0.10,110600.00000,111027.33902,-42.73,-42.73,bt_sl
2025-08-26 17:15:00+00:00,12,BTCX25.sim,SELL,0.10,110615.00000,111111.93743,-49.69,-49.69,bt_sl
2025-08-26 18:30:00+00:00,13,BTCX25.sim,BUY,0.10,111135.00000,110618.63366,-51.64,-51.64,bt_sl
2025-08-26 19:45:00+00:00,14,BTCX25.sim,SELL,0.10,110255.00000,110693.47662,-43.85,-43.85,bt_sl
2025-08-26 20:30:00+00:00,15,BTCX25.sim,BUY,0.10,110905.00000,110490.33240,-41.47,-41.47,bt_sl
2025-08-27 09:00:00+00:00,16,BTCX25.sim,BUY,0.10,112315.00000,112042.53006,-27.25,-27.25,bt_sl
2025-08-27 11:15:00+00:00,17,BTCX25.sim,SELL,0.10,111725.00000,111309.74448,41.53,41.53,bt_tp
2025-08-27 12:00:00+00:00,18,BTCX25.sim,SELL,0.10,111325.00000,111535.57063,-21.06,-21.06,bt_sl
2025-08-27 12:30:00+00:00,19,BTCX25.sim,SELL,0.10,111565.00000,111800.85294,-23.59,-23.59,bt_sl
2025-08-27 13:15:00+00:00,20,BTCX25.sim,SELL,0.10,111635.00000,111868.59621,-23.36,-23.36,bt_sl
2025-08-27 15:30:00+00:00,21,BTCX25.sim,BUY,0.10,112035.00000,111791.74823,-24.33,-24.33,bt_sl
2025-08-27 16:00:00+00:00,22,BTCX25.sim,BUY,0.10,112075.00000,111840.37684,-23.46,-23.46,bt_sl
2025-08-27 16:30:00+00:00,23,BTCX25.sim,BUY,0.10,111855.00000,112331.01348,47.60,47.60,bt_tp
2025-08-27 17:15:00+00:00,24,BTCX25.sim,BUY,0.10,112325.00000,112968.93901,64.39,64.39,bt_tp
2025-08-27 17:45:00+00:00,25,BTCX25.sim,BUY,0.10,112985.00000,112566.85866,-41.81,-41.81,bt_sl
2025-08-27 23:15:00+00:00,26,BTCX25.sim,BUY,0.10,112555.00000,112092.48495,-46.25,-46.25,bt_sl
2025-08-28 07:30:00+00:00,27,BTCX25.sim,BUY,0.10,112925.00000,113439.33283,51.43,51.43,bt_tp
2025-08-28 10:15:00+00:00,28,BTCX25.sim,BUY,0.10,113575.00000,114161.49888,58.65,58.65,bt_tp
2025-08-28 12:15:00+00:00,29,BTCX25.sim,BUY,0.10,113960.00000,113699.76491,-26.02,-26.02,bt_sl
2025-08-28 16:15:00+00:00,30,BTCX25.sim,BUY,0.10,113965.00000,113740.09220,-22.49,-22.49,bt_sl
2025-08-28 17:30:00+00:00,31,BTCX25.sim,SELL,0.10,113365.00000,113702.51763,-33.75,-33.75,bt_sl
2025-08-28 18:15:00+00:00,32,BTCX25.sim,BUY,0.10,113920.00000,113540.79787,-37.92,-37.92,bt_sl
2025-08-28 19:00:00+00:00,33,BTCX25.sim,SELL,0.10,113315.00000,113740.44516,-42.54,-42.54,bt_sl
2025-08-29 04:15:00+00:00,34,BTCX25.sim,SELL,0.10,113115.00000,112313.20909,80.18,80.18,bt_tp
2025-08-29 08:30:00+00:00,35,BTCX25.sim,SELL,0.10,112385.00000,111881.04005,50.40,50.40,bt_tp
2025-08-29 10:00:00+00:00,36,BTCX25.sim,SELL,0.10,111840.00000,111404.55034,43.54,43.54,bt_tp
2025-08-29 10:45:00+00:00,37,BTCX25.sim,SELL,0.10,111180.00000,110574.93898,60.51,60.51,bt_tp
2025-08-29 15:15:00+00:00,38,BTCX25.sim,SELL,0.10,110655.00000,110985.58356,-33.06,-33.06,bt_sl
2025-08-29 17:45:00+00:00,39,BTCX25.sim,SELL,0.10,109640.00000,108649.08212,99.09,99.09,bt_tp
2025-08-29 19:15:00+00:00,40,BTCX25.sim,SELL,0.10,108705.00000,109281.39709,-57.64,-57.64,bt_sl
2025-08-29 23:45:00+00:00,41,BTCX25.sim,SELL,0.10,109060.00000,108108.18725,95.18,95.18,bt_tp
2025-09-01 09:30:00+00:00,42,BTCX25.sim,SELL,0.10,108280.00000,108586.01022,-30.60,-30.60,bt_sl
2025-09-01 10:45:00+00:00,43,BTCX25.sim,BUY,0.10,109010.00000,109622.69982,61.27,61.27,bt_tp
2025-09-01 13:15:00+00:00,44,BTCX25.sim,BUY,0.10,110025.00000,109644.67496,-38.03,-38.03,bt_sl
2025-09-01 13:30:00+00:00,45,BTCX25.sim,BUY,0.10,109460.00000,109121.44409,-33.86,-33.86,bt_sl
2025-09-01 14:45:00+00:00,46,BTCX25.sim,SELL,0.10,109055.00000,109393.36931,-33.84,-33.84,bt_sl
2025-09-01 17:30:00+00:00,47,BTCX25.sim,BUY,0.10,109775.00000,109448.40038,-32.66,-32.66,bt_sl
2025-09-01 18:15:00+00:00,48,BTCX25.sim,BUY,0.10,109640.00000,109307.53184,-33.25,-33.25,bt_sl
2025-09-01 19:15:00+00:00,49,BTCX25.sim,SELL,0.10,109240.00000,109607.83532,-36.78,-36.78,bt_sl
2025-09-01 21:15:00+00:00,50,BTCX25.sim,SELL,0.10,109365.00000,109695.25765,-33.03,-33.03,bt_sl
2025-09-02 08:00:00+00:00,51,BTCX25.sim,BUY,0.10,110995.00000,110655.85157,-33.91,-33.91,bt_sl
2025-09-02 14:15:00+00:00,52,BTCX25.sim,BUY,0.10,110825.00000,110528.22473,-29.68,-29.68,bt_sl
2025-09-02 15:00:00+00:00,53,BTCX25.sim,SELL,0.10,110520.00000,109992.18667,52.78,52.78,bt_tp
2025-09-02 15:30:00+00:00,54,BTCX25.sim,SELL,0.10,110015.00000,109427.30641,58.77,58.77,bt_tp
2025-09-02 16:00:00+00:00,55,BTCX25.sim,SELL,0.10,109365.00000,109723.57826,-35.86,-35.86,bt_sl
2025-09-02 16:30:00+00:00,56,BTCX25.sim,SELL,0.10,109810.00000,110213.64323,-40.36,-40.36,bt_sl
2025-09-02 19:15:00+00:00,57,BTCX25.sim,BUY,0.10,111810.00000,111210.58247,-59.94,-59.94,bt_sl
2025-09-03 03:00:00+00:00,58,BTCX25.sim,BUY,0.10,111105.00000,112199.79692,109.48,109.48,bt_tp
2025-09-03 11:00:00+00:00,59,BTCX25.sim,SELL,0.10,111485.00000,111755.02806,-27.00,-27.00,bt_sl
2025-09-03 11:45:00+00:00,60,BTCX25.sim,BUY,0.10,111850.00000,111619.88469,-23.01,-23.01,bt_sl
2025-09-03 13:15:00+00:00,61,BTCX25.sim,BUY,0.10,111630.00000,112059.44198,42.94,42.94,bt_tp
2025-09-03 15:30:00+00:00,62,BTCX25.sim,BUY,0.10,112110.00000,111890.23300,-21.98,-21.98,bt_sl
2025-09-03 16:45:00+00:00,63,BTCX25.sim,BUY,0.10,111870.00000,112414.94523,54.49,54.49,bt_tp
2025-09-03 18:15:00+00:00,64,BTCX25.sim,BUY,0.10,113150.00000,112636.14329,-51.39,-51.39,bt_sl
2025-09-04 05:15:00+00:00,65,BTCX25.sim,BUY,0.10,112540.00000,112077.48646,-46.25,-46.25,bt_sl
2025-09-04 08:00:00+00:00,66,BTCX25.sim,SELL,0.10,111775.00000,111278.88970,49.61,49.61,bt_tp
2025-09-04 09:45:00+00:00,67,BTCX25.sim,SELL,0.10,111280.00000,110795.14141,48.49,48.49,bt_tp
2025-09-04 10:15:00+00:00,68,BTCX25.sim,SELL,0.10,110805.00000,111035.52196,-23.05,-23.05,bt_sl
2025-09-04 11:00:00+00:00,69,BTCX25.sim,SELL,0.10,110850.00000,111096.34760,-24.63,-24.63,bt_sl
2025-09-04 13:00:00+00:00,70,BTCX25.sim,SELL,0.10,111120.00000,111360.76317,-24.08,-24.08,bt_sl
2025-09-04 17:00:00+00:00,71,BTCX25.sim,SELL,0.10,111060.00000,110422.35524,63.76,63.76,bt_tp
2025-09-04 17:30:00+00:00,72,BTCX25.sim,SELL,0.10,110200.00000,110607.69326,-40.77,-40.77,bt_sl
2025-09-04 18:15:00+00:00,73,BTCX25.sim,SELL,0.10,110535.00000,109730.10969,80.49,80.49,bt_tp
2025-09-04 20:45:00+00:00,74,BTCX25.sim,SELL,0.10,109885.00000,110280.12060,-39.51,-39.51,bt_sl
2025-09-05 08:30:00+00:00,75,BTCX25.sim,BUY,0.10,111545.00000,112035.48323,49.05,49.05,bt_tp
2025-09-05 10:00:00+00:00,76,BTCX25.sim,BUY,0.10,112000.00000,112407.24711,40.72,40.72,bt_tp
2025-09-05 10:15:00+00:00,77,BTCX25.sim,BUY,0.10,112770.00000,113285.96017,51.60,51.60,bt_tp
2025-09-05 12:15:00+00:00,78,BTCX25.sim,BUY,0.10,113110.00000,112808.41726,-30.16,-30.16,bt_sl
2025-09-05 15:30:00+00:00,79,BTCX25.sim,BUY,0.10,112615.00000,113120.93118,50.59,50.59,bt_tp
2025-09-05 17:00:00+00:00,80,BTCX25.sim,BUY,0.10,113050.00000,112676.85026,-37.31,-37.31,bt_sl
2025-09-05 22:45:00+00:00,81,BTCX25.sim,SELL,0.10,111290.00000,111947.25425,-65.73,-65.73,bt_sl
2025-09-08 10:00:00+00:00,82,BTCX25.sim,SELL,0.10,111410.00000,111655.38356,-24.54,-24.54,bt_sl
2025-09-08 10:30:00+00:00,83,BTCX25.sim,BUY,0.10,111915.00000,111710.07849,-20.49,-20.49,bt_sl
