ts,ticket,symbol,side,volume,entry,close,realized_quote,realized_ccy,reason
2025-06-23 10:00:00+00:00,1,US500Z25.sim,BUY,0.10,6001.90000,6015.97668,1.41,1.41,bt_tp
2025-06-23 11:00:00+00:00,2,US500Z25.sim,BUY,0.10,6020.90000,6036.35503,1.55,1.55,bt_tp
2025-06-23 14:00:00+00:00,3,US500Z25.sim,SELL,0.10,6032.25000,6014.80155,1.74,1.74,bt_tp
2025-06-23 16:30:00+00:00,4,US500Z25.sim,BUY,0.10,6010.75000,6029.57302,1.88,1.88,bt_tp
2025-06-23 19:00:00+00:00,5,US500Z25.sim,BUY,0.10,6033.50000,6020.75950,-1.27,-1.27,bt_sl
2025-06-23 19:30:00+00:00,6,US500Z25.sim,BUY,0.10,6017.65000,6003.98823,-1.37,-1.37,bt_sl
2025-06-23 20:00:00+00:00,7,US500Z25.sim,BUY,0.10,6010.50000,6043.82040,3.33,3.33,bt_tp
2025-06-24 01:00:00+00:00,8,US500Z25.sim,BUY,0.10,6052.50000,6094.37768,4.19,4.19,bt_tp
2025-06-24 09:00:00+00:00,9,US500Z25.sim,BUY,0.10,6110.25000,6126.91308,1.67,1.67,bt_tp
2025-06-24 10:30:00+00:00,10,US500Z25.sim,SELL,0.10,6138.05000,6120.73774,1.73,1.73,bt_tp
2025-06-24 14:00:00+00:00,11,US500Z25.sim,BUY,0.10,6126.00000,6115.87457,-1.01,-1.01,bt_sl
2025-06-24 17:00:00+00:00,12,US500Z25.sim,BUY,0.10,6119.75000,6110.69985,-0.91,-0.91,bt_sl
2025-06-24 19:30:00+00:00,13,US500Z25.sim,BUY,0.10,6121.60000,6143.06358,2.15,2.15,bt_tp
2025-06-25 20:30:00+00:00,14,US500Z25.sim,BUY,0.10,6143.05000,6133.64323,-0.94,-0.94,bt_sl
2025-06-26 06:30:00+00:00,15,US500Z25.sim,BUY,0.10,6138.25000,6154.28462,1.60,1.60,bt_tp
2025-06-26 09:30:00+00:00,16,US500Z25.sim,BUY,0.10,6152.30000,6160.08787,0.78,0.78,bt_tp
2025-06-26 11:00:00+00:00,17,US500Z25.sim,BUY,0.10,6160.40000,6168.05816,0.77,0.77,bt_tp
2025-06-26 15:30:00+00:00,18,US500Z25.sim,SELL,0.10,6168.25000,6158.51869,0.97,0.97,bt_tp
2025-06-26 16:30:00+00:00,19,US500Z25.sim,BUY,0.10,6166.25000,6160.38383,-0.59,-0.59,bt_sl
2025-06-26 17:30:00+00:00,20,US500Z25.sim,BUY,0.10,6166.65000,6179.73963,1.31,1.31,bt_tp
2025-06-26 21:00:00+00:00,21,US500Z25.sim,BUY,0.10,6179.65000,6193.41954,1.38,1.38,bt_tp
2025-06-27 09:00:00+00:00,22,US500Z25.sim,BUY,0.10,6193.50000,6207.25717,1.38,1.38,bt_tp
2025-06-27 14:30:00+00:00,23,US500Z25.sim,SELL,0.10,6210.75000,6214.92503,-0.42,-0.42,bt_sl
2025-06-27 15:30:00+00:00,24,US500Z25.sim,SELL,0.10,6218.25000,6209.78479,0.85,0.85,bt_tp
2025-06-27 16:00:00+00:00,25,US500Z25.sim,BUY,0.10,6209.30000,6204.22751,-0.51,-0.51,bt_sl
2025-06-27 16:30:00+00:00,26,US500Z25.sim,BUY,0.10,6203.85000,6214.25565,1.04,1.04,bt_tp
2025-06-27 18:30:00+00:00,27,US500Z25.sim,BUY,0.10,6218.15000,6232.34156,1.42,1.42,bt_tp
2025-06-27 21:00:00+00:00,28,US500Z25.sim,BUY,0.10,6216.10000,6206.32199,-0.98,-0.98,bt_sl
2025-06-27 21:30:00+00:00,29,US500Z25.sim,BUY,0.10,6198.00000,6186.79239,-1.12,-1.12,bt_sl
2025-06-27 22:30:00+00:00,30,US500Z25.sim,BUY,0.10,6187.00000,6211.06652,2.41,2.41,bt_tp
2025-06-30 09:00:00+00:00,31,US500Z25.sim,BUY,0.10,6223.25000,6252.57996,2.93,2.93,bt_tp
2025-06-30 16:30:00+00:00,32,US500Z25.sim,BUY,0.10,6246.10000,6240.92372,-0.52,-0.52,bt_sl
2025-06-30 20:30:00+00:00,33,US500Z25.sim,SELL,0.10,6241.50000,6228.49972,1.30,1.30,bt_tp
2025-06-30 22:00:00+00:00,34,US500Z25.sim,BUY,0.10,6232.40000,6249.58789,1.72,1.72,bt_tp
2025-07-01 15:00:00+00:00,35,US500Z25.sim,SELL,0.10,6251.50000,6229.27386,2.22,2.22,bt_tp
2025-07-01 16:30:00+00:00,36,US500Z25.sim,BUY,0.10,6230.65000,6243.16291,1.25,1.25,bt_tp
2025-07-01 17:30:00+00:00,37,US500Z25.sim,BUY,0.10,6244.30000,6236.79611,-0.75,-0.75,bt_sl
2025-07-01 18:00:00+00:00,38,US500Z25.sim,BUY,0.10,6237.25000,6228.11152,-0.91,-0.91,bt_sl
2025-07-02 07:00:00+00:00,39,US500Z25.sim,SELL,0.10,6253.15000,6264.20119,-1.11,-1.11,bt_sl
2025-07-02 09:30:00+00:00,40,US500Z25.sim,SELL,0.10,6264.25000,6269.15490,-0.49,-0.49,bt_sl
2025-07-02 10:30:00+00:00,41,US500Z25.sim,SELL,0.10,6269.35000,6259.93375,0.94,0.94,bt_tp
2025-07-02 15:00:00+00:00,42,US500Z25.sim,SELL,0.10,6254.75000,6243.42258,1.13,1.13,bt_tp
2025-07-02 15:30:00+00:00,43,US500Z25.sim,BUY,0.10,6246.50000,6240.08972,-0.64,-0.64,bt_sl
2025-07-02 17:00:00+00:00,44,US500Z25.sim,BUY,0.10,6239.75000,6253.96783,1.42,1.42,bt_tp
2025-07-02 22:30:00+00:00,45,US500Z25.sim,BUY,0.10,6258.00000,6275.09356,1.71,1.71,bt_tp
2025-07-03 15:30:00+00:00,46,US500Z25.sim,BUY,0.10,6275.25000,6287.79920,1.25,1.25,bt_tp
2025-07-03 19:30:00+00:00,47,US500Z25.sim,SELL,0.10,6324.25000,6332.47990,-0.82,-0.82,bt_sl
2025-07-04 07:00:00+00:00,48,US500Z25.sim,SELL,0.10,6323.00000,6305.87296,1.71,1.71,bt_tp
2025-07-07 01:00:00+00:00,49,US500Z25.sim,BUY,0.10,6287.30000,6299.80445,1.25,1.25,bt_tp
2025-07-07 15:00:00+00:00,50,US500Z25.sim,SELL,0.10,6308.25000,6313.74945,-0.55,-0.55,bt_sl
2025-07-07 17:30:00+00:00,51,US500Z25.sim,SELL,0.10,6302.50000,6289.43731,1.31,1.31,bt_tp
2025-07-07 21:00:00+00:00,52,US500Z25.sim,SELL,0.10,6273.70000,6250.52717,2.32,2.32,bt_tp
2025-07-07 22:30:00+00:00,53,US500Z25.sim,BUY,0.10,6247.05000,6277.08624,3.00,3.00,bt_tp
2025-07-09 16:00:00+00:00,54,US500Z25.sim,BUY,0.10,6263.00000,6290.93101,2.79,2.79,bt_tp
2025-07-09 16:30:00+00:00,55,US500Z25.sim,SELL,0.10,6295.00000,6300.79148,-0.58,-0.58,bt_sl
2025-07-09 17:30:00+00:00,56,US500Z25.sim,SELL,0.10,6301.00000,6283.65547,1.73,1.73,bt_tp
2025-07-09 21:30:00+00:00,57,US500Z25.sim,BUY,0.10,6281.25000,6302.54859,2.13,2.13,bt_tp
2025-07-10 04:30:00+00:00,58,US500Z25.sim,BUY,0.10,6303.00000,6293.81597,-0.92,-0.92,bt_sl
2025-07-10 11:00:00+00:00,59,US500Z25.sim,BUY,0.10,6289.30000,6297.49961,0.82,0.82,bt_tp
2025-07-10 14:00:00+00:00,60,US500Z25.sim,SELL,0.10,6299.35000,6303.94472,-0.46,-0.46,bt_sl
2025-07-10 14:30:00+00:00,61,US500Z25.sim,SELL,0.10,6305.60000,6310.42083,-0.48,-0.48,bt_sl
2025-07-10 16:30:00+00:00,62,US500Z25.sim,SELL,0.10,6308.85000,6298.92055,0.99,0.99,bt_tp
2025-07-11 03:00:00+00:00,63,US500Z25.sim,BUY,0.10,6323.35000,6315.57724,-0.78,-0.78,bt_sl
2025-07-11 10:00:00+00:00,64,US500Z25.sim,SELL,0.10,6309.25000,6295.91709,1.33,1.33,bt_tp
