ts,ticket,symbol,side,volume,entry,close,realized_quote,realized_ccy,reason
2025-06-23 10:00:00+00:00,1,US30Z25.sim,BUY,0.10,42382.00000,42483.54177,10.15,10.15,bt_tp
2025-06-23 14:00:00+00:00,2,US30Z25.sim,BUY,0.10,42499.00000,42443.76780,-5.52,-5.52,bt_sl
2025-06-23 15:30:00+00:00,3,US30Z25.sim,BUY,0.10,42429.00000,42543.68326,11.47,11.47,bt_tp
2025-06-23 16:30:00+00:00,4,US30Z25.sim,BUY,0.10,42541.00000,42479.51628,-6.15,-6.15,bt_sl
2025-06-23 19:00:00+00:00,5,US30Z25.sim,SELL,0.10,42676.00000,42507.52490,16.85,16.85,bt_tp
2025-06-23 19:30:00+00:00,6,US30Z25.sim,BUY,0.10,42449.00000,42353.44336,-9.56,-9.56,bt_sl
2025-06-23 20:00:00+00:00,7,US30Z25.sim,BUY,0.10,42383.00000,42612.63150,22.96,22.96,bt_tp
2025-06-24 09:00:00+00:00,8,US30Z25.sim,BUY,0.10,43109.00000,43214.39587,10.54,10.54,bt_tp
2025-06-24 18:00:00+00:00,9,US30Z25.sim,BUY,0.10,43166.00000,43319.97189,15.40,15.40,bt_tp
2025-06-24 22:30:00+00:00,10,US30Z25.sim,BUY,0.10,43312.00000,43475.24985,16.32,16.32,bt_tp
2025-06-25 11:00:00+00:00,11,US30Z25.sim,BUY,0.10,43441.00000,43412.09463,-2.89,-2.89,bt_sl
2025-06-25 12:00:00+00:00,12,US30Z25.sim,SELL,0.10,43409.00000,43437.57844,-2.86,-2.86,bt_sl
2025-06-25 16:30:00+00:00,13,US30Z25.sim,SELL,0.10,43413.00000,43346.22883,6.68,6.68,bt_tp
2025-06-25 17:30:00+00:00,14,US30Z25.sim,SELL,0.10,43333.00000,43378.74293,-4.57,-4.57,bt_sl
2025-06-25 20:30:00+00:00,15,US30Z25.sim,SELL,0.10,43316.00000,43216.58173,9.94,9.94,bt_tp
2025-06-26 09:30:00+00:00,16,US30Z25.sim,BUY,0.10,43333.00000,43390.83039,5.78,5.78,bt_tp
2025-06-26 13:30:00+00:00,17,US30Z25.sim,BUY,0.10,43380.00000,43432.25514,5.23,5.23,bt_tp
2025-06-26 15:30:00+00:00,18,US30Z25.sim,BUY,0.10,43398.00000,43366.94977,-3.11,-3.11,bt_sl
2025-06-26 16:30:00+00:00,19,US30Z25.sim,BUY,0.10,43403.00000,43475.42212,7.24,7.24,bt_tp
2025-06-26 17:30:00+00:00,20,US30Z25.sim,BUY,0.10,43459.00000,43562.56584,10.36,10.36,bt_tp
2025-06-26 21:00:00+00:00,21,US30Z25.sim,BUY,0.10,43590.00000,43714.43834,12.44,12.44,bt_tp
2025-06-27 09:30:00+00:00,22,US30Z25.sim,BUY,0.10,43788.00000,43842.66443,5.47,5.47,bt_tp
2025-06-27 16:30:00+00:00,23,US30Z25.sim,SELL,0.10,43860.00000,43890.54189,-3.05,-3.05,bt_sl
2025-06-27 17:30:00+00:00,24,US30Z25.sim,BUY,0.10,43952.00000,44049.28677,9.73,9.73,bt_tp
2025-06-27 18:30:00+00:00,25,US30Z25.sim,BUY,0.10,44056.00000,44174.93984,11.89,11.89,bt_tp
2025-06-27 20:30:00+00:00,26,US30Z25.sim,SELL,0.10,44267.00000,44126.39590,14.06,14.06,bt_tp
2025-06-30 12:00:00+00:00,27,US30Z25.sim,BUY,0.10,44371.00000,44331.15235,-3.98,-3.98,bt_sl
2025-06-30 17:00:00+00:00,28,US30Z25.sim,BUY,0.10,44309.00000,44262.62830,-4.64,-4.64,bt_sl
2025-06-30 18:30:00+00:00,29,US30Z25.sim,BUY,0.10,44230.00000,44340.83392,11.08,11.08,bt_tp
2025-07-01 15:00:00+00:00,30,US30Z25.sim,BUY,0.10,44334.00000,44301.52355,-3.25,-3.25,bt_sl
2025-07-01 16:30:00+00:00,31,US30Z25.sim,BUY,0.10,44300.00000,44373.32465,7.33,7.33,bt_tp
2025-07-01 19:30:00+00:00,32,US30Z25.sim,BUY,0.10,44847.00000,44754.14929,-9.29,-9.29,bt_sl
2025-07-02 10:30:00+00:00,33,US30Z25.sim,BUY,0.10,44899.00000,44863.60615,-3.54,-3.54,bt_sl
2025-07-02 18:30:00+00:00,34,US30Z25.sim,BUY,0.10,44702.00000,44828.82371,12.68,12.68,bt_tp
2025-07-03 15:30:00+00:00,35,US30Z25.sim,BUY,0.10,44760.00000,44901.63138,14.16,14.16,bt_tp
2025-07-03 16:30:00+00:00,36,US30Z25.sim,BUY,0.10,44821.00000,44906.01333,8.50,8.50,bt_tp
2025-07-03 17:30:00+00:00,37,US30Z25.sim,BUY,0.10,45002.00000,45131.22334,12.92,12.92,bt_tp
2025-07-04 10:00:00+00:00,38,US30Z25.sim,SELL,0.10,44975.00000,44916.45235,5.85,5.85,bt_tp
2025-07-04 13:30:00+00:00,39,US30Z25.sim,SELL,0.10,44883.00000,44793.34539,8.97,8.97,bt_tp
2025-07-04 17:30:00+00:00,40,US30Z25.sim,BUY,0.10,44818.00000,44917.99541,10.00,10.00,bt_tp
2025-07-07 01:00:00+00:00,41,US30Z25.sim,BUY,0.10,44857.00000,44947.64638,9.06,9.06,bt_tp
2025-07-07 17:00:00+00:00,42,US30Z25.sim,SELL,0.10,45032.00000,44937.41757,9.46,9.46,bt_tp
2025-07-07 18:30:00+00:00,43,US30Z25.sim,SELL,0.10,44873.00000,44729.09101,14.39,14.39,bt_tp
2025-07-08 13:00:00+00:00,44,US30Z25.sim,BUY,0.10,44639.00000,44592.74124,-4.63,-4.63,bt_sl
2025-07-08 14:30:00+00:00,45,US30Z25.sim,SELL,0.10,44636.00000,44677.63022,-4.16,-4.16,bt_sl
2025-07-08 16:30:00+00:00,46,US30Z25.sim,SELL,0.10,44656.00000,44696.58448,-4.06,-4.06,bt_sl
2025-07-08 17:30:00+00:00,47,US30Z25.sim,SELL,0.10,44612.00000,44504.89792,10.71,10.71,bt_tp
2025-07-09 09:30:00+00:00,48,US30Z25.sim,BUY,0.10,44449.00000,44515.50532,6.65,6.65,bt_tp
2025-07-09 12:00:00+00:00,49,US30Z25.sim,BUY,0.10,44509.00000,44582.02880,7.30,7.30,bt_tp
2025-07-09 13:00:00+00:00,50,US30Z25.sim,BUY,0.10,44600.00000,44559.47022,-4.05,-4.05,bt_sl
2025-07-09 15:00:00+00:00,51,US30Z25.sim,BUY,0.10,44575.00000,44654.55141,7.96,7.96,bt_tp
2025-07-09 16:30:00+00:00,52,US30Z25.sim,BUY,0.10,44661.00000,44742.31814,8.13,8.13,bt_tp
2025-07-09 21:00:00+00:00,53,US30Z25.sim,BUY,0.10,44539.00000,44685.40031,14.64,14.64,bt_tp
2025-07-10 09:00:00+00:00,54,US30Z25.sim,BUY,0.10,44610.00000,44580.04860,-3.00,-3.00,bt_sl
2025-07-10 13:00:00+00:00,55,US30Z25.sim,BUY,0.10,44584.00000,44649.17144,6.52,6.52,bt_tp
2025-07-10 17:30:00+00:00,56,US30Z25.sim,BUY,0.10,44754.00000,44873.73129,11.97,11.97,bt_tp
2025-07-11 10:30:00+00:00,57,US30Z25.sim,BUY,0.10,44710.00000,44653.33699,-5.67,-5.67,bt_sl
2025-07-11 16:30:00+00:00,58,US30Z25.sim,BUY,0.10,44583.00000,44521.79968,-6.12,-6.12,bt_sl
2025-07-14 01:00:00+00:00,59,US30Z25.sim,BUY,0.10,44573.00000,44499.07787,-7.39,-7.39,bt_sl
2025-07-14 10:00:00+00:00,60,US30Z25.sim,BUY,0.10,44375.00000,44331.58123,-4.34,-4.34,bt_sl
2025-07-14 11:00:00+00:00,61,US30Z25.sim,BUY,0.10,44453.00000,44397.77303,-5.52,-5.52,bt_sl
2025-07-14 16:00:00+00:00,62,US30Z25.sim,BUY,0.10,44391.00000,44504.59342,11.36,11.36,bt_tp
2025-07-14 16:30:00+00:00,63,US30Z25.sim,BUY,0.10,44543.00000,44490.40526,-5.26,-5.26,bt_sl
2025-07-15 04:30:00+00:00,64,US30Z25.sim,BUY,0.10,44574.00000,44717.69754,14.37,14.37,bt_tp
2025-07-15 11:00:00+00:00,65,US30Z25.sim,BUY,0.10,44663.00000,44610.36445,-5.26,-5.26,bt_sl
2025-07-15 13:30:00+00:00,66,US30Z25.sim,SELL,0.10,44687.00000,44727.84455,-4.08,-4.08,bt_sl
2025-07-15 15:00:00+00:00,67,US30Z25.sim,SELL,0.10,44686.00000,44595.20278,9.08,9.08,bt_tp
2025-07-15 16:30:00+00:00,68,US30Z25.sim,SELL,0.10,44681.00000,44560.72179,12.03,12.03,bt_tp
2025-07-15 22:30:00+00:00,69,US30Z25.sim,SELL,0.10,44444.00000,44257.71264,18.63,18.63,bt_tp
2025-07-16 10:00:00+00:00,70,US30Z25.sim,SELL,0.10,44182.00000,44111.56933,7.04,7.04,bt_tp
2025-07-16 11:30:00+00:00,71,US30Z25.sim,BUY,0.10,44157.00000,44240.19326,8.32,8.32,bt_tp
2025-07-16 14:00:00+00:00,72,US30Z25.sim,BUY,0.10,44255.00000,44336.47761,8.15,8.15,bt_tp
2025-07-16 14:30:00+00:00,73,US30Z25.sim,BUY,0.10,44354.00000,44304.80796,-4.92,-4.92,bt_sl
2025-07-16 16:30:00+00:00,74,US30Z25.sim,BUY,0.10,44345.00000,44294.36689,-5.06,-5.06,bt_sl
2025-07-16 18:30:00+00:00,75,US30Z25.sim,BUY,0.10,44193.00000,44077.65041,-11.53,-11.53,bt_sl
2025-07-17 16:30:00+00:00,76,US30Z25.sim,BUY,0.10,44282.00000,44578.47263,29.65,29.65,bt_tp
2025-07-17 21:00:00+00:00,77,US30Z25.sim,BUY,0.10,44530.00000,44732.14416,20.21,20.21,bt_tp
2025-07-18 10:30:00+00:00,78,US30Z25.sim,BUY,0.10,44807.00000,44775.31933,-3.17,-3.17,bt_sl
2025-07-18 13:00:00+00:00,79,US30Z25.sim,SELL,0.10,44789.00000,44722.79696,6.62,6.62,bt_tp
2025-07-18 15:30:00+00:00,80,US30Z25.sim,BUY,0.10,44721.00000,44791.66021,7.07,7.07,bt_tp
2025-07-18 19:00:00+00:00,81,US30Z25.sim,BUY,0.10,44517.00000,44437.92795,-7.91,-7.91,bt_sl
2025-07-21 09:00:00+00:00,82,US30Z25.sim,BUY,0.10,44446.00000,44615.79851,16.98,16.98,bt_tp
2025-07-21 15:30:00+00:00,83,US30Z25.sim,BUY,0.10,44633.00000,44603.99690,-2.90,-2.90,bt_sl
2025-07-21 16:30:00+00:00,84,US30Z25.sim,BUY,0.10,44610.00000,44580.66783,-2.93,-2.93,bt_sl
2025-07-21 17:00:00+00:00,85,US30Z25.sim,BUY,0.10,44695.00000,44650.23050,-4.48,-4.48,bt_sl
2025-07-21 22:00:00+00:00,86,US30Z25.sim,BUY,0.10,44712.00000,44659.06644,-5.29,-5.29,bt_sl
2025-07-22 14:00:00+00:00,87,US30Z25.sim,SELL,0.10,44567.00000,44513.92637,5.31,5.31,bt_tp
