ts,ticket,symbol,side,volume,entry,close,realized_quote,realized_ccy,reason
2025-09-04 16:00:00+00:00,1,BTCX25.sim,SELL,0.10,112480.00000,109734.95190,274.50,274.50,bt_tp
2025-09-05 08:00:00+00:00,2,BTCX25.sim,BUY,0.10,109785.00000,112154.74300,236.97,236.97,bt_tp
2025-09-05 16:00:00+00:00,3,BTCX25.sim,SELL,0.10,113025.00000,110527.91457,249.71,249.71,bt_tp
2025-09-10 16:00:00+00:00,4,BTCX25.sim,BUY,0.10,111095.00000,114152.63306,305.76,305.76,bt_tp
2025-09-12 00:00:00+00:00,5,BTCX25.sim,BUY,0.10,114205.00000,116644.89688,243.99,243.99,bt_tp
2025-09-17 08:00:00+00:00,6,BTCX25.sim,BUY,0.10,115435.00000,117614.79681,217.98,217.98,bt_tp
2025-09-17 20:00:00+00:00,7,BTCX25.sim,SELL,0.10,117155.00000,115258.85464,189.61,189.61,bt_tp
2025-09-19 20:00:00+00:00,8,BTCX25.sim,BUY,0.10,117500.00000,116334.55494,-116.54,-116.54,bt_sl
2025-09-23 20:00:00+00:00,9,BTCX25.sim,BUY,0.10,113525.00000,112309.42442,-121.56,-121.56,bt_sl
2025-09-25 04:00:00+00:00,10,BTCX25.sim,BUY,0.10,113495.00000,112489.57865,-100.54,-100.54,bt_sl
2025-09-25 20:00:00+00:00,11,BTCX25.sim,SELL,0.10,112535.00000,110505.09855,202.99,202.99,bt_tp
2025-09-29 00:00:00+00:00,12,BTCX25.sim,SELL,0.10,110260.00000,111338.63760,-107.86,-107.86,bt_sl
2025-09-30 00:00:00+00:00,13,BTCX25.sim,BUY,0.10,112855.00000,115431.68945,257.67,257.67,bt_tp
2025-10-01 08:00:00+00:00,14,BTCX25.sim,BUY,0.10,114245.00000,116597.83972,235.28,235.28,bt_tp
2025-10-02 00:00:00+00:00,15,BTCX25.sim,BUY,0.10,117035.00000,119613.64291,257.86,257.86,bt_tp
2025-10-02 20:00:00+00:00,16,BTCX25.sim,BUY,0.10,119600.00000,121996.41153,239.64,239.64,bt_tp
2025-10-03 16:00:00+00:00,17,BTCX25.sim,BUY,0.10,121220.00000,123461.53364,224.15,224.15,bt_tp
2025-10-06 16:00:00+00:00,18,BTCX25.sim,BUY,0.10,123565.00000,126460.37416,289.54,289.54,bt_tp
2025-10-07 16:00:00+00:00,19,BTCX25.sim,SELL,0.10,126415.00000,123744.22673,267.08,267.08,bt_tp
2025-10-09 16:00:00+00:00,20,BTCX25.sim,BUY,0.10,122510.00000,120830.85025,-167.91,-167.91,bt_sl
2025-10-10 16:00:00+00:00,21,BTCX25.sim,BUY,0.10,120525.00000,118681.73302,-184.33,-184.33,bt_sl
2025-10-10 20:00:00+00:00,22,BTCX25.sim,SELL,0.10,118650.00000,115046.77470,360.32,360.32,bt_tp
2025-10-14 08:00:00+00:00,23,BTCX25.sim,BUY,0.10,114822.50000,112863.69704,-195.88,-195.88,bt_sl
2025-10-16 12:00:00+00:00,24,BTCX25.sim,BUY,0.10,112190.00000,110254.25024,-193.57,-193.57,bt_sl
2025-10-16 16:00:00+00:00,25,BTCX25.sim,SELL,0.10,111757.50000,108180.32026,357.72,357.72,bt_tp
2025-10-17 08:00:00+00:00,26,BTCX25.sim,SELL,0.10,109435.00000,105258.11089,417.69,417.69,bt_tp
2025-10-20 00:00:00+00:00,27,BTCX25.sim,BUY,0.10,105060.00000,109351.63674,429.16,429.16,bt_tp
2025-10-21 04:00:00+00:00,28,BTCX25.sim,BUY,0.10,111252.50000,109074.19829,-217.83,-217.83,bt_sl
2025-10-21 16:00:00+00:00,29,BTCX25.sim,BUY,0.10,107922.50000,111370.99787,344.85,344.85,bt_tp
2025-10-22 00:00:00+00:00,30,BTCX25.sim,SELL,0.10,112885.00000,108199.55049,468.54,468.54,bt_tp
2025-10-23 08:00:00+00:00,31,BTCX25.sim,SELL,0.10,108412.50000,110487.67198,-207.52,-207.52,bt_sl
2025-10-24 12:00:00+00:00,32,BTCX25.sim,BUY,0.10,109320.00000,112511.14066,319.11,319.11,bt_tp
2025-10-27 00:00:00+00:00,33,BTCX25.sim,BUY,0.10,110945.00000,114086.85046,314.19,314.19,bt_tp
2025-10-28 20:00:00+00:00,34,BTCX25.sim,BUY,0.10,115040.00000,113718.85386,-132.11,-132.11,bt_sl
2025-10-29 16:00:00+00:00,35,BTCX25.sim,BUY,0.10,113660.00000,112308.17540,-135.18,-135.18,bt_sl
2025-10-29 20:00:00+00:00,36,BTCX25.sim,BUY,0.10,111595.00000,110134.82952,-146.02,-146.02,bt_sl
2025-11-03 16:00:00+00:00,37,BTCX25.sim,BUY,0.10,108730.00000,106600.15308,-212.98,-212.98,bt_sl
2025-11-04 04:00:00+00:00,38,BTCX25.sim,BUY,0.10,107952.50000,106043.32026,-190.92,-190.92,bt_sl
2025-11-04 16:00:00+00:00,39,BTCX25.sim,BUY,0.10,104187.50000,102221.90222,-196.56,-196.56,bt_sl
2025-11-04 20:00:00+00:00,40,BTCX25.sim,BUY,0.10,101340.00000,99177.01767,-216.30,-216.30,bt_sl
2025-11-05 20:00:00+00:00,41,BTCX25.sim,BUY,0.10,102337.50000,104085.00000,174.75,174.75,bt_eod
