ts,ticket,symbol,side,volume,entry,close,realized_quote,realized_ccy,reason
2025-08-25 16:00:00+00:00,1,USOILZ25.sim,BUY,0.10,63.57300,64.49034,0.09,0.09,bt_tp
2025-08-26 08:00:00+00:00,2,USOILZ25.sim,SELL,0.10,65.01400,64.03996,0.10,0.10,bt_tp
2025-08-26 20:00:00+00:00,3,USOILZ25.sim,SELL,0.10,64.00400,63.13472,0.09,0.09,bt_tp
2025-08-27 16:00:00+00:00,4,USOILZ25.sim,BUY,0.10,62.98400,63.78029,0.08,0.08,bt_tp
2025-08-28 20:00:00+00:00,5,USOILZ25.sim,SELL,0.10,63.87400,64.34027,-0.05,-0.05,bt_sl
2025-09-01 12:00:00+00:00,6,USOILZ25.sim,SELL,0.10,64.13400,64.59019,-0.05,-0.05,bt_sl
2025-09-02 08:00:00+00:00,7,USOILZ25.sim,BUY,0.10,64.78300,65.66110,0.09,0.09,bt_tp
2025-09-02 12:00:00+00:00,8,USOILZ25.sim,SELL,0.10,65.75300,64.88950,0.09,0.09,bt_tp
2025-09-02 16:00:00+00:00,9,USOILZ25.sim,BUY,0.10,64.50500,65.65577,0.12,0.12,bt_tp
2025-09-03 12:00:00+00:00,10,USOILZ25.sim,SELL,0.10,65.65400,64.32307,0.13,0.13,bt_tp
2025-09-04 08:00:00+00:00,11,USOILZ25.sim,SELL,0.10,64.40300,63.16079,0.12,0.12,bt_tp
2025-09-05 12:00:00+00:00,12,USOILZ25.sim,SELL,0.10,63.31400,62.21526,0.11,0.11,bt_tp
2025-09-05 16:00:00+00:00,13,USOILZ25.sim,BUY,0.10,62.15400,61.51809,-0.06,-0.06,bt_sl
2025-09-08 12:00:00+00:00,14,USOILZ25.sim,BUY,0.10,61.81400,63.17491,0.14,0.14,bt_tp
2025-09-09 16:00:00+00:00,15,USOILZ25.sim,SELL,0.10,62.97100,63.55413,-0.06,-0.06,bt_sl
2025-09-10 16:00:00+00:00,16,USOILZ25.sim,BUY,0.10,62.76000,63.88988,0.11,0.11,bt_tp
2025-09-11 12:00:00+00:00,17,USOILZ25.sim,SELL,0.10,63.96000,62.82177,0.11,0.11,bt_tp
2025-09-12 12:00:00+00:00,18,USOILZ25.sim,SELL,0.10,62.43000,62.97740,-0.05,-0.05,bt_sl
2025-09-16 12:00:00+00:00,19,USOILZ25.sim,SELL,0.10,63.18000,63.82454,-0.06,-0.06,bt_sl
2025-09-18 08:00:00+00:00,20,USOILZ25.sim,BUY,0.10,63.77000,63.22661,-0.05,-0.05,bt_sl
2025-09-19 08:00:00+00:00,21,USOILZ25.sim,SELL,0.10,63.82800,62.84172,0.10,0.10,bt_tp
2025-09-22 16:00:00+00:00,22,USOILZ25.sim,SELL,0.10,62.70200,61.67554,0.10,0.10,bt_tp
2025-09-23 12:00:00+00:00,23,USOILZ25.sim,SELL,0.10,62.12100,62.66320,-0.05,-0.05,bt_sl
2025-09-24 12:00:00+00:00,24,USOILZ25.sim,BUY,0.10,63.07000,64.14456,0.11,0.11,bt_tp
2025-09-26 16:00:00+00:00,25,USOILZ25.sim,SELL,0.10,64.78100,65.38518,-0.06,-0.06,bt_sl
2025-09-29 12:00:00+00:00,26,USOILZ25.sim,SELL,0.10,65.83000,64.63995,0.12,0.12,bt_tp
2025-09-29 16:00:00+00:00,27,USOILZ25.sim,SELL,0.10,64.48000,63.28045,0.12,0.12,bt_tp
2025-10-01 12:00:00+00:00,28,USOILZ25.sim,SELL,0.10,63.28900,61.88113,0.14,0.14,bt_tp
2025-10-02 12:00:00+00:00,29,USOILZ25.sim,BUY,0.10,61.85900,61.22103,-0.06,-0.06,bt_sl
2025-10-06 12:00:00+00:00,30,USOILZ25.sim,SELL,0.10,61.41100,62.03762,-0.06,-0.06,bt_sl
2025-10-08 12:00:00+00:00,31,USOILZ25.sim,BUY,0.10,61.35900,62.69255,0.13,0.13,bt_tp
2025-10-09 16:00:00+00:00,32,USOILZ25.sim,SELL,0.10,62.59000,61.58142,0.10,0.10,bt_tp
2025-10-10 12:00:00+00:00,33,USOILZ25.sim,SELL,0.10,61.42000,60.05534,0.14,0.14,bt_tp
2025-10-14 08:00:00+00:00,34,USOILZ25.sim,SELL,0.10,59.78000,58.49634,0.13,0.13,bt_tp
2025-10-16 16:00:00+00:00,35,USOILZ25.sim,BUY,0.10,57.84200,57.17691,-0.07,-0.07,bt_sl
2025-10-20 16:00:00+00:00,36,USOILZ25.sim,SELL,0.10,57.27200,56.02633,0.12,0.12,bt_tp
2025-10-21 16:00:00+00:00,37,USOILZ25.sim,BUY,0.10,56.60500,57.80476,0.12,0.12,bt_tp
2025-10-22 16:00:00+00:00,38,USOILZ25.sim,BUY,0.10,57.18800,58.61376,0.14,0.14,bt_tp
2025-10-23 00:00:00+00:00,39,USOILZ25.sim,BUY,0.10,58.66500,60.01360,0.13,0.13,bt_tp
2025-10-24 12:00:00+00:00,40,USOILZ25.sim,SELL,0.10,61.72200,62.56866,-0.08,-0.08,bt_sl
2025-10-27 08:00:00+00:00,41,USOILZ25.sim,BUY,0.10,61.90400,61.16522,-0.07,-0.07,bt_sl
2025-10-28 08:00:00+00:00,42,USOILZ25.sim,BUY,0.10,60.69600,59.95889,-0.07,-0.07,bt_sl
2025-11-05 20:00:00+00:00,43,USOILZ25.sim,BUY,0.10,60.22300,59.59800,-0.06,-0.06,bt_eod
