ts,ticket,symbol,side,volume,entry,close,realized_quote,realized_ccy,reason
2025-06-24 19:00:00+00:00,1,US500Z25.sim,BUY,0.10,6119.00000,6147.41426,2.84,2.84,bt_tp
2025-06-25 15:00:00+00:00,2,US500Z25.sim,SELL,0.10,6146.00000,6156.54362,-1.05,-1.05,bt_sl
2025-06-25 20:00:00+00:00,3,US500Z25.sim,BUY,0.10,6142.60000,6134.01118,-0.86,-0.86,bt_sl
2025-06-26 09:00:00+00:00,4,US500Z25.sim,BUY,0.10,6138.25000,6157.49729,1.92,1.92,bt_tp
2025-06-26 17:00:00+00:00,5,US500Z25.sim,BUY,0.10,6160.40000,6172.72991,1.23,1.23,bt_tp
2025-06-26 22:00:00+00:00,6,US500Z25.sim,BUY,0.10,6179.65000,6197.65022,1.80,1.80,bt_tp
2025-06-27 10:00:00+00:00,7,US500Z25.sim,BUY,0.10,6196.40000,6214.31232,1.79,1.79,bt_tp
2025-06-27 21:00:00+00:00,8,US500Z25.sim,BUY,0.10,6216.10000,6204.05814,-1.20,-1.20,bt_sl
2025-06-27 22:00:00+00:00,9,US500Z25.sim,BUY,0.10,6187.00000,6217.27256,3.03,3.03,bt_tp
2025-06-30 09:00:00+00:00,10,US500Z25.sim,BUY,0.10,6220.30000,6254.30472,3.40,3.40,bt_tp
2025-06-30 17:00:00+00:00,11,US500Z25.sim,SELL,0.10,6250.60000,6231.67769,1.89,1.89,bt_tp
2025-07-01 15:00:00+00:00,12,US500Z25.sim,BUY,0.10,6245.10000,6232.46346,-1.26,-1.26,bt_sl
2025-07-01 17:00:00+00:00,13,US500Z25.sim,BUY,0.10,6234.00000,6250.86339,1.69,1.69,bt_tp
2025-07-01 20:00:00+00:00,14,US500Z25.sim,BUY,0.10,6237.25000,6259.19539,2.19,2.19,bt_tp
2025-07-01 22:00:00+00:00,15,US500Z25.sim,BUY,0.10,6252.75000,6240.12680,-1.26,-1.26,bt_sl
2025-07-02 22:00:00+00:00,16,US500Z25.sim,BUY,0.10,6248.55000,6275.95021,2.74,2.74,bt_tp
2025-07-03 15:00:00+00:00,17,US500Z25.sim,BUY,0.10,6277.40000,6289.43847,1.20,1.20,bt_tp
2025-07-03 16:00:00+00:00,18,US500Z25.sim,BUY,0.10,6285.25000,6299.76956,1.45,1.45,bt_tp
2025-07-04 07:00:00+00:00,19,US500Z25.sim,SELL,0.10,6323.30000,6305.06521,1.82,1.82,bt_tp
2025-07-04 10:00:00+00:00,20,US500Z25.sim,SELL,0.10,6306.35000,6292.47821,1.39,1.39,bt_tp
2025-07-07 01:00:00+00:00,21,US500Z25.sim,BUY,0.10,6281.25000,6298.66752,1.74,1.74,bt_tp
2025-07-09 16:00:00+00:00,22,US500Z25.sim,BUY,0.10,6271.85000,6297.93281,2.61,2.61,bt_tp
2025-07-09 22:00:00+00:00,23,US500Z25.sim,BUY,0.10,6281.25000,6309.06921,2.78,2.78,bt_tp
2025-07-11 03:00:00+00:00,24,US500Z25.sim,BUY,0.10,6324.75000,6314.21021,-1.05,-1.05,bt_sl
2025-07-14 12:00:00+00:00,25,US500Z25.sim,BUY,0.10,6264.50000,6282.98219,1.85,1.85,bt_tp
