ts,ticket,symbol,side,volume,entry,close,realized_quote,realized_ccy,reason
1750388400,1,US30Z25.sim,SELL,1.7474,42115.00000,42401.13333,-500.00,-500.00,BACKTEST
1750424400,2,US30Z25.sim,BUY,2.3307,42452.00000,42237.47614,-500.00,-500.00,BACKTEST
1750708800,3,US30Z25.sim,BUY,2.5230,42400.00000,42796.35944,1000.00,1000.00,BACKTEST
1750687200,4,US30Z25.sim,BUY,5.3159,42501.00000,42406.94196,-500.00,-500.00,BACKTEST
1750867200,5,US30Z25.sim,BUY,10.0704,43397.00000,43347.34956,-500.00,-500.00,BACKTEST
1750946400,6,US30Z25.sim,BUY,7.5251,43304.00000,43436.88836,1000.00,1000.00,BACKTEST
1750950000,7,US30Z25.sim,BUY,11.2700,43399.00000,43354.63443,-500.00,-500.00,BACKTEST
1751061600,8,US30Z25.sim,BUY,4.1527,43906.00000,44146.80771,1000.00,1000.00,BACKTEST
1751302800,9,US30Z25.sim,BUY,7.7217,44319.00000,44254.24720,-500.00,-500.00,BACKTEST
1751385600,10,US30Z25.sim,BUY,5.7977,44335.00000,44507.48166,1000.00,1000.00,BACKTEST
1751382000,11,US30Z25.sim,BUY,9.3365,44344.00000,44290.44651,-500.00,-500.00,BACKTEST
1751468400,12,US30Z25.sim,BUY,7.2842,44876.00000,44807.35847,-500.00,-500.00,BACKTEST
1751558400,13,US30Z25.sim,BUY,6.5768,44776.00000,44928.04897,1000.00,1000.00,BACKTEST
1751554800,14,US30Z25.sim,BUY,11.5605,44762.00000,44848.50120,1000.00,1000.00,BACKTEST
1751612400,15,US30Z25.sim,BUY,7.4859,45038.00000,44971.20768,-500.00,-500.00,BACKTEST
1751868000,16,US30Z25.sim,SELL,8.0175,44862.00000,44924.36395,-500.00,-500.00,BACKTEST
1751889600,17,US30Z25.sim,BUY,7.8401,44955.00000,45082.54941,1000.00,1000.00,BACKTEST
1752076800,18,US30Z25.sim,SELL,3.7120,44677.00000,44811.69909,-500.00,-500.00,BACKTEST
1751994000,19,US30Z25.sim,SELL,6.8315,44636.00000,44489.61905,1000.00,1000.00,BACKTEST
1752062400,20,US30Z25.sim,SELL,5.8664,44507.00000,44592.23074,-500.00,-500.00,BACKTEST
1752069600,21,US30Z25.sim,SELL,8.4558,44574.00000,44633.13097,-500.00,-500.00,BACKTEST
1752116400,22,US30Z25.sim,BUY,5.7216,44743.00000,44655.61246,-500.00,-500.00,BACKTEST
1752163200,23,US30Z25.sim,BUY,9.9407,44655.00000,44755.59675,1000.00,1000.00,BACKTEST
1752202800,24,US30Z25.sim,BUY,6.8860,44937.00000,44864.38872,-500.00,-500.00,BACKTEST
1752494400,25,US30Z25.sim,SELL,5.7240,44644.00000,44469.29851,1000.00,1000.00,BACKTEST
1752508800,26,US30Z25.sim,SELL,6.5261,44453.00000,44529.61544,-500.00,-500.00,BACKTEST
1752591600,27,US30Z25.sim,BUY,6.5126,44674.00000,44597.22549,-500.00,-500.00,BACKTEST
1752591600,28,US30Z25.sim,BUY,7.2451,44662.00000,44592.98821,-500.00,-500.00,BACKTEST
1752663600,29,US30Z25.sim,SELL,7.3262,44197.00000,44265.24854,-500.00,-500.00,BACKTEST
1752768000,30,US30Z25.sim,BUY,4.1464,44456.00000,44697.17426,1000.00,1000.00,BACKTEST
1752760800,31,US30Z25.sim,BUY,8.8487,44409.00000,44352.49448,-500.00,-500.00,BACKTEST
1752847200,32,US30Z25.sim,BUY,8.3834,44770.00000,44710.35800,-500.00,-500.00,BACKTEST
1753088400,33,US30Z25.sim,SELL,5.4918,44538.00000,44629.04447,-500.00,-500.00,BACKTEST
1753113600,34,US30Z25.sim,SELL,9.8938,44669.00000,44567.92659,1000.00,1000.00,BACKTEST
1753192800,35,US30Z25.sim,BUY,6.2502,44591.00000,44511.00195,-500.00,-500.00,BACKTEST
1753192800,36,US30Z25.sim,SELL,11.4857,44543.00000,44455.93546,1000.00,1000.00,BACKTEST
1753264800,37,US30Z25.sim,BUY,7.3530,44727.00000,44862.99834,1000.00,1000.00,BACKTEST
1753293600,38,US30Z25.sim,BUY,7.4167,44884.00000,45018.83161,1000.00,1000.00,BACKTEST
1753351200,39,US30Z25.sim,BUY,8.2198,45113.00000,45052.17163,-500.00,-500.00,BACKTEST
1753383600,40,US30Z25.sim,BUY,6.0248,45064.00000,44981.00920,-500.00,-500.00,BACKTEST
1753437600,41,US30Z25.sim,SELL,9.0047,45022.00000,44910.94713,1000.00,1000.00,BACKTEST
1753470000,42,US30Z25.sim,SELL,6.6737,44926.00000,45000.92149,-500.00,-500.00,BACKTEST
1753704000,43,US30Z25.sim,BUY,9.2345,45206.00000,45151.85533,-500.00,-500.00,BACKTEST
1753779600,44,US30Z25.sim,SELL,5.9034,45009.00000,45093.69633,-500.00,-500.00,BACKTEST
1753790400,45,US30Z25.sim,SELL,10.2250,45066.00000,45114.89973,-500.00,-500.00,BACKTEST
1753894800,46,US30Z25.sim,SELL,5.7609,44799.00000,44885.79180,-500.00,-500.00,BACKTEST
1753891200,47,US30Z25.sim,SELL,10.9909,44834.00000,44743.01559,1000.00,1000.00,BACKTEST
1753956000,48,US30Z25.sim,SELL,3.9714,44698.00000,44823.90018,-500.00,-500.00,BACKTEST
1753981200,49,US30Z25.sim,SELL,7.1296,44718.00000,44577.73912,1000.00,1000.00,BACKTEST
1754301600,50,US30Z25.sim,SELL,3.2252,43735.00000,43890.03112,-500.00,-500.00,BACKTEST
1754323200,51,US30Z25.sim,SELL,5.7059,43953.50000,44041.12844,-500.00,-500.00,BACKTEST
1754398800,52,US30Z25.sim,BUY,7.8862,44317.00000,44253.59835,-500.00,-500.00,BACKTEST
1754474400,53,US30Z25.sim,BUY,4.5454,44238.00000,44458.00191,1000.00,1000.00,BACKTEST
1754485200,54,US30Z25.sim,BUY,7.4536,44400.20000,44333.11796,-500.00,-500.00,BACKTEST
1754568000,55,US30Z25.sim,BUY,5.5059,44316.00000,44497.62437,1000.00,1000.00,BACKTEST
1754582400,56,US30Z25.sim,BUY,6.6106,44509.00000,44433.36383,-500.00,-500.00,BACKTEST
1754672400,57,US30Z25.sim,SELL,4.8708,44195.00000,44297.65155,-500.00,-500.00,BACKTEST
1754668800,58,US30Z25.sim,SELL,8.1074,44141.30000,44202.97194,-500.00,-500.00,BACKTEST
1754906400,59,US30Z25.sim,BUY,6.5930,44400.00000,44324.16197,-500.00,-500.00,BACKTEST
1754931600,60,US30Z25.sim,BUY,6.9077,44274.00000,44201.61706,-500.00,-500.00,BACKTEST
1755010800,61,US30Z25.sim,SELL,7.3781,44124.00000,44191.76783,-500.00,-500.00,BACKTEST
1755082800,62,US30Z25.sim,BUY,7.7442,44506.00000,44635.12837,1000.00,1000.00,BACKTEST
1755183600,63,US30Z25.sim,BUY,10.1492,44974.30000,44925.03507,-500.00,-500.00,BACKTEST
1755212400,64,US30Z25.sim,BUY,5.5071,44943.00000,45124.58515,1000.00,1000.00,BACKTEST
1755273600,65,US30Z25.sim,BUY,8.0331,45253.00000,45190.75741,-500.00,-500.00,BACKTEST
1755511200,66,US30Z25.sim,SELL,5.8602,45084.00000,44913.35629,1000.00,1000.00,BACKTEST
1755529200,67,US30Z25.sim,SELL,7.8463,44977.00000,45040.72445,-500.00,-500.00,BACKTEST
1755608400,68,US30Z25.sim,SELL,7.6602,45004.10000,44873.55494,1000.00,1000.00,BACKTEST
1755619200,69,US30Z25.sim,SELL,7.8531,45048.00000,45111.66912,-500.00,-500.00,BACKTEST
1755705600,70,US30Z25.sim,SELL,6.9184,44979.30000,45051.57090,-500.00,-500.00,BACKTEST
1755705600,71,US30Z25.sim,SELL,9.0484,44997.00000,45052.25837,-500.00,-500.00,BACKTEST
1755774000,72,US30Z25.sim,BUY,6.2087,44992.00000,44911.46730,-500.00,-500.00,BACKTEST
1755867600,73,US30Z25.sim,SELL,4.9325,44911.10000,45012.46946,-500.00,-500.00,BACKTEST
1755860400,74,US30Z25.sim,SELL,7.4038,44865.10000,44932.63331,-500.00,-500.00,BACKTEST
1756134000,75,US30Z25.sim,BUY,9.5427,45640.00000,45587.60373,-500.00,-500.00,BACKTEST
1756177200,76,US30Z25.sim,SELL,7.5443,45397.20000,45264.65043,1000.00,1000.00,BACKTEST
1756224000,77,US30Z25.sim,SELL,7.8321,45296.20000,45360.03978,-500.00,-500.00,BACKTEST
1756310400,78,US30Z25.sim,BUY,8.4365,45504.00000,45622.53314,1000.00,1000.00,BACKTEST
