ts,ticket,symbol,side,volume,entry,close,realized_quote,realized_ccy,reason
2025-06-23 10:00:00+00:00,1,US100Z25.sim,BUY,0.10,21766.50000,21838.51294,7.20,7.20,bt_tp
2025-06-23 11:00:00+00:00,2,US100Z25.sim,BUY,0.10,21850.30000,21920.55192,7.03,7.03,bt_tp
2025-06-23 16:30:00+00:00,3,US100Z25.sim,BUY,0.10,21812.60000,21768.16133,-4.44,-4.44,bt_sl
2025-06-23 19:00:00+00:00,4,US100Z25.sim,BUY,0.10,21924.25000,21863.93936,-6.03,-6.03,bt_sl
2025-06-23 19:30:00+00:00,5,US100Z25.sim,BUY,0.10,21860.25000,21795.17815,-6.51,-6.51,bt_sl
2025-06-23 20:00:00+00:00,6,US100Z25.sim,BUY,0.10,21840.00000,21999.19120,15.92,15.92,bt_tp
2025-06-24 01:00:00+00:00,7,US100Z25.sim,BUY,0.10,22018.00000,22212.04571,19.40,19.40,bt_tp
2025-06-24 09:00:00+00:00,8,US100Z25.sim,BUY,0.10,22236.25000,22307.63223,7.14,7.14,bt_tp
2025-06-24 10:30:00+00:00,9,US100Z25.sim,SELL,0.10,22365.30000,22288.61953,7.67,7.67,bt_tp
2025-06-24 14:00:00+00:00,10,US100Z25.sim,BUY,0.10,22307.50000,22263.89612,-4.36,-4.36,bt_sl
2025-06-24 18:30:00+00:00,11,US100Z25.sim,BUY,0.10,22297.50000,22377.95890,8.05,8.05,bt_tp
2025-06-25 12:00:00+00:00,12,US100Z25.sim,BUY,0.10,22361.75000,22448.54065,8.68,8.68,bt_tp
2025-06-25 14:30:00+00:00,13,US100Z25.sim,BUY,0.10,22432.35000,22471.71994,3.94,3.94,bt_tp
2025-06-25 16:30:00+00:00,14,US100Z25.sim,SELL,0.10,22507.75000,22529.41057,-2.17,-2.17,bt_sl
2025-06-25 17:00:00+00:00,15,US100Z25.sim,SELL,0.10,22521.60000,22468.77746,5.28,5.28,bt_tp
2025-06-25 18:00:00+00:00,16,US100Z25.sim,BUY,0.10,22491.75000,22458.40953,-3.33,-3.33,bt_sl
2025-06-25 20:30:00+00:00,17,US100Z25.sim,BUY,0.10,22443.35000,22407.94983,-3.54,-3.54,bt_sl
2025-06-26 06:00:00+00:00,18,US100Z25.sim,BUY,0.10,22411.85000,22492.72318,8.09,8.09,bt_tp
2025-06-26 09:30:00+00:00,19,US100Z25.sim,BUY,0.10,22495.50000,22530.93022,3.54,3.54,bt_tp
2025-06-26 11:00:00+00:00,20,US100Z25.sim,BUY,0.10,22526.25000,22565.09727,3.88,3.88,bt_tp
2025-06-26 15:30:00+00:00,21,US100Z25.sim,BUY,0.10,22561.10000,22538.68070,-2.24,-2.24,bt_sl
2025-06-26 16:30:00+00:00,22,US100Z25.sim,BUY,0.10,22554.25000,22528.23708,-2.60,-2.60,bt_sl
2025-06-26 18:30:00+00:00,23,US100Z25.sim,BUY,0.10,22543.00000,22613.41319,7.04,7.04,bt_tp
2025-06-26 22:30:00+00:00,24,US100Z25.sim,BUY,0.10,22609.80000,22691.88342,8.21,8.21,bt_tp
2025-06-27 09:30:00+00:00,25,US100Z25.sim,BUY,0.10,22672.00000,22736.13255,6.41,6.41,bt_tp
2025-06-27 14:30:00+00:00,26,US100Z25.sim,SELL,0.10,22751.25000,22771.55939,-2.03,-2.03,bt_sl
2025-06-27 15:30:00+00:00,27,US100Z25.sim,SELL,0.10,22778.75000,22737.62031,4.11,4.11,bt_tp
2025-06-27 16:00:00+00:00,28,US100Z25.sim,BUY,0.10,22731.25000,22705.45907,-2.58,-2.58,bt_sl
2025-06-27 16:30:00+00:00,29,US100Z25.sim,BUY,0.10,22706.35000,22759.04094,5.27,5.27,bt_tp
