ts,ticket,symbol,side,volume,entry,close,realized_quote,realized_ccy,reason
2025-07-03 16:00:00+00:00,1,US30Z25.sim,SELL,0.10,44855.00000,45021.48714,-16.65,-16.65,bt_sl
2025-07-07 16:00:00+00:00,2,US30Z25.sim,SELL,0.10,45093.00000,44766.42633,32.66,32.66,bt_tp
2025-07-10 16:00:00+00:00,3,US30Z25.sim,BUY,0.10,44580.00000,44946.01103,36.60,36.60,bt_tp
2025-07-11 12:00:00+00:00,4,US30Z25.sim,SELL,0.10,44959.00000,44618.85624,34.01,34.01,bt_tp
2025-07-15 04:00:00+00:00,5,US30Z25.sim,SELL,0.10,44635.00000,44811.80675,-17.68,-17.68,bt_sl
2025-07-15 16:00:00+00:00,6,US30Z25.sim,SELL,0.10,44626.00000,44338.73679,28.73,28.73,bt_tp
2025-07-16 00:00:00+00:00,7,US30Z25.sim,BUY,0.10,44302.00000,44119.13893,-18.29,-18.29,bt_sl
2025-07-16 16:00:00+00:00,8,US30Z25.sim,BUY,0.10,44257.00000,44097.90080,-15.91,-15.91,bt_sl
2025-07-17 20:00:00+00:00,9,US30Z25.sim,BUY,0.10,44344.00000,44760.86902,41.69,41.69,bt_tp
2025-07-18 16:00:00+00:00,10,US30Z25.sim,SELL,0.10,44779.00000,44491.60691,28.74,28.74,bt_tp
2025-07-21 16:00:00+00:00,11,US30Z25.sim,BUY,0.10,44435.00000,44778.65081,34.37,34.37,bt_tp
2025-07-22 12:00:00+00:00,12,US30Z25.sim,SELL,0.10,44788.00000,44493.09270,29.49,29.49,bt_tp
2025-07-23 00:00:00+00:00,13,US30Z25.sim,BUY,0.10,44521.00000,44781.36833,26.04,26.04,bt_tp
2025-07-23 20:00:00+00:00,14,US30Z25.sim,BUY,0.10,44913.00000,45178.09436,26.51,26.51,bt_tp
2025-07-25 16:00:00+00:00,15,US30Z25.sim,SELL,0.10,45071.00000,44833.88747,23.71,23.71,bt_tp
2025-07-28 00:00:00+00:00,16,US30Z25.sim,BUY,0.10,44998.00000,45255.18661,25.72,25.72,bt_tp
2025-07-29 16:00:00+00:00,17,US30Z25.sim,SELL,0.10,45166.00000,44904.66424,26.13,26.13,bt_tp
2025-07-30 20:00:00+00:00,18,US30Z25.sim,SELL,0.10,44868.00000,44582.81001,28.52,28.52,bt_tp
2025-07-31 16:00:00+00:00,19,US30Z25.sim,SELL,0.10,44815.00000,44519.30034,29.57,29.57,bt_tp
2025-07-31 20:00:00+00:00,20,US30Z25.sim,SELL,0.10,44671.00000,44330.28336,34.07,34.07,bt_tp
2025-08-01 16:00:00+00:00,21,US30Z25.sim,SELL,0.10,43909.00000,43472.60621,43.64,43.64,bt_tp
2025-08-04 16:00:00+00:00,22,US30Z25.sim,BUY,0.10,43647.00000,44160.86023,51.39,51.39,bt_tp
2025-08-07 16:00:00+00:00,23,US30Z25.sim,BUY,0.10,44248.00000,44011.69961,-23.63,-23.63,bt_sl
2025-08-12 16:00:00+00:00,24,US30Z25.sim,BUY,0.10,43975.00000,44435.97280,46.10,46.10,bt_tp
2025-08-13 16:00:00+00:00,25,US30Z25.sim,BUY,0.10,44527.00000,44911.75906,38.48,38.48,bt_tp
2025-08-15 00:00:00+00:00,26,US30Z25.sim,BUY,0.10,44859.20000,45185.34568,32.61,32.61,bt_tp
2025-08-15 16:00:00+00:00,27,US30Z25.sim,SELL,0.10,45296.00000,44996.87346,29.91,29.91,bt_tp
2025-08-19 16:00:00+00:00,28,US30Z25.sim,SELL,0.10,45096.00000,45262.27641,-16.63,-16.63,bt_sl
2025-08-21 16:00:00+00:00,29,US30Z25.sim,SELL,0.10,44990.00000,44658.89779,33.11,33.11,bt_tp
2025-08-22 16:00:00+00:00,30,US30Z25.sim,BUY,0.10,44794.00000,45131.36572,33.74,33.74,bt_tp
2025-08-26 00:00:00+00:00,31,US30Z25.sim,SELL,0.10,45755.20000,45273.60572,48.16,48.16,bt_tp
2025-08-27 16:00:00+00:00,32,US30Z25.sim,BUY,0.10,45276.00000,45598.79837,32.28,32.28,bt_tp
2025-08-29 16:00:00+00:00,33,US30Z25.sim,BUY,0.10,45590.00000,45470.60666,-11.94,-11.94,bt_sl
2025-09-02 08:00:00+00:00,34,US30Z25.sim,BUY,0.10,45570.00000,45441.76755,-12.82,-12.82,bt_sl
2025-09-02 12:00:00+00:00,35,US30Z25.sim,SELL,0.10,45426.00000,45134.83551,29.12,29.12,bt_tp
2025-09-04 16:00:00+00:00,36,US30Z25.sim,BUY,0.10,45157.30000,45498.44256,34.11,34.11,bt_tp
2025-09-05 16:00:00+00:00,37,US30Z25.sim,BUY,0.10,45527.20000,45354.60831,-17.26,-17.26,bt_sl
