symbol,side,entry,exit,size,opened_at,closed_at,pnl
US100Z25.sim,SELL,21702.50000,21767.55000,7.6864,1,2,-500.00
US100Z25.sim,BUY,22071.60000,22421.81278,1.9036,13,19,666.67
US100Z25.sim,BUY,22793.75000,22668.95579,4.0066,47,48,-500.00
US100Z25.sim,BUY,22892.25000,23071.32535,3.7228,59,60,666.67
US100Z25.sim,BUY,22869.50000,23046.53233,3.7658,71,83,666.67
US100Z25.sim,BUY,22983.75000,22850.35467,3.7483,83,91,-500.00
US100Z25.sim,BUY,23002.60000,22843.19832,3.1367,95,97,-500.00
US100Z25.sim,BUY,23097.75000,22948.52752,3.3507,107,111,-500.00
US100Z25.sim,BUY,23186.49000,23353.59124,3.9896,125,131,666.67
US100Z25.sim,BUY,23198.00000,23393.90251,3.4031,137,144,666.67
US100Z25.sim,BUY,23369.75000,23537.24851,3.9801,149,157,666.67
US100Z25.sim,BUY,23485.00000,23625.96274,4.7294,161,167,666.67
US100Z25.sim,BUY,23533.25000,23429.12009,4.8017,173,174,-500.00
US100Z25.sim,SELL,23059.78000,23274.10318,2.3329,189,191,-500.00
US100Z25.sim,SELL,23166.00000,23341.05667,2.8562,201,203,-500.00
US100Z25.sim,BUY,23553.28000,23778.93941,2.9543,213,221,666.67
US100Z25.sim,BUY,23640.75000,23822.17502,3.6746,225,227,666.67
US100Z25.sim,BUY,23924.00000,23804.66999,4.1901,237,238,-500.00
US100Z25.sim,BUY,23778.00000,23645.02997,3.7602,249,257,-500.00
US100Z25.sim,SELL,23340.00000,23085.72032,2.6218,266,273,666.67
US100Z25.sim,SELL,23554.75000,23737.25686,2.7396,278,299,-500.00
US100Z25.sim,BUY,23616.00000,23483.75897,3.7810,290,294,-500.00
US100Z25.sim,BUY,23719.75000,23591.11612,3.8870,302,305,-500.00
US100Z25.sim,SELL,23310.00000,23102.88860,3.2189,314,315,666.67
US100Z25.sim,SELL,23495.56000,23659.48812,3.0501,326,329,-500.00
US100Z25.sim,BUY,23764.25000,23994.07352,2.9008,338,351,666.67
US100Z25.sim,BUY,23895.50000,25482.06000,4.4535,350,606,7065.74
US100Z25.sim,BUY,24389.25000,24275.25735,4.3862,381,382,-500.00
US100Z25.sim,BUY,24781.03000,24953.56457,3.8640,397,399,666.67
US100Z25.sim,BUY,24895.75000,24789.73155,4.7162,409,411,-500.00
US100Z25.sim,SELL,24584.81000,24744.59787,3.1291,421,422,-500.00
US100Z25.sim,BUY,24800.53000,24666.02818,3.7174,433,439,-500.00
US100Z25.sim,BUY,25076.56000,25284.24489,3.2100,447,472,666.67
US100Z25.sim,BUY,25201.75000,25052.52985,3.3508,459,465,-500.00
US100Z25.sim,BUY,25250.75000,25093.44528,3.1785,471,483,-500.00
US100Z25.sim,BUY,24657.75000,24398.96830,1.9321,483,484,-500.00
US100Z25.sim,SELL,24891.61000,25274.44112,1.3061,495,519,-500.00
US100Z25.sim,SELL,24926.66000,24531.15869,1.6856,507,511,666.67
US100Z25.sim,BUY,25314.12000,25042.53041,1.8410,519,531,-500.00
US100Z25.sim,BUY,24991.85000,25290.09038,2.2353,531,538,666.67
US100Z25.sim,BUY,26087.05000,25861.68998,2.2187,566,568,-500.00
US100Z25.sim,BUY,26188.50000,25983.23221,2.4358,578,581,-500.00
US100Z25.sim,SELL,25585.29000,25854.47540,1.8575,590,592,-500.00
US100Z25.sim,SELL,25218.66000,25482.06000,1.3506,604,606,-355.74
