symbol,tf,time,open,high,low,close,volume,ret_1,logret_1,atr14,rvol_20,rsi14,ma20,ma50,hour,dow,fwd_ret_1,up_1,fwd_ret_3,up_3,fwd_ret_6,up_6
AUDJPY.sim,H1,2025-05-20 12:00:00+00:00,92.765,92.765,92.71,92.719,483,,,0.05500000000000682,,,,,12,1,9.70674834714913e-05,1,-0.0008951779031266538,0,-0.000496122693299017,0
AUDJPY.sim,H1,2025-05-20 13:00:00+00:00,92.718,92.75,92.67,92.728,2040,9.70674834714913e-05,9.706277272769626e-05,0.056785714285720504,,,,,13,1,-0.00020490035372267013,0,-0.00022646881200927282,0,0.002146061599517024,1
AUDJPY.sim,H1,2025-05-20 14:00:00+00:00,92.729,92.786,92.646,92.709,2199,-0.00020490035372267013,-0.00020492134866767486,0.06272959183674051,,86.02941176471188,,,14,1,-0.0007874100680624885,0,-0.0015424608182592614,0,0.0017474031647410904,1
AUDJPY.sim,H1,2025-05-20 15:00:00+00:00,92.701,92.727,92.545,92.636,3450,-0.0007874100680624885,-0.0007877202382013948,0.07124890670554491,,54.51612903225918,,,15,1,0.0007664406926033429,1,0.0003994127553004212,1,0.0008959799645926747,1
AUDJPY.sim,H1,2025-05-20 16:00:00+00:00,92.637,92.807,92.631,92.707,4517,0.0007664406926033429,0.0007661471269262421,0.07873112765514899,,67.12828278802891,,,16,1,-0.0015209207503208422,0,0.0023730678373803382,1,0.0007982137271189682,1
AUDJPY.sim,H1,2025-05-20 17:00:00+00:00,92.707,92.707,92.519,92.566,5096,-0.0015209207503208422,-0.0015220785243554857,0.08653604710835179,,42.13872120478673,,,17,1,0.0011559319836655924,1,0.003294946308579849,1,0.002733184970723501,1
AUDJPY.sim,H1,2025-05-20 18:00:00+00:00,92.565,92.694,92.495,92.673,3353,0.0011559319836655924,0.0011552644086876285,0.09456918660061225,,55.63568845635763,,,18,1,0.002740819872023126,1,0.0004963689532009319,1,0.0009172035004800794,1
AUDJPY.sim,H1,2025-05-20 19:00:00+00:00,92.673,92.945,92.626,92.927,2569,0.002740819872023126,0.002737070674259101,0.11059995898628197,,72.20846616351031,,,19,1,-0.0006026235647337286,0,-0.0015711257223411934,0,-0.002173749287074922,0
AUDJPY.sim,H1,2025-05-20 20:00:00+00:00,92.927,92.995,92.863,92.871,2281,-0.0006026235647337286,-0.0006028052152950991,0.11212853334440505,,66.325689935395,,,20,1,-0.0016366788340816951,0,-0.0005599164432383841,0,-0.0015290025949973307,0
AUDJPY.sim,H1,2025-05-20 21:00:00+00:00,92.871,92.882,92.676,92.719,2535,-0.0016366788340816951,-0.0016380196560810134,0.1188336381055192,,53.56876293099586,,,21,1,0.0006686871083598778,1,0.0004206257617100917,1,0.0011648098016587838,1
