symbol,side,entry,exit,size,opened_at,closed_at,pnl
US100Z25.sim,SELL,21702.75000,21745.25000,11.7647,1,49,-544.00
US100Z25.sim,SELL,21736.75000,21875.72362,3.5978,49,68,-544.00
US100Z25.sim,BUY,21899.25000,21838.18305,8.1877,71,75,-544.00
US100Z25.sim,BUY,21812.60000,21901.47735,7.5010,75,80,622.67
US100Z25.sim,BUY,21924.25000,21833.78404,5.5269,80,86,-544.00
US100Z25.sim,BUY,21840.00000,21999.19120,4.1878,86,87,622.67
US100Z25.sim,BUY,22018.00000,22212.04571,3.4356,87,96,622.67
US100Z25.sim,BUY,22303.50000,22389.02050,7.7954,117,132,622.67
US100Z25.sim,BUY,22395.75000,22446.96838,13.0162,143,164,622.67
US100Z25.sim,BUY,22432.35000,22471.71994,16.9334,164,169,622.67
US100Z25.sim,BUY,22487.75000,22440.84535,10.6599,174,177,-544.00
US100Z25.sim,BUY,22443.35000,22390.24974,9.4162,177,181,-544.00
US100Z25.sim,BUY,22411.85000,22492.72318,8.2434,181,198,622.67
US100Z25.sim,BUY,22494.55000,22535.34171,16.3432,198,205,622.67
US100Z25.sim,BUY,22556.60000,22523.10096,14.9258,213,217,-544.00
US100Z25.sim,BUY,22554.25000,22515.23062,12.8141,217,219,-544.00
US100Z25.sim,BUY,22543.00000,22613.41319,9.4679,219,223,622.67
US100Z25.sim,BUY,22666.75000,22719.53090,12.6308,239,250,622.67
US100Z25.sim,BUY,22732.25000,22772.46498,16.5776,258,261,622.67
US100Z25.sim,BUY,22731.25000,22692.56361,12.9244,263,265,-544.00
US100Z25.sim,BUY,22763.75000,22712.90089,9.8330,265,273,-544.00
US100Z25.sim,BUY,22735.80000,22671.39025,7.7628,273,274,-544.00
US100Z25.sim,BUY,22665.50000,22760.22237,7.0381,274,280,622.67
US100Z25.sim,BUY,22808.00000,22913.32825,6.3294,280,303,622.67
US100Z25.sim,BUY,22880.25000,22838.78968,12.0597,303,311,-544.00
US100Z25.sim,BUY,22826.30000,22889.74111,10.5084,311,322,622.67
US100Z25.sim,SELL,22876.60000,22792.23738,7.9024,322,354,622.67
US100Z25.sim,SELL,22793.75000,22839.16893,11.0086,355,358,-544.00
US100Z25.sim,SELL,22725.00000,22601.32438,5.3904,364,402,622.67
US100Z25.sim,SELL,22653.50000,22712.16386,8.5231,403,404,-544.00
US100Z25.sim,SELL,22706.30000,22772.44201,7.5595,404,405,-544.00
US100Z25.sim,SELL,22790.25000,22866.47307,6.5597,405,425,-544.00
US100Z25.sim,BUY,22849.55000,22890.98737,16.0885,426,437,622.67
US100Z25.sim,BUY,22880.30000,22851.38953,17.2948,438,441,-544.00
US100Z25.sim,BUY,22870.30000,22838.54631,15.7462,441,443,-544.00
US100Z25.sim,BUY,22838.75000,22882.23340,15.3315,443,448,622.67
US100Z25.sim,BUY,22892.25000,22947.92677,11.9739,448,450,622.67
US100Z25.sim,BUY,23023.80000,22984.46294,12.7107,463,476,-544.00
US100Z25.sim,BUY,22984.75000,22956.19685,17.5112,476,477,-544.00
US100Z25.sim,BUY,22963.25000,22928.22394,14.2751,477,479,-544.00
US100Z25.sim,SELL,22968.10000,22912.72872,12.0399,479,481,622.67
US100Z25.sim,SELL,22945.25000,22882.47580,10.6201,482,484,622.67
US100Z25.sim,SELL,22926.85000,22979.66936,9.4662,485,497,-544.00
